ApsimVersion = 7.9 r4044
Title = Corn_0_oat29
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        137.004        17783.3       1706.789        206.000        262.000          3.934          14.91       1996.908        327.330               0.0          171.8          159.5         28.743
     31/12/2001           2001        128.028        15796.3       1687.158        204.000        261.000          3.680          14.28       1752.968        405.128               0.0          169.1          159.6         18.767
     31/12/2002           2002        137.700        16683.1       1581.279        203.000        261.000          3.791          14.52       1749.696        492.002               0.0          174.2          163.4         21.066
     31/12/2003           2003        114.296        16858.3       1394.725        208.000        271.000          4.046          14.65       1529.519        482.477               0.0          170.7          159.9         22.803
     31/12/2004           2004        117.550        17303.4       1625.697        212.000        287.000          3.848          14.88       1647.297        523.754               0.0          172.4          162.0         19.195
     31/12/2005           2005        118.411        17288.5       1725.247        204.000        262.000          4.114          15.30       1795.608        580.188               0.0          178.0          165.0         24.846
     31/12/2006           2006        142.615        17115.2       1740.706        202.000        260.000          3.799          15.45       2008.251        323.596               0.0          176.2          166.0         23.502
     31/12/2007           2007        118.560        16705.1       1690.291        199.000        251.000          4.146          14.48       1724.139        452.399               0.0          173.4          163.9         17.955
     31/12/2008           2008        133.118        15206.2       1229.049        209.000        273.000          3.423          13.09       1080.527        776.732               0.0          164.8          153.0         14.082
     31/12/2009           2009        133.711        16981.0       1647.074        208.000        278.000          3.824          14.60       1677.407        407.757               0.0          163.1          150.9         18.762
     31/12/2010           2010        120.962        16186.4       1101.814        203.000        256.000          3.904          13.84        993.403        938.022               0.0          165.2          155.6         23.136
     31/12/2011           2011        138.367        16223.1       1505.605        207.000        271.000          3.587          14.68       1558.911        327.148               0.0          177.3          162.5         15.678
     31/12/2012           2012        147.033        16964.0       1654.694        196.000        248.000          4.226          13.55       1927.770        276.850               0.0          146.7          143.2         28.268
     31/12/2013           2013        102.442        15048.1       1628.794        201.000        255.000          3.982          12.22       1667.739        286.258               0.0          154.6          139.8         13.638
     31/12/2014           2014        111.367        16428.5       1279.940        208.000        272.000          3.974          13.69       1068.660        749.300               0.0          165.4          153.7         17.548
     31/12/2015           2015        121.802        17542.4       1504.196        206.000        265.000          4.180          14.81       1312.733        757.184               0.0          172.9          161.2         25.038
     31/12/2016           2016        115.990        16950.0       1688.007        202.000        256.000          3.946          15.33       1719.432        597.940               0.0          176.0          166.7         24.286
