ApsimVersion = 7.9 r4044
Title = Corn_202_oat27
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        232.440        23851.7       1581.368        206.000        262.000          4.320          25.33       2012.920        327.330             202.0          139.5          127.2        121.524
     31/12/2001           2001        253.473        24426.0       1534.076        204.000        261.000          4.761          26.58       1806.838        405.128             202.0          136.0          126.5        141.533
     31/12/2002           2002        269.792        25458.6       1514.080        203.000        261.000          4.613          28.10       1881.405        492.002             202.0          156.1          145.3        124.288
     31/12/2003           2003        254.680        26551.4       1446.000        208.000        271.000          4.838          28.61       1708.760        482.477             202.0          150.6          139.8        127.656
     31/12/2004           2004        260.156        27360.7       1635.474        212.000        287.000          4.710          30.60       1848.797        523.754             202.0          171.6          161.2        134.625
     31/12/2005           2005        245.912        26037.8       1561.002        204.000        262.000          4.893          28.84       1954.181        580.188             202.0          173.7          160.7        123.663
     31/12/2006           2006        231.587        23009.2       1542.357        202.000        260.000          4.319          25.36       2008.308        323.596             202.0          148.3          138.2        133.107
     31/12/2007           2007        245.179        25511.6       1538.135        199.000        251.000          4.789          27.82       1809.564        452.399             202.0          154.5          144.9        137.160
     31/12/2008           2008        274.825        25864.8       1253.155        209.000        273.000          4.706          27.35       1382.010        776.732             202.0          172.2          160.4        109.522
     31/12/2009           2009        262.842        25791.7       1609.088        208.000        278.000          4.480          28.41       1819.336        407.757             202.0          160.5          148.2        125.905
     31/12/2010           2010        241.259        24477.6       1221.509        203.000        256.000          4.613          27.39       1158.468        938.022             202.0          172.1          162.4        141.684
     31/12/2011           2011        247.032        23066.6       1502.697        207.000        271.000          4.392          25.29       1673.135        327.148             202.0          167.2          152.4         88.002
     31/12/2012           2012        202.408        21194.7       1422.160        196.000        248.000          4.351          23.52       1931.145        276.850             202.0          110.1          106.6        171.984
     31/12/2013           2013        223.593        24512.8       1524.001        201.000        255.000          4.953          23.73       1714.163        286.258             202.0          101.0           86.1         99.453
     31/12/2014           2014        247.938        24997.9       1291.209        208.000        272.000          4.681          26.86       1294.336        749.300             202.0          170.3          158.7        107.692
     31/12/2015           2015        243.554        25139.2       1501.378        206.000        265.000          4.832          27.26       1532.991        757.184             202.0          178.4          166.7        138.719
     31/12/2016           2016        234.982        24514.3       1514.030        202.000        256.000          4.761          26.52       1882.917        597.940             202.0          175.1          165.8        141.665
