ApsimVersion = 7.9 r4044
Title = Corn_67_oat3
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        206.300        22223.2       1731.401        206.000        262.000          4.249          19.51       2023.822        327.330              67.4          157.4          145.1         65.197
     31/12/2001           2001        198.121        20489.9       1729.056        204.000        261.000          4.641          18.21       1812.050        405.128              67.4          157.1          147.6         69.108
     31/12/2002           2002        215.536        22229.2       1667.334        203.000        261.000          4.610          19.38       1897.225        492.002              67.4          168.5          157.6         64.245
     31/12/2003           2003        207.493        22261.1       1520.362        208.000        271.000          4.766          19.25       1669.793        482.477              67.4          167.1          156.2         66.194
     31/12/2004           2004        211.536        23139.0       1697.237        212.000        287.000          4.654          19.91       1799.841        523.754              67.4          173.2          162.8         66.016
     31/12/2005           2005        215.116        23009.4       1771.820        204.000        262.000          4.881          20.63       1957.557        580.188              67.4          177.7          164.7         66.170
     31/12/2006           2006        210.668        21746.8       1769.384        202.000        260.000          4.433          19.87       2019.261        323.596              67.4          162.3          152.1         69.867
     31/12/2007           2007        199.325        21723.9       1739.942        199.000        251.000          4.796          19.16       1819.601        452.399              67.4          169.7          160.1         66.492
     31/12/2008           2008        196.560        20680.9       1406.300        209.000        273.000          4.566          17.78       1233.417        776.732              67.4          168.8          156.9         52.744
     31/12/2009           2009        212.025        22499.2       1712.825        208.000        278.000          4.388          19.79       1806.949        407.757              67.4          162.9          150.7         63.169
     31/12/2010           2010        204.276        21424.2       1250.904        203.000        256.000          4.539          19.06       1107.589        938.022              67.4          170.1          160.5         72.228
     31/12/2011           2011        215.864        21273.5       1519.864        207.000        271.000          4.369          19.51       1667.946        327.148              67.4          172.4          157.6         42.355
     31/12/2012           2012        200.772        20981.1       1668.592        196.000        248.000          4.376          17.34       1947.585        276.850              67.4          123.3          119.8         80.434
     31/12/2013           2013        179.820        20213.3       1695.141        201.000        255.000          4.801          15.96       1719.023        286.258              67.4          136.7          121.9         47.716
     31/12/2014           2014        201.808        21538.0       1393.739        208.000        272.000          4.572          18.50       1203.861        749.300              67.4          168.5          156.9         54.894
     31/12/2015           2015        221.905        22915.8       1527.400        206.000        265.000          4.767          20.17       1494.086        757.184              67.4          176.7          165.0         71.882
     31/12/2016           2016        212.944        22598.5       1725.272        202.000        256.000          4.798          20.65       1878.502        597.940              67.4          176.4          167.2         72.302
