ApsimVersion = 7.9 r4044
Title = Corn_135_oat9
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        221.098        21932.7       1675.929        210.000        268.000          4.138          23.34       2019.684        341.300             135.0          140.1          127.9         94.854
     31/12/2001           2001        172.113        22876.7       1615.960        198.000        251.000          4.623          21.52       1772.139        403.098             135.0          131.6          122.1        109.070
     31/12/2002           2002        230.441        24308.8       1608.365        197.000        251.000          4.563          24.14       1881.362        452.882             135.0          148.6          137.8         97.148
     31/12/2003           2003        231.481        24480.0       1397.667        202.000        260.000          4.689          23.16       1649.813        466.217             135.0          150.0          139.1         99.840
     31/12/2004           2004        247.413        25764.9       1583.772        202.000        270.000          4.469          24.71       1770.493        462.784             135.0          166.9          156.5        103.498
     31/12/2005           2005        235.261        24782.5       1621.772        200.000        256.000          4.778          26.13       1934.450        571.857             135.0          169.1          156.1         97.472
     31/12/2006           2006        241.162        23280.2       1681.407        197.000        251.000          4.456          24.05       2000.943        323.088             135.0          138.6          128.4        104.838
     31/12/2007           2007        241.834        24124.7       1624.802        193.000        245.000          4.645          23.27       1787.468        437.286             135.0          149.9          140.3        105.361
     31/12/2008           2008        224.240        23791.1       1434.455        202.000        266.000          4.615          22.28       1319.699        719.582             135.0          164.1          152.2         83.455
     31/12/2009           2009        264.682        25032.1       1646.163        202.000        268.000          4.296          24.89       1829.106        407.757             135.0          160.6          148.4         97.546
     31/12/2010           2010        209.653        23469.6       1198.156        197.000        248.000          4.558          23.82       1152.034        849.884             135.0          164.3          154.7        110.611
     31/12/2011           2011        204.427        22783.7       1505.398        200.000        255.000          4.422          23.73       1604.162        326.898             135.0          160.4          145.6         66.111
     31/12/2012           2012        197.587        20948.1       1561.674        189.000        240.000          4.345          21.48       1908.099        236.970             135.0          103.3           99.8        128.511
     31/12/2013           2013        245.307        22909.3       1569.557        194.000        249.000          4.546          19.88       1672.766        276.352             135.0          113.4           98.7         75.377
     31/12/2014           2014        229.808        22707.4       1198.498        199.000        261.000          4.128          23.28       1284.716        699.262             135.0          161.4          149.8         83.518
     31/12/2015           2015        234.917        24165.3       1502.838        200.000        256.000          4.691          25.35       1531.090        735.326             135.0          168.8          157.1        108.526
     31/12/2016           2016        223.520        24330.4       1612.306        195.000        250.000          4.797          25.87       1894.363        535.960             135.0          166.1          156.8        110.399
