ApsimVersion = 7.9 r4044
Title = Corn_270_oat15
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        219.445        19933.0       1663.326        210.000        268.000          3.604          22.40       2009.362        341.300             270.0          146.4          134.2        147.117
     31/12/2001           2001        189.184        21813.7       1605.566        198.000        251.000          4.155          24.81       1758.183        403.098             270.0          138.3          128.8        170.343
     31/12/2002           2002        247.570        22928.9       1592.695        197.000        251.000          4.110          26.48       1848.616        452.882             270.0          151.4          140.6        148.977
     31/12/2003           2003        250.755        24183.0       1351.209        202.000        260.000          4.215          28.18       1622.415        466.217             270.0          146.7          135.8        152.869
     31/12/2004           2004        267.004        25214.2       1568.399        202.000        270.000          4.026          28.94       1746.633        462.784             270.0          166.0          155.5        162.698
     31/12/2005           2005        252.689        22861.4       1612.732        200.000        256.000          4.273          26.36       1902.471        571.857             270.0          171.5          158.5        147.795
     31/12/2006           2006        232.134        21390.9       1669.690        197.000        251.000          4.036          24.46       1990.330        323.088             270.0          148.1          137.9        158.466
     31/12/2007           2007        240.414        22615.9       1613.614        193.000        245.000          4.192          25.93       1774.344        437.286             270.0          155.3          145.8        165.456
     31/12/2008           2008        241.574        23519.2       1324.641        202.000        266.000          4.131          26.84       1302.476        719.582             270.0          164.0          152.1        133.563
     31/12/2009           2009        258.316        23302.4       1614.402        202.000        268.000          3.827          26.48       1795.483        407.757             270.0          161.6          149.4        151.587
     31/12/2010           2010        224.904        22094.1       1137.596        197.000        248.000          4.107          25.71       1125.835        849.884             270.0          163.4          153.8        169.317
     31/12/2011           2011        218.984        20934.3       1495.734        200.000        255.000          3.952          24.03       1581.483        326.898             270.0          160.9          146.1        109.143
     31/12/2012           2012        215.566        19539.4       1559.064        189.000        240.000          3.825          22.12       1895.209        236.970             270.0          108.3          104.8        212.507
     31/12/2013           2013        260.052        23261.4       1549.946        194.000        249.000          4.046          26.64       1659.186        276.352             270.0          110.5           95.7        122.048
     31/12/2014           2014        219.998        20680.8       1172.165        199.000        261.000          3.659          22.81       1250.371        699.262             270.0          161.1          149.5        130.090
     31/12/2015           2015        246.259        22118.9       1491.156        200.000        256.000          4.173          24.18       1467.907        735.326             270.0          168.1          156.4        165.981
     31/12/2016           2016        236.488        22236.2       1603.842        195.000        250.000          4.283          24.83       1860.658        535.960             270.0          169.3          160.0        169.664
