ApsimVersion = 7.9 r4044
Title = Corn_0_oat34
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        162.462        16689.0       1591.753        210.000        268.000          3.730          14.22       1995.969        341.300               0.0          156.0          143.8         28.743
     31/12/2001           2001        117.590        14909.3       1528.670        198.000        251.000          3.678          13.22       1695.666        403.098               0.0          158.6          149.1         18.766
     31/12/2002           2002        158.046        15636.3       1511.827        197.000        251.000          3.691          13.52       1692.220        452.882               0.0          162.5          151.7         21.065
     31/12/2003           2003        158.414        16147.6       1250.962        202.000        260.000          3.952          13.86       1476.129        466.217               0.0          162.7          151.9         22.801
     31/12/2004           2004        170.247        16861.3       1510.697        202.000        270.000          3.787          13.96       1574.813        462.784               0.0          166.4          156.0         19.195
     31/12/2005           2005        165.977        16636.1       1534.321        200.000        256.000          4.089          14.81       1777.316        571.857               0.0          172.8          159.8         24.846
     31/12/2006           2006        159.023        15926.6       1562.818        197.000        251.000          3.861          14.20       1963.296        323.088               0.0          163.8          153.7         23.503
     31/12/2007           2007        155.746        15875.7       1529.276        193.000        245.000          3.978          13.91       1680.988        437.286               0.0          165.4          155.9         17.955
     31/12/2008           2008        152.915        14519.9       1205.396        202.000        266.000          3.331          12.57       1052.202        719.582               0.0          157.0          145.2         14.082
     31/12/2009           2009        160.865        16345.4       1558.874        202.000        268.000          3.724          13.97       1662.567        407.757               0.0          163.1          150.9         18.762
     31/12/2010           2010        150.577        15135.3       1008.823        197.000        248.000          3.920          13.04        973.460        849.884               0.0          156.7          147.1         23.135
     31/12/2011           2011        165.548        15455.2       1331.818        200.000        255.000          3.694          13.59       1472.865        326.898               0.0          167.8          153.0         15.678
     31/12/2012           2012        151.755        15480.1       1436.600        189.000        240.000          3.913          12.37       1908.099        236.970               0.0          125.7          122.2         28.270
     31/12/2013           2013        145.226        14349.9       1502.000        194.000        249.000          3.782          11.70       1581.621        276.352               0.0          146.3          131.5         13.639
     31/12/2014           2014        149.202        15228.0       1040.333        199.000        261.000          3.644          13.14       1083.310        699.262               0.0          157.5          145.9         17.552
     31/12/2015           2015        169.409        16683.2       1383.858        200.000        256.000          4.100          14.23       1323.164        735.326               0.0          164.5          152.9         25.041
     31/12/2016           2016        166.436        16402.2       1513.527        195.000        250.000          3.916          14.68       1723.557        535.960               0.0          167.9          158.6         24.287
