ApsimVersion = 7.9 r4044
Title = Corn_67_oat8
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        215.116        20941.7       1675.854        210.000        268.000          4.100          19.02       2020.146        341.300              67.4          143.1          130.9         65.197
     31/12/2001           2001        174.496        19472.0       1613.878        198.000        251.000          4.412          17.10       1766.720        403.098              67.4          145.6          136.1         69.107
     31/12/2002           2002        205.987        20725.3       1603.591        197.000        251.000          3.987          18.50       1847.777        452.882              67.4          156.0          145.2         64.244
     31/12/2003           2003        204.673        21526.6       1395.860        202.000        260.000          4.621          18.53       1614.620        466.217              67.4          159.1          148.3         66.193
     31/12/2004           2004        222.602        22458.6       1583.715        202.000        270.000          4.422          19.13       1723.969        462.784              67.4          167.4          156.9         66.016
     31/12/2005           2005        215.480        21952.3       1621.260        200.000        256.000          4.656          20.08       1914.885        571.857              67.4          170.7          157.7         66.170
     31/12/2006           2006        197.410        20304.0       1678.788        197.000        251.000          4.089          18.35       1996.236        323.088              67.4          146.7          136.6         69.868
     31/12/2007           2007        196.193        20613.8       1622.191        193.000        245.000          4.416          18.36       1788.303        437.286              67.4          158.5          149.0         66.490
     31/12/2008           2008        200.478        20222.5       1403.159        202.000        266.000          4.503          17.34       1206.851        719.582              67.4          161.4          149.6         52.744
     31/12/2009           2009        211.952        21691.4       1644.270        202.000        268.000          4.210          19.15       1796.169        407.757              67.4          162.4          150.2         63.169
     31/12/2010           2010        205.704        20648.8       1199.239        197.000        248.000          4.519          18.54       1105.420        849.884              67.4          162.5          152.9         72.227
     31/12/2011           2011        217.094        20429.5       1508.848        200.000        255.000          4.401          18.50       1590.508        326.898              67.4          165.0          150.2         42.355
     31/12/2012           2012        203.413        19529.4       1561.406        189.000        240.000          4.149          16.83       1905.360        236.970              67.4          108.2          104.7         80.436
     31/12/2013           2013        189.745        19311.9       1568.081        194.000        249.000          4.503          15.61       1670.377        276.352              67.4          131.2          116.4         47.723
     31/12/2014           2014        195.578        20184.9       1199.605        199.000        261.000          4.089          18.17       1221.645        699.262              67.4          160.5          148.9         54.898
     31/12/2015           2015        224.282        21967.9       1502.577        200.000        256.000          4.652          19.65       1489.295        735.326              67.4          167.6          155.9         71.884
     31/12/2016           2016        210.882        21353.4       1607.723        195.000        250.000          4.066          19.99       1864.963        535.960              67.4          167.1          157.9         72.305
