ApsimVersion = 7.9 r4044
Title = Corn_0_oat33
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        159.263        16500.9       1485.600        210.000        268.000          3.728          13.84       1997.903        341.300               0.0          151.8          139.6         28.743
     31/12/2001           2001        116.953        14762.4       1383.920        198.000        251.000          3.643          13.05       1686.533        403.098               0.0          157.2          147.7         18.766
     31/12/2002           2002        157.499        15564.0       1353.801        197.000        251.000          3.665          13.46       1681.473        452.882               0.0          161.9          151.2         21.066
     31/12/2003           2003        157.681        16051.6       1207.560        202.000        260.000          3.923          13.79       1470.810        466.217               0.0          162.4          151.6         22.802
     31/12/2004           2004        170.310        16830.5       1513.562        202.000        270.000          3.761          13.96       1570.589        462.784               0.0          166.5          156.1         19.195
     31/12/2005           2005        165.556        16576.1       1376.400        200.000        256.000          4.074          14.76       1769.904        571.857               0.0          172.6          159.6         24.846
     31/12/2006           2006        156.076        15726.8       1426.880        197.000        251.000          3.848          13.91       1950.425        323.088               0.0          161.3          151.1         23.503
     31/12/2007           2007        154.767        15777.1       1380.000        193.000        245.000          3.961          13.82       1669.937        437.286               0.0          164.8          155.2         17.955
     31/12/2008           2008        152.744        14450.5       1154.343        202.000        266.000          3.291          12.55       1051.146        719.582               0.0          157.0          145.2         14.082
     31/12/2009           2009        160.361        16288.4       1517.022        202.000        268.000          3.706          13.93       1655.826        407.757               0.0          163.0          150.7         18.762
     31/12/2010           2010        149.838        15024.6        965.308        197.000        248.000          3.890          12.96        971.660        849.884               0.0          156.7          147.1         23.135
     31/12/2011           2011        165.678        15407.7       1321.914        200.000        255.000          3.670          13.56       1469.373        326.898               0.0          167.5          152.7         15.678
     31/12/2012           2012        149.030        15312.2       1268.480        189.000        240.000          3.912          12.06       1889.288        236.970               0.0          122.3          118.8         28.270
     31/12/2013           2013        143.968        14224.7       1330.760        194.000        249.000          3.759          11.57       1569.205        276.352               0.0          144.5          129.8         13.640
     31/12/2014           2014        148.551        15105.2        968.509        199.000        261.000          3.617          13.03       1079.271        699.262               0.0          157.4          145.8         17.552
     31/12/2015           2015        169.522        16658.3       1321.202        200.000        256.000          4.081          14.23       1318.533        735.326               0.0          164.5          152.9         25.041
     31/12/2016           2016        166.186        16342.9       1350.360        195.000        250.000          3.888          14.65       1715.947        535.960               0.0          167.7          158.5         24.287
