ApsimVersion = 7.9 r4044
Title = Corn_270_oat37
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        178.476        20739.0       1485.600        210.000        268.000          4.166          23.44       2006.164        341.300             270.0          128.7          116.5        147.117
     31/12/2001           2001        140.437        22870.0       1383.920        198.000        251.000          4.588          24.87       1757.162        403.098             270.0          116.3          106.8        170.339
     31/12/2002           2002        191.841        23958.7       1353.801        197.000        251.000          4.158          27.60       1841.990        452.882             270.0          142.6          131.8        148.968
     31/12/2003           2003        196.757        26342.1       1305.769        202.000        260.000          4.740          29.65       1642.501        466.217             270.0          139.7          128.8        152.863
     31/12/2004           2004        211.033        27518.8       1527.508        202.000        270.000          4.538          31.17       1756.802        462.784             270.0          162.5          152.1        162.691
     31/12/2005           2005        199.860        24910.4       1376.400        200.000        256.000          4.742          28.87       1897.839        571.857             270.0          165.4          152.4        147.790
     31/12/2006           2006        202.284        22748.9       1426.880        197.000        251.000          4.217          25.17       1988.149        323.088             270.0          123.2          113.0        158.458
     31/12/2007           2007        204.599        24392.5       1380.000        193.000        245.000          4.505          27.02       1772.640        437.286             270.0          138.8          129.2        165.442
     31/12/2008           2008        191.042        25743.1       1256.405        202.000        266.000          4.655          28.71       1339.334        719.582             270.0          164.7          152.8        133.548
     31/12/2009           2009        225.585        25551.0       1524.441        202.000        268.000          4.331          28.67       1806.354        407.757             270.0          157.6          145.4        151.579
     31/12/2010           2010        178.762        24204.0       1093.453        197.000        248.000          4.615          27.29       1155.841        849.884             270.0          164.5          154.9        169.310
     31/12/2011           2011        174.182        22942.9       1426.417        200.000        255.000          4.452          25.52       1593.596        326.898             270.0          158.8          144.0        109.136
     31/12/2012           2012        159.896        19578.4       1268.480        189.000        240.000          4.270          22.12       1896.360        236.970             270.0          100.1           96.7        212.499
     31/12/2013           2013        188.466        23297.7       1330.760        194.000        249.000          4.610          26.22       1657.267        276.352             270.0           93.9           79.1        122.040
     31/12/2014           2014        196.143        22874.2       1076.825        199.000        261.000          4.185          24.71       1283.311        699.262             270.0          161.4          149.7        130.067
     31/12/2015           2015        200.193        24286.6       1427.997        200.000        256.000          4.736          26.44       1511.748        735.326             270.0          169.0          157.3        165.967
     31/12/2016           2016        185.264        23109.9       1350.360        195.000        250.000          4.215          25.99       1859.356        535.960             270.0          164.5          155.3        169.656
