ApsimVersion = 7.9 r4044
Title = Corn_135_oat13
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        223.741        21078.5       1597.635        210.000        268.000          3.880          22.36       2015.506        341.300             135.0          136.9          124.7         94.854
     31/12/2001           2001        191.318        22176.2       1534.082        198.000        251.000          4.290          21.44       1762.962        403.098             135.0          129.5          120.0        109.071
     31/12/2002           2002        251.524        23669.6       1516.876        197.000        251.000          4.220          24.18       1855.549        452.882             135.0          147.0          136.2         97.151
     31/12/2003           2003        250.660        23971.1       1370.433        202.000        260.000          4.343          23.12       1641.758        466.217             135.0          148.8          137.9         99.845
     31/12/2004           2004        269.161        25271.1       1564.213        202.000        270.000          4.114          24.80       1761.350        462.784             135.0          166.1          155.7        103.501
     31/12/2005           2005        258.476        24186.8       1537.101        200.000        256.000          4.503          26.19       1916.676        571.857             135.0          168.6          155.6         97.473
     31/12/2006           2006        232.831        22128.7       1570.375        197.000        251.000          4.002          23.84       1990.836        323.088             135.0          137.5          127.4        104.841
     31/12/2007           2007        241.002        23360.2       1534.979        193.000        245.000          4.284          23.17       1778.643        437.286             135.0          147.6          138.0        105.365
     31/12/2008           2008        244.312        23351.1       1368.197        202.000        266.000          4.275          22.40       1325.529        719.582             135.0          164.5          152.6         83.457
     31/12/2009           2009        260.870        24192.3       1593.250        202.000        268.000          3.955          24.98       1811.045        407.757             135.0          160.1          147.9         97.547
     31/12/2010           2010        227.727        22716.1       1132.780        197.000        248.000          4.171          23.83       1148.912        849.884             135.0          164.3          154.7        110.613
     31/12/2011           2011        221.988        22003.4       1500.617        200.000        255.000          4.111          23.71       1602.450        326.898             135.0          160.2          145.4         66.112
     31/12/2012           2012        213.416        19982.1       1436.600        189.000        240.000          4.114          20.43       1898.686        236.970             135.0          103.1           99.6        128.513
     31/12/2013           2013        241.463        22199.5       1502.000        194.000        249.000          4.202          19.58       1663.327        276.352             135.0          109.1           94.3         75.385
     31/12/2014           2014        226.269        21740.6       1169.381        199.000        261.000          3.772          23.30       1277.758        699.262             135.0          161.5          149.8         83.524
     31/12/2015           2015        252.874        23308.4       1517.366        200.000        256.000          4.336          25.11       1516.990        735.326             135.0          168.8          157.1        108.529
     31/12/2016           2016        241.108        23313.3       1515.617        195.000        250.000          4.372          25.52       1870.923        535.960             135.0          167.1          157.9        110.401
