ApsimVersion = 7.9 r4044
Title = Corn_135_oat6
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        225.468        21579.8       1597.279        210.000        268.000          4.139          22.51       2014.372        341.300             135.0          135.0          122.8         94.854
     31/12/2001           2001        197.794        22479.1       1534.343        198.000        251.000          4.624          20.98       1764.269        403.098             135.0          126.4          116.9        109.070
     31/12/2002           2002        260.083        24142.1       1516.998        197.000        251.000          4.444          23.92       1859.739        452.882             135.0          145.5          134.7         97.149
     31/12/2003           2003        251.339        24461.3       1373.767        202.000        260.000          4.691          23.03       1643.191        466.217             135.0          148.6          137.8         99.842
     31/12/2004           2004        279.977        25891.9       1562.085        202.000        270.000          4.470          24.64       1758.916        462.784             135.0          166.2          155.8        103.499
     31/12/2005           2005        263.395        24763.6       1537.162        200.000        256.000          4.766          25.94       1918.563        571.857             135.0          167.5          154.5         97.472
     31/12/2006           2006        238.689        22878.0       1571.749        197.000        251.000          4.368          23.34       1994.290        323.088             135.0          131.9          121.7        104.839
     31/12/2007           2007        238.981        23679.5       1535.228        193.000        245.000          4.581          22.81       1779.524        437.286             135.0          145.5          135.9        105.360
     31/12/2008           2008        253.563        23807.5       1359.197        202.000        266.000          4.615          22.28       1316.119        719.582             135.0          164.2          152.3         83.455
     31/12/2009           2009        262.627        24775.6       1596.214        202.000        268.000          4.298          24.77       1815.127        407.757             135.0          159.5          147.3         97.546
     31/12/2010           2010        240.940        23398.6       1130.838        197.000        248.000          4.557          23.79       1149.462        849.884             135.0          164.3          154.7        110.611
     31/12/2011           2011        234.940        22690.8       1502.086        200.000        255.000          4.422          23.69       1598.589        326.898             135.0          159.9          145.1         66.112
     31/12/2012           2012        211.236        20215.5       1436.600        189.000        240.000          4.335          20.37       1900.299        236.970             135.0          101.5           98.0        128.512
     31/12/2013           2013        237.486        22396.4       1502.000        194.000        249.000          4.546          19.29       1663.388        276.352             135.0          107.3           92.6         75.383
     31/12/2014           2014        234.768        22706.8       1162.379        199.000        261.000          4.129          23.27       1283.824        699.262             135.0          161.4          149.8         83.520
     31/12/2015           2015        260.338        24168.2       1517.450        200.000        256.000          4.692          25.35       1522.388        735.326             135.0          168.9          157.2        108.527
     31/12/2016           2016        245.651        23989.2       1515.806        195.000        250.000          4.629          25.68       1875.734        535.960             135.0          165.3          156.0        110.399
