ApsimVersion = 7.9 r4044
Title = Corn_270_oat38
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        185.532        21662.1       1597.306        210.000        268.000          4.166          23.95       2014.453        341.300             270.0          135.1          122.8        147.117
     31/12/2001           2001        146.684        23909.4       1534.433        198.000        251.000          4.672          26.06       1766.158        403.098             270.0          123.4          113.8        170.337
     31/12/2002           2002        195.219        24737.4       1517.026        197.000        251.000          4.461          28.46       1862.037        452.882             270.0          143.6          132.8        148.965
     31/12/2003           2003        197.286        26389.3       1375.622        202.000        260.000          4.740          29.79       1652.836        466.217             270.0          142.5          131.7        152.858
     31/12/2004           2004        211.028        27517.1       1562.070        202.000        270.000          4.537          31.17       1769.521        462.784             270.0          164.0          153.5        162.688
     31/12/2005           2005        200.180        24971.1       1537.182        200.000        256.000          4.783          28.87       1919.387        571.857             270.0          167.4          154.4        147.789
     31/12/2006           2006        204.330        23140.7       1571.867        197.000        251.000          4.385          25.77       1994.726        323.088             270.0          131.3          121.2        158.457
     31/12/2007           2007        205.476        24568.8       1535.303        193.000        245.000          4.612          27.37       1780.670        437.286             270.0          144.5          134.9        165.443
     31/12/2008           2008        191.041        25742.8       1360.509        202.000        266.000          4.655          28.71       1342.480        719.582             270.0          164.6          152.8        133.550
     31/12/2009           2009        225.610        25555.5       1596.572        202.000        268.000          4.333          28.67       1818.775        407.757             270.0          159.1          146.9        151.580
     31/12/2010           2010        178.765        24204.8       1130.763        197.000        248.000          4.616          27.29       1156.583        849.884             270.0          164.5          154.9        169.310
     31/12/2011           2011        174.181        22942.5       1495.728        200.000        255.000          4.452          25.51       1598.388        326.898             270.0          159.5          144.7        109.136
     31/12/2012           2012        163.549        20243.4       1436.600        189.000        240.000          4.337          23.01       1900.370        236.970             270.0          101.5           98.0        212.499
     31/12/2013           2013        196.359        24262.6       1502.000        194.000        249.000          4.609          27.14       1665.480        276.352             270.0           98.6           83.8        122.035
     31/12/2014           2014        196.142        22873.5       1161.219        199.000        261.000          4.184          24.72       1284.528        699.262             270.0          161.4          149.7        130.065
     31/12/2015           2015        200.192        24285.7       1517.994        200.000        256.000          4.736          26.43       1523.837        735.326             270.0          168.9          157.2        165.966
     31/12/2016           2016        189.065        24037.4       1515.823        195.000        250.000          4.635          26.97       1876.473        535.960             270.0          165.1          155.8        169.655
