ApsimVersion = 7.9 r4044
Title = Corn_67_oat34
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        210.837        19729.1       1592.067        210.000        268.000          3.787          18.99       2001.401        341.300              67.4          139.8          127.6         65.197
     31/12/2001           2001        192.834        19043.8       1532.684        198.000        251.000          4.365          16.88       1754.867        403.098              67.4          141.8          132.2         69.110
     31/12/2002           2002        212.944        20590.2       1515.834        197.000        251.000          4.275          18.57       1815.887        452.882              67.4          155.3          144.5         64.246
     31/12/2003           2003        204.799        20849.1       1340.503        202.000        260.000          4.436          18.38       1587.252        466.217              67.4          156.7          145.9         66.194
     31/12/2004           2004        226.788        21946.5       1548.720        202.000        270.000          4.249          19.27       1688.903        462.784              67.4          167.6          157.2         66.017
     31/12/2005           2005        221.209        21404.1       1535.864        200.000        256.000          4.474          20.33       1871.245        571.857              67.4          171.2          158.2         66.171
     31/12/2006           2006        202.262        19952.6       1567.120        197.000        251.000          4.279          18.20       1985.015        323.088              67.4          143.1          133.0         69.870
     31/12/2007           2007        197.865        20139.3       1532.739        193.000        245.000          4.361          18.27       1780.011        437.286              67.4          155.9          146.3         66.490
     31/12/2008           2008        202.049        19833.8       1299.854        202.000        266.000          4.337          17.39       1190.453        719.582              67.4          161.3          149.5         52.744
     31/12/2009           2009        215.505        21196.6       1579.829        202.000        268.000          4.062          19.33       1769.532        407.757              67.4          162.3          150.1         63.169
     31/12/2010           2010        208.342        20013.8       1079.770        197.000        248.000          4.348          18.52       1087.015        849.884              67.4          162.1          152.5         72.227
     31/12/2011           2011        218.962        19739.8       1425.277        200.000        255.000          4.196          18.55       1563.528        326.898              67.4          163.6          148.8         42.356
     31/12/2012           2012        199.820        18557.0       1436.600        189.000        240.000          3.976          16.80       1889.495        236.970              67.4          106.5          103.0         80.438
     31/12/2013           2013        188.091        18581.9       1502.000        194.000        249.000          4.203          15.32       1656.630        276.352              67.4          126.2          111.5         47.728
     31/12/2014           2014        197.010        19596.1       1076.207        199.000        261.000          3.906          18.20       1208.137        699.262              67.4          160.4          148.8         54.903
     31/12/2015           2015        227.835        21239.1       1466.084        200.000        256.000          4.386          19.83       1440.667        735.326              67.4          167.5          155.8         71.887
     31/12/2016           2016        218.361        21448.3       1515.086        195.000        250.000          4.519          20.16       1840.733        535.960              67.4          167.8          158.5         72.307
