ApsimVersion = 7.9 r4044
Title = Corn_202_oat11
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        230.134        21464.6       1676.929        210.000        268.000          3.901          23.50       2021.346        341.300             202.0          142.2          130.0        121.524
     31/12/2001           2001        190.419        22806.4       1614.355        198.000        251.000          4.208          25.35       1770.149        403.098             202.0          134.5          125.0        141.533
     31/12/2002           2002        244.970        23005.8       1603.299        197.000        251.000          3.842          26.00       1864.732        452.882             202.0          150.9          140.1        124.291
     31/12/2003           2003        253.690        25434.3       1395.736        202.000        260.000          4.372          28.26       1655.099        466.217             202.0          145.8          134.9        127.657
     31/12/2004           2004        269.786        26405.7       1588.173        202.000        270.000          4.151          30.07       1783.776        462.784             202.0          165.5          155.1        134.625
     31/12/2005           2005        257.675        24112.4       1621.335        200.000        256.000          4.436          27.30       1937.151        571.857             202.0          170.0          157.0        123.664
     31/12/2006           2006        227.063        21690.1       1677.217        197.000        251.000          3.830          24.30       1996.581        323.088             202.0          145.2          135.1        133.111
     31/12/2007           2007        241.291        23462.1       1623.654        193.000        245.000          4.144          26.24       1786.550        437.286             202.0          152.4          142.8        137.161
     31/12/2008           2008        244.593        24773.0       1444.728        202.000        266.000          4.295          27.14       1347.606        719.582             202.0          164.8          152.9        109.527
     31/12/2009           2009        265.208        24493.7       1640.744        202.000        268.000          3.963          27.51       1824.686        407.757             202.0          161.0          148.8        125.907
     31/12/2010           2010        228.186        23148.5       1204.535        197.000        248.000          4.205          26.69       1154.652        849.884             202.0          164.3          154.7        141.685
     31/12/2011           2011        222.172        22076.1       1510.952        200.000        255.000          4.125          25.08       1607.996        326.898             202.0          160.9          146.1         88.004
     31/12/2012           2012        217.245        20456.7       1561.263        189.000        240.000          3.956          22.47       1905.065        236.970             202.0          105.5          102.0        171.987
     31/12/2013           2013        261.550        24119.0       1569.273        194.000        249.000          4.223          24.98       1673.549        276.352             202.0          106.9           92.2         99.464
     31/12/2014           2014        226.929        21839.7       1189.843        199.000        261.000          3.803          23.77       1278.902        699.262             202.0          161.5          149.8        107.701
     31/12/2015           2015        253.472        23387.0       1503.833        200.000        256.000          4.365          25.26       1525.592        735.326             202.0          168.7          157.0        138.725
     31/12/2016           2016        227.677        22191.6       1607.485        195.000        250.000          3.902          24.47       1871.826        535.960             202.0          168.3          159.0        141.669
