ApsimVersion = 7.9 r4044
Title = Corn_270_oat30
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        232.658        23944.9       1732.756        206.000        262.000          4.335          26.13       2025.452        327.330             270.0          151.3          139.1        147.117
     31/12/2001           2001        253.890        24540.0       1736.101        204.000        261.000          4.812          27.33       1821.862        405.128             270.0          146.1          136.6        170.336
     31/12/2002           2002        270.965        25677.5       1671.848        203.000        261.000          4.704          28.43       1902.758        492.002             270.0          161.3          150.5        148.967
     31/12/2003           2003        254.782        26592.2       1509.823        208.000        271.000          4.851          30.21       1697.734        482.477             270.0          154.6          143.8        152.863
     31/12/2004           2004        260.310        27422.8       1699.750        212.000        287.000          4.730          31.32       1849.275        523.754             270.0          172.8          162.4        162.691
     31/12/2005           2005        246.597        26206.3       1778.467        204.000        262.000          4.989          29.40       1948.529        580.188             270.0          176.5          163.5        147.788
     31/12/2006           2006        237.102        23413.8       1771.407        202.000        260.000          4.501          26.21       2021.681        323.596             270.0          159.6          149.5        158.456
     31/12/2007           2007        249.349        25829.8       1754.279        199.000        251.000          4.950          28.45       1826.688        452.399             270.0          162.9          153.3        165.452
     31/12/2008           2008        275.127        25920.4       1433.126        209.000        273.000          4.725          28.56       1387.978        776.732             270.0          172.1          160.3        133.555
     31/12/2009           2009        263.077        25825.5       1718.019        208.000        278.000          4.489          28.47       1850.708        407.757             270.0          162.0          149.7        151.582
     31/12/2010           2010        241.563        24548.5       1243.337        203.000        256.000          4.641          27.54       1160.630        938.022             270.0          172.0          162.3        169.313
     31/12/2011           2011        247.151        23099.7       1512.233        207.000        271.000          4.403          25.37       1683.663        327.148             270.0          168.6          153.8        109.137
     31/12/2012           2012        226.421        22522.5       1669.407        196.000        248.000          4.418          25.80       1955.146        276.850             270.0          115.4          111.9        212.496
     31/12/2013           2013        235.735        26002.6       1711.623        201.000        255.000          5.003          28.33       1737.167        286.258             270.0          110.0           95.2        122.017
     31/12/2014           2014        248.155        25050.2       1423.460        208.000        272.000          4.698          26.97       1296.691        749.300             270.0          170.3          158.6        130.066
     31/12/2015           2015        243.696        25193.8       1528.385        206.000        265.000          4.851          27.37       1552.425        757.184             270.0          178.1          166.4        165.964
     31/12/2016           2016        236.860        25098.5       1734.470        202.000        256.000          5.030          27.33       1912.932        597.940             270.0          176.2          167.0        169.653
