ApsimVersion = 7.9 r4044
Title = Corn_202_oat10
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        211.655        21464.6       1676.929        210.000        268.000          3.901          23.71       2021.346        341.300             202.0          142.2          130.0        121.524
     31/12/2001           2001        166.772        23054.1       1614.760        198.000        251.000          4.325          25.54       1771.099        403.098             202.0          133.9          124.4        141.533
     31/12/2002           2002        220.485        24355.9       1607.275        197.000        251.000          4.344          28.14       1875.883        452.882             202.0          148.6          137.8        124.290
     31/12/2003           2003        220.743        25434.3       1395.736        202.000        260.000          4.372          28.27       1655.099        466.217             202.0          145.8          134.9        127.652
     31/12/2004           2004        234.749        26405.7       1588.173        202.000        270.000          4.151          30.18       1783.776        462.784             202.0          165.5          155.1        134.623
     31/12/2005           2005        225.173        24275.1       1621.449        200.000        256.000          4.531          27.81       1929.621        571.857             202.0          169.9          157.0        123.663
     31/12/2006           2006        228.082        22331.7       1678.623        197.000        251.000          4.082          24.61       1998.212        323.088             202.0          144.0          133.9        133.110
     31/12/2007           2007        231.491        23890.6       1624.190        193.000        245.000          4.370          26.55       1786.918        437.286             202.0          151.8          142.2        137.159
     31/12/2008           2008        212.867        24779.4       1444.763        202.000        266.000          4.299          27.14       1347.683        719.582             202.0          164.8          152.9        109.525
     31/12/2009           2009        250.852        24535.0       1640.920        202.000        268.000          3.978          27.32       1825.225        407.757             202.0          161.0          148.8        125.907
     31/12/2010           2010        198.552        23148.5       1204.535        197.000        248.000          4.205          26.41       1154.652        849.884             202.0          164.3          154.7        141.684
     31/12/2011           2011        193.318        22076.1       1510.952        200.000        255.000          4.125          24.77       1607.996        326.898             202.0          160.9          146.1         88.003
     31/12/2012           2012        190.012        20637.7       1561.450        189.000        240.000          4.125          23.05       1906.469        236.970             202.0          105.0          101.5        171.986
     31/12/2013           2013        228.268        24144.3       1569.362        194.000        249.000          4.250          25.02       1673.837        276.352             202.0          106.8           92.0         99.459
     31/12/2014           2014        216.828        21839.7       1189.843        199.000        261.000          3.803          23.24       1278.902        699.262             202.0          161.5          149.8        107.695
     31/12/2015           2015        223.733        23387.0       1503.832        200.000        256.000          4.365          25.44       1525.592        735.326             202.0          168.7          157.0        138.722
     31/12/2016           2016        212.989        23574.1       1610.516        195.000        250.000          4.479          26.24       1886.075        535.960             202.0          167.7          158.4        141.668
