ApsimVersion = 7.9 r4044
Title = Corn_0_oat47
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        162.966        16450.4       1592.410        210.000        268.000          3.491          14.25       1998.564        341.300               0.0          155.5          143.3         28.743
     31/12/2001           2001        124.000        14796.6       1529.172        198.000        251.000          3.526          13.25       1702.060        403.098               0.0          158.8          149.3         18.766
     31/12/2002           2002        159.241        15638.8       1512.445        197.000        251.000          3.583          13.56       1707.146        452.882               0.0          162.6          151.9         21.066
     31/12/2003           2003        158.557        16064.7       1269.799        202.000        260.000          3.771          13.87       1489.989        466.217               0.0          162.7          151.9         22.802
     31/12/2004           2004        169.993        16732.5       1529.861        202.000        270.000          3.573          14.02       1594.364        462.784               0.0          166.8          156.4         19.195
     31/12/2005           2005        166.795        16560.6       1534.596        200.000        256.000          3.932          14.85       1785.589        571.857               0.0          172.9          159.9         24.846
     31/12/2006           2006        158.995        15831.4       1563.124        197.000        251.000          3.605          14.26       1969.202        323.088               0.0          164.2          154.0         23.503
     31/12/2007           2007        156.606        15772.1       1529.710        193.000        245.000          3.781          13.95       1690.330        437.286               0.0          165.6          156.0         17.955
     31/12/2008           2008        152.749        14471.1       1201.198        202.000        266.000          3.203          12.65       1070.564        719.582               0.0          158.0          146.2         14.082
     31/12/2009           2009        161.189        16246.1       1562.441        202.000        268.000          3.497          14.01       1672.958        407.757               0.0          163.3          151.1         18.762
     31/12/2010           2010        152.249        15096.9       1005.773        197.000        248.000          3.672          13.17        997.417        849.884               0.0          158.0          148.3         23.135
     31/12/2011           2011        166.327        15318.9       1389.388        200.000        255.000          3.542          13.60       1492.883        326.898               0.0          167.7          152.9         15.678
     31/12/2012           2012        153.812        15381.7       1436.600        189.000        240.000          3.738          12.49       1908.980        236.970               0.0          126.4          122.9         28.270
     31/12/2013           2013        145.225        14214.0       1502.000        194.000        249.000          3.582          11.67       1588.938        276.352               0.0          145.6          131.0         13.640
     31/12/2014           2014        148.965        15058.5       1060.388        199.000        261.000          3.394          13.21       1103.259        699.262               0.0          158.2          146.6         17.553
     31/12/2015           2015        171.032        16619.0       1381.585        200.000        256.000          3.871          14.29       1342.236        735.326               0.0          165.0          153.3         25.041
     31/12/2016           2016        167.185        16374.0       1513.784        195.000        250.000          3.738          14.82       1740.781        535.960               0.0          169.1          159.9         24.287
