ApsimVersion = 7.9 r4044
Title = Corn_67_oat6
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        210.764        20710.8       1597.228        210.000        268.000          4.101          18.50       2013.386        341.300              67.4          137.8          125.6         65.197
     31/12/2001           2001        173.406        19307.2       1533.855        198.000        251.000          4.516          16.73       1762.422        403.098              67.4          141.7          132.2         69.108
     31/12/2002           2002        206.243        20996.6       1516.919        197.000        251.000          4.400          18.30       1838.904        452.882              67.4          154.6          143.8         64.245
     31/12/2003           2003        204.023        21485.5       1371.260        202.000        260.000          4.620          18.46       1609.100        466.217              67.4          158.4          147.6         66.192
     31/12/2004           2004        222.285        22436.8       1561.820        202.000        270.000          4.421          19.10       1711.480        462.784              67.4          167.2          156.8         66.016
     31/12/2005           2005        214.689        21903.4       1537.077        200.000        256.000          4.721          19.95       1896.591        571.857              67.4          169.6          156.6         66.170
     31/12/2006           2006        194.292        20262.0       1571.408        197.000        251.000          4.327          17.87       1989.931        323.088              67.4          141.9          131.7         69.868
     31/12/2007           2007        194.773        20512.3       1534.345        193.000        245.000          4.553          18.04       1788.136        437.286              67.4          155.4          145.8         66.489
     31/12/2008           2008        200.489        20187.5       1329.953        202.000        266.000          4.487          17.34       1202.807        719.582              67.4          161.5          149.6         52.743
     31/12/2009           2009        211.598        21684.6       1595.317        202.000        268.000          4.244          19.09       1785.594        407.757              67.4          161.9          149.7         63.169
     31/12/2010           2010        205.360        20599.4       1131.353        197.000        248.000          4.512          18.50       1103.751        849.884              67.4          162.5          152.8         72.227
     31/12/2011           2011        216.784        20411.4       1507.680        200.000        255.000          4.401          18.46       1585.790        326.898              67.4          164.6          149.8         42.355
     31/12/2012           2012        195.471        19172.8       1436.600        189.000        240.000          4.302          16.44       1898.984        236.970              67.4          104.7          101.3         80.436
     31/12/2013           2013        185.656        19062.3       1502.000        194.000        249.000          4.504          15.21       1665.247        276.352              67.4          126.4          111.6         47.724
     31/12/2014           2014        195.455        20162.2       1163.083        199.000        261.000          4.087          18.16       1220.211        699.262              67.4          160.5          148.9         54.899
     31/12/2015           2015        224.460        21979.3       1517.142        200.000        256.000          4.652          19.67       1482.117        735.326              67.4          167.7          156.0         71.885
     31/12/2016           2016        212.166        21580.7       1515.543        195.000        250.000          4.509          19.80       1856.222        535.960              67.4          165.9          156.7         72.305
