ApsimVersion = 7.9 r4044
Title = Corn_67_oat29
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        183.933        22295.5       1731.401        206.000        262.000          4.249          19.57       2023.570        327.330              67.4          157.6          145.3         65.197
     31/12/2001           2001        177.939        20613.4       1729.056        204.000        261.000          4.641          18.24       1811.990        405.128              67.4          157.3          147.7         69.108
     31/12/2002           2002        192.994        22236.8       1667.334        203.000        261.000          4.610          19.43       1896.469        492.002              67.4          168.7          157.8         64.245
     31/12/2003           2003        170.266        22020.0       1520.362        208.000        271.000          4.766          19.32       1665.988        482.477              67.4          167.5          156.6         66.194
     31/12/2004           2004        175.358        22844.7       1697.236        212.000        287.000          4.654          19.96       1795.575        523.754              67.4          173.2          162.7         66.016
     31/12/2005           2005        172.162        22868.9       1771.820        204.000        262.000          4.881          20.68       1955.870        580.188              67.4          177.7          164.7         66.170
     31/12/2006           2006        199.733        21909.4       1769.384        202.000        260.000          4.433          19.93       2019.056        323.596              67.4          162.9          152.7         69.867
     31/12/2007           2007        169.192        21720.3       1739.942        199.000        251.000          4.796          19.20       1819.964        452.399              67.4          169.8          160.3         66.492
     31/12/2008           2008        188.291        20820.5       1406.301        209.000        273.000          4.566          17.78       1230.872        776.732              67.4          168.8          156.9         52.744
     31/12/2009           2009        200.710        22408.9       1712.825        208.000        278.000          4.388          19.80       1805.376        407.757              67.4          162.9          150.7         63.169
     31/12/2010           2010        171.835        21393.8       1250.905        203.000        256.000          4.539          19.08       1106.668        938.022              67.4          170.1          160.5         72.228
     31/12/2011           2011        187.529        21313.8       1519.864        207.000        271.000          4.369          19.54       1667.054        327.148              67.4          172.6          157.8         42.355
     31/12/2012           2012        186.307        21007.2       1668.592        196.000        248.000          4.376          17.47       1947.042        276.850              67.4          124.0          120.5         80.433
     31/12/2013           2013        153.997        20065.9       1695.141        201.000        255.000          4.801          16.06       1718.651        286.258              67.4          137.8          123.0         47.716
     31/12/2014           2014        171.589        21558.7       1393.737        208.000        272.000          4.572          18.53       1202.019        749.300              67.4          168.5          156.8         54.893
     31/12/2015           2015        177.398        22876.7       1527.400        206.000        265.000          4.767          20.21       1491.656        757.184              67.4          176.6          164.9         71.881
     31/12/2016           2016        167.405        22418.5       1725.272        202.000        256.000          4.798          20.69       1875.969        597.940              67.4          176.4          167.1         72.302
