ApsimVersion = 7.9 r4044
Title = Corn_0_oat35
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        167.953        17048.5       1661.657        210.000        268.000          3.730          14.59       2002.207        341.300               0.0          160.1          147.8         28.743
     31/12/2001           2001         87.481        15380.3       1585.762        198.000        251.000          3.708          13.34       1709.984        403.098               0.0          159.7          150.2         18.766
     31/12/2002           2002        144.655        15788.4       1551.984        197.000        251.000          3.708          13.60       1706.277        452.882               0.0          162.9          152.1         21.065
     31/12/2003           2003        132.341        16175.1       1277.654        202.000        260.000          3.979          13.97       1478.886        466.217               0.0          163.4          152.6         22.801
     31/12/2004           2004        143.627        16776.8       1518.764        202.000        270.000          3.806          13.98       1575.900        462.784               0.0          166.2          155.8         19.194
     31/12/2005           2005        152.753        16671.9       1602.034        200.000        256.000          4.101          14.85       1782.645        571.857               0.0          172.9          159.9         24.846
     31/12/2006           2006        161.949        16430.2       1661.681        197.000        251.000          3.867          14.47       1979.380        323.088               0.0          166.6          156.5         23.503
     31/12/2007           2007        138.995        16041.5       1596.642        193.000        245.000          3.991          14.03       1695.358        437.286               0.0          166.5          156.9         17.954
     31/12/2008           2008        119.906        14635.6       1207.958        202.000        266.000          3.362          12.60       1054.732        719.582               0.0          157.1          145.3         14.082
     31/12/2009           2009        160.487        16547.3       1581.714        202.000        268.000          3.735          13.98       1666.374        407.757               0.0          163.1          150.9         18.762
     31/12/2010           2010        125.876        15408.8       1027.419        197.000        248.000          3.964          13.23        985.609        849.884               0.0          157.4          147.8         23.135
     31/12/2011           2011        124.019        15572.9       1355.989        200.000        255.000          3.710          13.61       1476.659        326.898               0.0          167.9          153.0         15.678
     31/12/2012           2012        156.855        15837.0       1558.725        189.000        240.000          3.914          12.80       1896.541        236.970               0.0          130.0          126.5         28.268
     31/12/2013           2013        137.510        14555.1       1539.123        194.000        249.000          3.800          11.85       1592.179        276.352               0.0          147.3          132.6         13.639
     31/12/2014           2014        127.749        15404.6       1116.447        199.000        261.000          3.663          13.19       1090.276        699.262               0.0          157.7          146.0         17.551
     31/12/2015           2015        154.024        16955.1       1398.099        200.000        256.000          4.110          14.24       1330.748        735.326               0.0          164.6          152.9         25.040
     31/12/2016           2016        134.560        16409.6       1594.062        195.000        250.000          3.928          14.72       1732.158        535.960               0.0          167.8          158.6         24.287
