ApsimVersion = 7.9 r4044
Title = Corn_270_oat31
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        217.093        20624.3       1661.926        210.000        268.000          3.849          23.10       2007.957        341.300             270.0          144.3          132.1        147.117
     31/12/2001           2001        169.324        22601.9       1606.880        198.000        251.000          4.473          25.31       1760.359        403.098             270.0          134.5          125.0        170.342
     31/12/2002           2002        226.224        23575.7       1594.797        197.000        251.000          4.348          27.40       1851.358        452.882             270.0          149.8          139.0        148.973
     31/12/2003           2003        229.350        24974.8       1352.837        202.000        260.000          4.515          28.86       1625.817        466.217             270.0          145.1          134.3        152.864
     31/12/2004           2004        245.650        26143.6       1558.920        202.000        270.000          4.350          30.07       1746.353        462.784             270.0          165.7          155.3        162.693
     31/12/2005           2005        232.962        23552.3       1612.923        200.000        256.000          4.535          27.31       1903.742        571.857             270.0          171.0          158.0        147.793
     31/12/2006           2006        237.984        22186.8       1671.535        197.000        251.000          4.353          24.56       1992.594        323.088             270.0          143.2          133.0        158.463
     31/12/2007           2007        238.485        23261.2       1613.828        193.000        245.000          4.444          26.04       1775.110        437.286             270.0          153.0          143.5        165.451
     31/12/2008           2008        222.047        24306.7       1319.363        202.000        266.000          4.423          27.52       1299.667        719.582             270.0          163.8          152.0        133.559
     31/12/2009           2009        260.842        24193.7       1619.032        202.000        268.000          4.140          26.98       1799.291        407.757             270.0          161.2          149.0        151.586
     31/12/2010           2010        206.834        22911.4       1156.654        197.000        248.000          4.427          26.37       1126.674        849.884             270.0          163.4          153.8        169.314
     31/12/2011           2011        201.739        21675.0       1446.631        200.000        255.000          4.236          24.55       1575.932        326.898             270.0          160.3          145.5        109.141
     31/12/2012           2012        194.231        19720.7       1559.171        189.000        240.000          4.002          22.45       1895.601        236.970             270.0          106.7          103.2        212.505
     31/12/2013           2013        235.439        23686.4       1548.925        194.000        249.000          4.275          27.07       1658.296        276.352             270.0          108.2           93.4        122.042
     31/12/2014           2014        227.587        21570.3       1178.125        199.000        261.000          3.986          22.95       1253.466        699.262             270.0          161.0          149.4        130.079
     31/12/2015           2015        230.402        22820.3       1485.148        200.000        256.000          4.453          24.93       1469.558        735.326             270.0          168.2          156.5        165.975
     31/12/2016           2016        220.717        22988.5       1605.160        195.000        250.000          4.593          25.75       1867.383        535.960             270.0          167.9          158.6        169.661
