ApsimVersion = 7.9 r4044
Title = Corn_270_oat39
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        218.082        21662.1       1597.306        210.000        268.000          4.166          23.77       2014.453        341.300             270.0          135.1          122.8        147.117
     31/12/2001           2001        172.418        23909.4       1534.433        198.000        251.000          4.672          26.30       1766.158        403.098             270.0          123.4          113.8        170.337
     31/12/2002           2002        229.468        24737.4       1517.026        197.000        251.000          4.461          28.49       1862.037        452.882             270.0          143.6          132.8        148.965
     31/12/2003           2003        231.897        26389.3       1375.622        202.000        260.000          4.740          30.13       1652.836        466.217             270.0          142.5          131.7        152.859
     31/12/2004           2004        248.051        27517.1       1562.070        202.000        270.000          4.537          31.44       1769.521        462.784             270.0          164.0          153.5        162.689
     31/12/2005           2005        235.299        24971.1       1537.182        200.000        256.000          4.783          28.78       1919.387        571.857             270.0          167.4          154.4        147.789
     31/12/2006           2006        240.177        23140.7       1571.867        197.000        251.000          4.385          25.27       1994.726        323.088             270.0          131.3          121.2        158.458
     31/12/2007           2007        241.524        24568.8       1535.303        193.000        245.000          4.612          27.16       1780.670        437.286             270.0          144.5          134.9        165.444
     31/12/2008           2008        224.557        25742.8       1360.509        202.000        266.000          4.655          28.96       1342.480        719.582             270.0          164.6          152.8        133.549
     31/12/2009           2009        265.190        25555.5       1596.572        202.000        268.000          4.333          28.37       1818.775        407.757             270.0          159.1          146.9        151.579
     31/12/2010           2010        210.127        24204.8       1130.763        197.000        248.000          4.616          27.65       1156.583        849.884             270.0          164.5          154.9        169.310
     31/12/2011           2011        204.739        22942.5       1495.728        200.000        255.000          4.452          25.79       1598.388        326.898             270.0          159.5          144.7        109.137
     31/12/2012           2012        192.242        20243.4       1436.600        189.000        240.000          4.337          22.52       1900.370        236.970             270.0          101.5           98.0        212.499
     31/12/2013           2013        230.807        24262.6       1502.000        194.000        249.000          4.609          27.34       1665.480        276.352             270.0           98.6           83.8        122.037
     31/12/2014           2014        230.553        22873.5       1161.219        199.000        261.000          4.184          24.31       1284.528        699.262             270.0          161.4          149.8        130.069
     31/12/2015           2015        235.313        24285.7       1517.994        200.000        256.000          4.736          26.41       1523.837        735.326             270.0          168.9          157.2        165.968
     31/12/2016           2016        222.234        24037.4       1515.823        195.000        250.000          4.635          26.75       1876.474        535.960             270.0          165.1          155.8        169.656
