ApsimVersion = 7.9 r4044
Title = Corn_0_oat20
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000         71.321         8212.5        951.481        197.000        255.000          2.232           6.57       1029.746        327.330               0.0          175.6           83.0         12.276
     31/12/2001           2001         64.243         9042.7       1297.308        198.000        251.000          2.496           7.08       1018.081        403.098               0.0          175.8           78.4          8.119
     31/12/2002           2002         82.729         8882.8       1002.128        197.000        251.000          2.585           6.66        890.699        452.882               0.0          169.0           85.6          8.418
     31/12/2003           2003         56.593         7603.2        806.971        202.000        260.000          2.302           5.88        876.340        466.217               0.0          163.4           71.7          7.938
     31/12/2004           2004         56.783         7129.9        993.844        202.000        270.000          2.028           5.32        852.263        462.784               0.0          156.9           65.3          7.639
     31/12/2005           2005         74.503         7842.4       1009.722        196.000        252.000          2.437           5.78        800.435        538.710               0.0          162.8           66.7          9.707
     31/12/2006           2006         94.600        10452.2       1311.389        197.000        251.000          3.121           7.79       1172.693        323.088               0.0          180.6           83.9          9.161
     31/12/2007           2007         79.956         8458.9       1251.973        193.000        245.000          2.550           6.35        886.216        437.286               0.0          172.1           74.7          5.782
     31/12/2008           2008         25.823         6488.1        770.572        202.000        266.000          1.894           4.72        637.474        719.582               0.0          150.6           59.1          6.432
     31/12/2009           2009         78.314         8638.0       1050.670        202.000        268.000          2.581           6.17        883.534        407.757               0.0          157.9           68.2          6.725
     31/12/2010           2010         38.238         5475.5        641.611        197.000        248.000          1.623           4.45        558.610        849.884               0.0          154.2           61.7          8.311
     31/12/2011           2011         57.163         7615.4        865.740        200.000        255.000          2.146           6.33        922.392        326.898               0.0          164.9           74.8          9.577
     31/12/2012           2012        108.174        10122.7       1179.002        189.000        240.000          2.621           8.60       1261.026        236.970               0.0          192.2          103.9          7.001
     31/12/2013           2013         91.042         8612.8       1160.731        194.000        249.000          2.308           7.14       1005.814        276.352               0.0          170.3           94.1          6.717
     31/12/2014           2014         36.720         5804.6        742.574        199.000        261.000          1.502           4.51        584.541        699.262               0.0          149.7           58.0          6.716
     31/12/2015           2015         49.653         6202.4        695.019        200.000        256.000          2.090           4.20        556.779        735.326               0.0          151.5           58.3          9.722
     31/12/2016           2016         83.620         9138.1       1215.843        195.000        250.000          2.750           6.71        851.146        535.960               0.0          170.6           75.4          8.944
