ApsimVersion = 7.9 r4044
Title = Corn_135_oat32
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        224.636        20541.0       1662.010        210.000        268.000          3.823          22.70       2008.056        341.300             135.0          144.3          132.1         94.854
     31/12/2001           2001        193.957        22112.2       1606.450        198.000        251.000          4.430          22.13       1759.323        403.098             135.0          135.2          125.6        109.073
     31/12/2002           2002        255.051        22944.1       1591.953        197.000        251.000          4.129          24.51       1844.473        452.882             135.0          150.9          140.1         97.153
     31/12/2003           2003        252.735        23607.6       1352.367        202.000        260.000          4.474          23.17       1619.748        466.217             135.0          148.5          137.7         99.845
     31/12/2004           2004        281.350        25083.1       1560.736        202.000        270.000          4.286          24.92       1740.492        462.784             135.0          166.8          156.4        103.502
     31/12/2005           2005        257.193        23474.3       1612.837        200.000        256.000          4.506          26.49       1903.247        571.857             135.0          171.0          158.0         97.475
     31/12/2006           2006        231.639        21635.8       1670.612        197.000        251.000          4.118          24.29       1991.225        323.088             135.0          144.5          134.3        104.843
     31/12/2007           2007        241.308        22879.3       1613.452        193.000        245.000          4.320          23.97       1773.931        437.286             135.0          153.4          143.9        105.366
     31/12/2008           2008        254.733        23006.7       1320.983        202.000        266.000          4.385          22.34       1279.885        719.582             135.0          163.4          151.6         83.460
     31/12/2009           2009        261.914        23861.8       1618.624        202.000        268.000          4.110          25.21       1798.901        407.757             135.0          161.2          149.0         97.549
     31/12/2010           2010        237.112        22414.5       1158.086        197.000        248.000          4.377          23.68       1123.628        849.884             135.0          163.4          153.7        110.614
     31/12/2011           2011        231.529        21583.4       1455.683        200.000        255.000          4.211          23.53       1576.918        326.898             135.0          160.4          145.6         66.114
     31/12/2012           2012        217.575        19681.6       1559.160        189.000        240.000          3.986          20.53       1895.451        236.970             135.0          106.8          103.3        128.515
     31/12/2013           2013        247.472        22028.6       1548.533        194.000        249.000          4.230          20.32       1656.629        276.352             135.0          115.6          100.8         75.388
     31/12/2014           2014        227.056        21426.8       1180.692        199.000        261.000          3.937          23.25       1253.352        699.262             135.0          161.1          149.4         83.526
     31/12/2015           2015        251.372        22714.4       1485.252        200.000        256.000          4.414          24.85       1468.547        735.326             135.0          168.2          156.5        108.531
     31/12/2016           2016        235.563        22380.1       1603.950        195.000        250.000          4.332          24.93       1860.202        535.960             135.0          168.3          159.0        110.403
