ApsimVersion = 7.9 r4044
Title = Corn_0_oat41
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        158.966        16975.2       1485.600        210.000        268.000          3.986          13.80       2007.401        341.300               0.0          152.2          140.0         28.743
     31/12/2001           2001         92.617        14964.5       1383.920        198.000        251.000          3.579          12.93       1689.883        403.098               0.0          156.4          146.9         18.766
     31/12/2002           2002        157.759        15771.6       1353.801        197.000        251.000          3.648          13.38       1684.430        452.882               0.0          161.5          150.7         21.066
     31/12/2003           2003        144.377        16131.2       1220.436        202.000        260.000          3.881          13.83       1474.248        466.217               0.0          163.0          152.2         22.802
     31/12/2004           2004        157.293        16837.6       1507.361        202.000        270.000          3.714          13.91       1575.194        462.784               0.0          166.4          156.0         19.195
     31/12/2005           2005        163.772        16715.1       1376.400        200.000        256.000          4.120          14.65       1772.011        571.857               0.0          172.2          159.2         24.846
     31/12/2006           2006        155.459        15882.8       1426.880        197.000        251.000          3.802          13.85       1951.387        323.088               0.0          161.4          151.3         23.503
     31/12/2007           2007        148.987        15990.8       1380.000        193.000        245.000          4.053          13.70       1672.881        437.286               0.0          164.5          154.9         17.955
     31/12/2008           2008        134.672        14553.6       1176.836        202.000        266.000          3.287          12.54       1056.500        719.582               0.0          157.3          145.4         14.082
     31/12/2009           2009        161.234        16512.6       1517.629        202.000        268.000          3.689          13.83       1657.766        407.757               0.0          162.7          150.5         18.762
     31/12/2010           2010        134.516        15161.5        995.034        197.000        248.000          3.852          12.98        978.571        849.884               0.0          157.0          147.3         23.135
     31/12/2011           2011        136.452        15467.8       1342.092        200.000        255.000          3.628          13.53       1472.217        326.898               0.0          167.5          152.7         15.678
     31/12/2012           2012        146.689        15621.2       1268.480        189.000        240.000          4.184          12.01       1898.280        236.970               0.0          122.5          119.0         28.269
     31/12/2013           2013        144.202        14451.5       1330.760        194.000        249.000          3.816          11.52       1572.970        276.352               0.0          144.0          129.2         13.639
     31/12/2014           2014        136.122        15317.3        982.687        199.000        261.000          3.648          12.99       1087.564        699.262               0.0          157.4          145.7         17.552
     31/12/2015           2015        169.692        17077.9       1343.310        200.000        256.000          4.135          14.17       1327.881        735.326               0.0          164.6          152.9         25.040
     31/12/2016           2016        144.801        16302.2       1350.360        195.000        250.000          3.839          14.51       1718.680        535.960               0.0          167.0          157.8         24.287
