ApsimVersion = 7.9 r4044
Title = Corn_202_oat14
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        180.065        21464.6       1676.929        210.000        268.000          3.901          23.83       2021.346        341.300             202.0          142.2          130.0        121.524
     31/12/2001           2001        141.881        23054.1       1614.760        198.000        251.000          4.325          25.25       1771.099        403.098             202.0          133.9          124.4        141.533
     31/12/2002           2002        187.577        24355.9       1607.275        197.000        251.000          4.344          27.90       1875.883        452.882             202.0          148.6          137.8        124.290
     31/12/2003           2003        187.797        25434.3       1395.736        202.000        260.000          4.372          28.23       1655.099        466.217             202.0          145.8          134.9        127.652
     31/12/2004           2004        199.711        26405.7       1588.172        202.000        270.000          4.151          29.87       1783.776        462.784             202.0          165.5          155.1        134.623
     31/12/2005           2005        191.566        24275.1       1621.449        200.000        256.000          4.531          27.80       1929.621        571.857             202.0          169.9          157.0        123.663
     31/12/2006           2006        194.040        22331.7       1678.623        197.000        251.000          4.082          24.87       1998.212        323.088             202.0          144.0          133.9        133.109
     31/12/2007           2007        196.940        23890.6       1624.190        193.000        245.000          4.370          26.60       1786.918        437.286             202.0          151.8          142.2        137.158
     31/12/2008           2008        181.096        24779.4       1444.763        202.000        266.000          4.299          27.13       1347.683        719.582             202.0          164.8          152.9        109.526
     31/12/2009           2009        213.412        24535.0       1640.920        202.000        268.000          3.978          27.56       1825.225        407.757             202.0          161.0          148.8        125.907
     31/12/2010           2010        168.917        23148.5       1204.535        197.000        248.000          4.205          26.04       1154.652        849.884             202.0          164.3          154.7        141.684
     31/12/2011           2011        164.465        22076.1       1510.952        200.000        255.000          4.125          24.48       1607.996        326.898             202.0          160.9          146.1         88.003
     31/12/2012           2012        161.652        20637.7       1561.449        189.000        240.000          4.125          23.35       1906.469        236.970             202.0          105.0          101.5        171.985
     31/12/2013           2013        193.143        24146.3       1569.362        194.000        249.000          4.250          24.99       1673.842        276.352             202.0          106.7           92.0         99.458
     31/12/2014           2014        184.465        21839.7       1189.843        199.000        261.000          3.803          23.56       1278.902        699.262             202.0          161.4          149.8        107.691
     31/12/2015           2015        190.340        23387.0       1503.832        200.000        256.000          4.365          25.39       1525.592        735.326             202.0          168.7          157.0        138.720
     31/12/2016           2016        181.200        23574.1       1610.516        195.000        250.000          4.479          26.39       1886.075        535.960             202.0          167.7          158.4        141.667
