ApsimVersion = 7.9 r4044
Title = Corn_0_oat16
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        161.140        17720.2       1715.427        206.000        262.000          3.769          14.85       2005.341        327.330               0.0          171.3          159.0         28.743
     31/12/2001           2001        157.831        15662.8       1690.839        204.000        261.000          3.570          14.30       1762.752        405.128               0.0          169.3          159.8         18.766
     31/12/2002           2002        165.406        16714.1       1590.310        203.000        261.000          3.646          14.53       1764.292        492.002               0.0          174.4          163.6         21.067
     31/12/2003           2003        161.428        16879.9       1415.458        208.000        271.000          3.911          14.62       1544.368        482.477               0.0          170.9          160.0         22.803
     31/12/2004           2004        160.328        17412.2       1624.116        212.000        287.000          3.782          14.86       1672.023        523.754               0.0          172.8          162.3         19.195
     31/12/2005           2005        164.685        17365.2       1729.090        204.000        262.000          3.986          15.28       1808.466        580.188               0.0          178.2          165.2         24.846
     31/12/2006           2006        167.969        17007.2       1742.247        202.000        260.000          3.614          15.51       2020.078        323.596               0.0          176.6          166.4         23.503
     31/12/2007           2007        156.918        16640.0       1693.267        199.000        251.000          3.905          14.49       1733.314        452.399               0.0          173.7          164.1         17.956
     31/12/2008           2008        149.249        15117.6       1240.820        209.000        273.000          3.329          13.16       1097.150        776.732               0.0          165.6          153.7         14.083
     31/12/2009           2009        163.289        17063.4       1654.844        208.000        278.000          3.619          14.61       1690.762        407.757               0.0          163.4          151.2         18.762
     31/12/2010           2010        153.913        16157.3       1151.599        203.000        256.000          3.717          13.88       1007.539        938.022               0.0          166.0          156.4         23.136
     31/12/2011           2011        165.998        16236.5       1512.568        207.000        271.000          3.529          14.69       1583.522        327.148               0.0          176.9          162.1         15.678
     31/12/2012           2012        155.789        16894.5       1656.314        196.000        248.000          4.039          13.55       1928.943        276.850               0.0          146.8          143.3         28.268
     31/12/2013           2013        138.031        15076.0       1636.486        201.000        255.000          3.751          12.14       1678.108        286.258               0.0          153.8          139.0         13.638
     31/12/2014           2014        157.606        16450.6       1307.178        208.000        272.000          3.780          13.70       1083.788        749.300               0.0          166.0          154.3         17.550
     31/12/2015           2015        169.772        17532.3       1505.463        206.000        265.000          3.973          14.84       1340.094        757.184               0.0          173.7          162.0         25.039
     31/12/2016           2016        163.757        17119.9       1692.549        202.000        256.000          3.776          15.43       1740.771        597.940               0.0          177.3          168.0         24.286
