ApsimVersion = 7.9 r4044
Title = Corn_67_oat43
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        121.595        13270.1       1170.008        197.000        255.000          3.319          10.83       1180.873        327.330              67.4          183.8           86.1         60.597
     31/12/2001           2001        116.378        13033.3       1506.085        198.000        251.000          3.425          10.83       1269.303        403.098              67.4          186.6           87.6         54.902
     31/12/2002           2002        124.542        13694.4       1225.296        197.000        251.000          3.701          10.56       1043.679        452.882              67.4          180.3           82.9         51.041
     31/12/2003           2003        111.414        12195.7        950.808        202.000        260.000          3.354           9.48        985.319        466.217              67.4          170.1           73.6         49.952
     31/12/2004           2004        106.481        11201.3       1152.165        202.000        270.000          2.838           8.56        949.098        462.784              67.4          163.9           64.3         51.227
     31/12/2005           2005        117.024        12463.0       1246.370        196.000        252.000          3.507           9.80        970.742        538.710              67.4          171.5           69.9         49.200
     31/12/2006           2006        139.416        14992.1       1517.501        197.000        251.000          3.791          12.12       1468.694        323.088              67.4          191.8           92.3         54.334
     31/12/2007           2007        121.110        13129.4       1514.613        193.000        245.000          3.595          10.40       1117.360        437.286              67.4          184.3           86.8         47.831
     31/12/2008           2008         69.001         8777.7        820.647        202.000        266.000          2.611           6.64        677.108        719.582              67.4          154.2           48.6         43.284
     31/12/2009           2009        115.145        13137.7       1280.045        202.000        268.000          3.466           9.78       1042.959        407.757              67.4          167.4           67.0         48.353
     31/12/2010           2010         78.033         8130.1        768.542        197.000        248.000          2.355           6.77        611.582        849.884              67.4          159.4           63.2         53.351
     31/12/2011           2011        115.432        11458.1       1012.589        200.000        255.000          3.096           9.50        994.630        326.898              67.4          171.6           67.2         35.464
     31/12/2012           2012        151.990        14680.0       1401.612        189.000        240.000          3.631          12.62       1479.853        236.970              67.4          191.0          108.0         48.218
     31/12/2013           2013        125.334        12673.4       1332.565        194.000        249.000          3.385          10.25       1191.089        276.352              67.4          177.7           83.0         40.062
     31/12/2014           2014         84.453         8991.6        826.634        199.000        261.000          2.364           6.85        652.148        699.262              67.4          154.6           50.1         43.198
     31/12/2015           2015         98.912        10439.8        853.046        200.000        256.000          3.144           7.83        678.974        735.326              67.4          161.3           61.2         54.116
     31/12/2016           2016        127.916        14114.3       1515.455        195.000        250.000          3.782          11.04       1048.599        535.960              67.4          182.1           84.6         53.475
