ApsimVersion = 7.9 r4044
Title = Corn_135_oat29
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        184.413        23817.9       1731.947        206.000        262.000          4.286          25.24       2026.205        327.330             135.0          151.4          139.2         94.854
     31/12/2001           2001        187.630        23793.4       1734.853        204.000        261.000          4.760          22.87       1820.649        405.128             135.0          147.2          137.7        109.069
     31/12/2002           2002        200.356        25129.7       1669.873        203.000        261.000          4.674          24.91       1900.074        492.002             135.0          162.5          151.7         97.149
     31/12/2003           2003        188.379        25135.1       1508.334        208.000        271.000          4.812          23.75       1711.793        482.477             135.0          158.7          147.8         99.843
     31/12/2004           2004        192.447        26180.3       1700.793        212.000        287.000          4.686          25.34       1857.221        523.754             135.0          173.5          163.1        103.499
     31/12/2005           2005        182.399        26033.2       1777.751        204.000        262.000          4.961          26.55       1949.113        580.188             135.0          176.6          163.6         97.471
     31/12/2006           2006        201.221        23330.1       1770.676        202.000        260.000          4.472          25.43       2020.999        323.596             135.0          159.9          149.8        104.836
     31/12/2007           2007        197.991        25316.1       1753.529        199.000        251.000          4.908          24.06       1825.636        452.399             135.0          163.3          153.7        105.366
     31/12/2008           2008        212.464        24332.3       1431.964        209.000        273.000          4.690          22.62       1358.760        776.732             135.0          171.6          159.8         83.457
     31/12/2009           2009        219.563        25407.5       1716.236        208.000        278.000          4.444          25.55       1846.723        407.757             135.0          162.1          149.9         97.546
     31/12/2010           2010        178.380        24284.3       1253.489        203.000        256.000          4.586          24.24       1159.949        938.022             135.0          172.0          162.3        110.613
     31/12/2011           2011        187.625        23026.1       1516.825        207.000        271.000          4.380          24.88       1684.664        327.148             135.0          168.6          153.8         66.111
     31/12/2012           2012        176.569        22500.2       1669.317        196.000        248.000          4.414          22.49       1954.938        276.850             135.0          115.4          111.9        128.507
     31/12/2013           2013        182.081        23665.2       1710.089        201.000        255.000          4.930          20.03       1730.656        286.258             135.0          120.7          105.8         75.366
     31/12/2014           2014        195.354        24755.1       1404.240        208.000        272.000          4.659          23.44       1293.193        749.300             135.0          170.2          158.6         83.510
     31/12/2015           2015        180.158        25068.8       1527.676        206.000        265.000          4.807          25.84       1550.750        757.184             135.0          178.1          166.5        108.521
     31/12/2016           2016        175.233        25018.1       1733.803        202.000        256.000          5.009          26.56       1911.750        597.940             135.0          176.4          167.2        110.395
