ApsimVersion = 7.9 r4044
Title = Corn_202_oat16
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        226.509        23058.6       1732.123        206.000        262.000          4.009          25.04       2025.903        327.330             202.0          154.3          142.1        121.524
     31/12/2001           2001        241.841        23749.9       1732.406        204.000        261.000          4.520          26.46       1819.596        405.128             202.0          150.3          140.7        141.532
     31/12/2002           2002        258.064        24936.5       1665.468        203.000        261.000          4.430          27.89       1897.572        492.002             202.0          163.6          152.8        124.292
     31/12/2003           2003        243.607        25875.5       1524.518        208.000        271.000          4.597          29.22       1696.453        482.477             202.0          156.0          145.2        127.658
     31/12/2004           2004        247.853        26616.0       1708.347        212.000        287.000          4.466          30.36       1851.210        523.754             202.0          173.0          162.6        134.626
     31/12/2005           2005        235.440        25454.8       1777.328        204.000        262.000          4.709          28.34       1948.617        580.188             202.0          177.2          164.2        123.663
     31/12/2006           2006        231.058        22558.1       1767.329        202.000        260.000          4.172          25.03       2019.627        323.596             202.0          164.0          153.9        133.108
     31/12/2007           2007        243.491        24999.4       1752.307        199.000        251.000          4.625          27.36       1825.058        452.399             202.0          165.2          155.6        137.165
     31/12/2008           2008        269.322        25089.9       1414.896        209.000        273.000          4.423          27.33       1389.272        776.732             202.0          172.3          160.4        109.529
     31/12/2009           2009        254.981        24826.0       1710.084        208.000        278.000          4.129          27.29       1841.773        407.757             202.0          162.4          150.2        125.908
     31/12/2010           2010        228.628        23650.9       1259.109        203.000        256.000          4.291          26.58       1159.797        938.022             202.0          172.0          162.4        141.687
     31/12/2011           2011        241.380        22484.9       1521.875        207.000        271.000          4.187          24.81       1690.624        327.148             202.0          169.0          154.2         88.004
     31/12/2012           2012        227.303        22134.9       1667.757        196.000        248.000          4.169          24.40       1952.115        276.850             202.0          117.7          114.2        171.983
     31/12/2013           2013        231.387        25403.2       1708.719        201.000        255.000          4.639          25.16       1736.268        286.258             202.0          113.6           98.7         99.450
     31/12/2014           2014        241.710        24175.0       1413.669        208.000        272.000          4.359          25.86       1292.517        749.300             202.0          170.4          158.7        107.695
     31/12/2015           2015        231.486        24355.9       1528.464        206.000        265.000          4.527          26.55       1544.892        757.184             202.0          178.0          166.3        138.721
     31/12/2016           2016        225.454        24230.4       1729.712        202.000        256.000          4.692          26.46       1903.203        597.940             202.0          177.9          168.6        141.666
