ApsimVersion = 7.9 r4044
Title = Corn_135_oat28
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        232.018        23818.6       1680.866        206.000        262.000          4.288          24.25       2018.876        327.330             135.0          144.5          132.3         94.854
     31/12/2001           2001        245.449        23575.1       1637.960        204.000        261.000          4.761          22.50       1813.455        405.128             135.0          143.5          134.0        109.070
     31/12/2002           2002        264.484        25116.0       1597.798        203.000        261.000          4.675          24.70       1890.258        492.002             135.0          160.1          149.3         97.150
     31/12/2003           2003        248.200        25063.2       1505.876        208.000        271.000          4.813          23.58       1705.373        482.477             135.0          157.1          146.3         99.845
     31/12/2004           2004        256.899        26164.9       1691.893        212.000        287.000          4.687          25.30       1846.403        523.754             135.0          173.2          162.8        103.500
     31/12/2005           2005        246.207        25919.1       1674.972        204.000        262.000          4.934          26.41       1948.076        580.188             135.0          175.3          162.3         97.472
     31/12/2006           2006        234.873        23218.3       1658.268        202.000        260.000          4.420          25.30       2014.206        323.596             135.0          153.2          143.0        104.837
     31/12/2007           2007        238.572        25050.3       1650.814        199.000        251.000          4.852          23.66       1817.305        452.399             135.0          159.5          149.9        105.366
     31/12/2008           2008        244.672        24170.9       1352.976        209.000        273.000          4.689          22.61       1353.519        776.732             135.0          171.6          159.8         83.457
     31/12/2009           2009        257.932        25461.0       1663.005        208.000        278.000          4.445          25.47       1834.296        407.757             135.0          161.5          149.2         97.546
     31/12/2010           2010        240.966        24108.5       1236.758        203.000        256.000          4.586          24.23       1157.416        938.022             135.0          172.0          162.4        110.613
     31/12/2011           2011        246.897        23027.5       1530.347        207.000        271.000          4.381          24.82       1678.834        327.148             135.0          168.0          153.2         66.111
     31/12/2012           2012        215.634        21932.2       1572.017        196.000        248.000          4.382          21.77       1940.698        276.850             135.0          112.4          108.9        128.510
     31/12/2013           2013        220.960        23655.8       1624.703        201.000        255.000          4.928          19.46       1720.706        286.258             135.0          113.3           98.4         75.370
     31/12/2014           2014        244.343        24690.5       1371.856        208.000        272.000          4.659          23.42       1291.067        749.300             135.0          170.2          158.6         83.515
     31/12/2015           2015        243.374        25070.4       1511.341        206.000        265.000          4.807          25.83       1542.506        757.184             135.0          178.2          166.6        108.523
     31/12/2016           2016        236.399        24910.3       1629.097        202.000        256.000          4.960          26.50       1896.189        597.940             135.0          175.7          166.5        110.396
