ApsimVersion = 7.9 r4044
Title = Corn_67_oat42
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        202.275        20162.1       1485.600        210.000        268.000          3.948          17.70       2005.194        341.300              67.4          130.0          117.7         65.197
     31/12/2001           2001        167.444        18606.6       1383.920        198.000        251.000          3.794          16.27       1763.636        403.098              67.4          136.8          127.3         69.109
     31/12/2002           2002        200.294        19526.7       1353.801        197.000        251.000          3.125          18.42       1788.863        452.882              67.4          153.4          142.6         64.247
     31/12/2003           2003        202.439        21364.3       1300.676        202.000        260.000          4.564          18.31       1599.612        466.217              67.4          156.9          146.0         66.200
     31/12/2004           2004        221.848        22406.9       1527.093        202.000        270.000          4.421          19.06       1701.314        462.784              67.4          167.0          156.6         66.019
     31/12/2005           2005        208.750        21369.0       1376.400        200.000        256.000          4.056          19.80       1874.711        571.857              67.4          168.4          155.4         66.172
     31/12/2006           2006        185.907        19010.5       1426.880        197.000        251.000          3.327          17.48       1992.267        323.088              67.4          137.2          127.0         69.869
     31/12/2007           2007        184.903        19745.1       1380.000        193.000        245.000          3.764          17.68       1766.995        437.286              67.4          151.9          142.3         66.491
     31/12/2008           2008        200.307        20104.4       1235.089        202.000        266.000          4.456          17.32       1196.722        719.582              67.4          161.5          149.7         52.744
     31/12/2009           2009        208.640        21365.3       1523.854        202.000        268.000          3.990          19.00       1773.964        407.757              67.4          160.9          148.7         63.169
     31/12/2010           2010        204.995        20562.0       1097.017        197.000        248.000          4.490          18.48       1102.636        849.884              67.4          162.5          152.8         72.227
     31/12/2011           2011        216.394        20388.1       1428.494        200.000        255.000          4.401          18.41       1580.945        326.898              67.4          164.2          149.4         42.356
     31/12/2012           2012        188.326        18517.6       1268.480        189.000        240.000          3.704          16.32       1896.490        236.970              67.4          103.2           99.7         80.437
     31/12/2013           2013        181.165        18683.4       1330.760        194.000        249.000          4.079          14.94       1651.238        276.352              67.4          122.8          108.1         47.728
     31/12/2014           2014        195.266        20121.5       1078.047        199.000        261.000          4.083          18.13       1217.923        699.262              67.4          160.5          148.9         54.903
     31/12/2015           2015        224.367        21972.5       1427.389        200.000        256.000          4.651          19.65       1472.751        735.326              67.4          167.8          156.1         71.887
     31/12/2016           2016        198.745        19845.4       1350.360        195.000        250.000          3.128          20.17       1805.771        535.960              67.4          167.4          158.1         72.306
