ApsimVersion = 7.9 r4044
Title = Corn_202_oat24
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        201.398        21886.5       1465.239        206.000        262.000          4.225          19.36       1435.638        327.330             202.0          181.3           81.0        132.406
     31/12/2001           2001        213.794        21735.4       1611.572        204.000        261.000          4.702          19.65       1568.951        405.128             202.0          192.9           92.6        120.476
     31/12/2002           2002        222.686        22740.9       1440.447        203.000        261.000          4.620          20.12       1346.851        492.002             202.0          192.7           90.0        104.933
     31/12/2003           2003        198.517        21518.5       1252.453        208.000        271.000          4.588          18.19       1276.235        482.477             202.0          178.7           79.3        104.156
     31/12/2004           2004        190.112        21438.6       1507.154        212.000        287.000          4.581          17.77       1301.117        523.754             202.0          178.6           76.1        117.046
     31/12/2005           2005        209.827        22968.9       1535.732        204.000        262.000          4.896          20.25       1341.494        580.188             202.0          194.5           91.7        103.519
     31/12/2006           2006        234.085        23141.9       1569.000        202.000        260.000          4.481          23.21       1692.230        323.596             202.0          203.1          102.8        123.395
     31/12/2007           2007        199.229        22422.9       1608.296        199.000        251.000          4.838          19.31       1467.852        452.399             202.0          197.1           98.5        108.819
     31/12/2008           2008        168.911        18332.9       1055.511        209.000        273.000          4.314          15.06        889.677        776.732             202.0          171.5           61.7         93.575
     31/12/2009           2009        203.473        22192.2       1520.461        208.000        278.000          4.384          19.15       1350.078        407.757             202.0          173.9           70.4        103.735
     31/12/2010           2010        165.657        16903.9       1011.756        203.000        256.000          3.745          15.13        722.448        938.022             202.0          173.6           75.4        119.022
     31/12/2011           2011        203.034        20568.0       1236.302        207.000        271.000          4.363          18.53       1256.356        327.148             202.0          185.8           74.3         79.108
     31/12/2012           2012        218.343        21940.2       1559.949        196.000        248.000          4.374          19.34       1625.496        276.850             202.0          161.0           76.8        134.030
     31/12/2013           2013        184.347        21229.0       1581.735        201.000        255.000          4.846          16.61       1467.408        286.258             202.0          159.4           54.7         90.093
     31/12/2014           2014        176.649        17937.0       1161.360        208.000        272.000          3.839          15.33        824.165        749.300             202.0          171.4           65.0         89.692
     31/12/2015           2015        198.700        20907.4       1182.154        206.000        265.000          4.664          17.86        911.992        757.184             202.0          181.8           80.5        114.131
     31/12/2016           2016        219.275        23481.0       1549.690        202.000        256.000          4.951          21.19       1344.948        597.940             202.0          197.9           99.4        113.703
