ApsimVersion = 7.9 r4044
Title = Corn_270_oat17
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        238.068        22512.2       1388.913        197.000        255.000          3.892          24.71       1531.068        327.330             270.0          167.5           61.3        169.142
     31/12/2001           2001        191.214        22909.4       1597.611        198.000        251.000          4.280          24.33       1591.337        403.098             270.0          168.2           66.2        153.030
     31/12/2002           2002        253.235        24255.0       1504.948        197.000        251.000          4.332          26.03       1464.733        452.882             270.0          172.2           72.7        134.466
     31/12/2003           2003        246.709        23724.6       1188.888        202.000        260.000          4.345          22.33       1343.606        466.217             270.0          158.7           57.2        134.177
     31/12/2004           2004        259.727        24208.3       1426.535        202.000        270.000          4.079          22.58       1416.461        462.784             270.0          174.5           68.7        150.812
     31/12/2005           2005        267.902        24254.2       1490.549        196.000        252.000          4.297          26.21       1468.988        538.710             270.0          181.4           74.3        134.240
     31/12/2006           2006        237.517        22494.4       1625.544        197.000        251.000          4.155          25.27       1817.036        323.088             270.0          189.1           87.2        152.390
     31/12/2007           2007        247.817        23807.4       1576.941        193.000        245.000          4.398          24.92       1570.895        437.286             270.0          185.1           82.6        139.160
     31/12/2008           2008        235.619        21956.0       1209.751        202.000        266.000          4.195          20.17       1039.392        719.582             270.0          169.1           58.6        120.861
     31/12/2009           2009        261.286        24217.0       1531.946        202.000        268.000          3.957          25.15       1517.959        407.757             270.0          175.0           68.6        133.677
     31/12/2010           2010        218.730        20602.9        992.170        197.000        248.000          3.961          19.85        853.770        849.884             270.0          170.7           69.1        152.515
     31/12/2011           2011        221.878        21866.4       1218.885        200.000        255.000          4.103          22.92       1300.010        326.898             270.0          166.8           55.8        103.558
     31/12/2012           2012        230.224        21878.6       1543.155        189.000        240.000          4.122          23.49       1702.195        236.970             270.0          126.9           44.4        180.337
     31/12/2013           2013        259.686        23196.9       1511.633        194.000        249.000          4.179          21.88       1476.404        276.352             270.0          124.3           34.3        113.888
     31/12/2014           2014        215.174        20632.2       1010.830        199.000        261.000          3.539          20.30       1000.199        699.262             270.0          167.4           59.0        115.808
     31/12/2015           2015        252.519        23249.5       1239.897        200.000        256.000          4.319          23.63       1097.114        735.326             270.0          176.1           69.6        148.454
     31/12/2016           2016        244.082        23553.0       1571.775        195.000        250.000          4.478          25.78       1519.357        535.960             270.0          185.3           82.2        146.187
