ApsimVersion = 7.9 r4044
Title = Corn_270_oat23
           Date           year      CropYield   CropBiomamas      RootDepth     FlowerDate   MaturityDate    LAI_maximum      TotalNupt  AvgWTInseason     RainSeason NfertilizerAmount     GrossMiner       NetMiner SowingNO3_60cm
   (dd/mm/yyyy)         (year)             ()        (kg/ha)           (mm)          (doy)          (doy)      (m^2/m^2)        (g/m^2)           (mm)           (mm)           (kg/ha)        (kg/ha)        (kg/ha)             ()
     31/12/2000           2000        236.048        21975.0       1254.826        197.000        255.000          3.932          23.60       1361.018        327.330             270.0          164.7           64.8        161.002
     31/12/2001           2001        193.142        22299.5       1547.859        198.000        251.000          4.378          23.62       1486.653        403.098             270.0          177.1           77.1        144.633
     31/12/2002           2002        257.959        23163.1       1311.654        197.000        251.000          4.288          24.13       1274.313        452.882             270.0          176.2           74.4        126.511
     31/12/2003           2003        233.856        22250.7       1046.147        202.000        260.000          4.265          20.82       1236.818        466.217             270.0          159.7           60.2        125.419
     31/12/2004           2004        250.996        23267.6       1327.002        202.000        270.000          4.231          21.45       1305.462        462.784             270.0          174.0           71.7        143.537
     31/12/2005           2005        262.170        23370.1       1377.425        196.000        252.000          4.380          24.65       1316.134        538.710             270.0          181.2           78.7        125.768
     31/12/2006           2006        238.857        22183.2       1539.708        197.000        251.000          4.358          25.21       1641.224        323.088             270.0          194.1           94.0        151.373
     31/12/2007           2007        242.766        22927.6       1523.906        193.000        245.000          4.376          23.97       1424.699        437.286             270.0          189.0           90.6        131.513
     31/12/2008           2008        222.622        20781.5       1059.054        202.000        266.000          4.296          18.88        929.546        719.582             270.0          167.1           57.3        114.298
     31/12/2009           2009        251.550        23231.7       1386.387        202.000        268.000          4.073          23.73       1369.820        407.757             270.0          175.0           71.2        125.347
     31/12/2010           2010        206.755        19036.8        984.525        197.000        248.000          3.844          18.34        764.537        849.884             270.0          168.6           70.5        144.147
     31/12/2011           2011        231.306        20975.9       1129.493        200.000        255.000          4.194          21.14       1187.795        326.898             270.0          166.8           55.3         99.269
     31/12/2012           2012        241.081        21391.4       1406.182        189.000        240.000          3.979          23.38       1555.432        236.970             270.0          141.2           57.8        172.562
     31/12/2013           2013        239.526        21548.3       1385.906        194.000        249.000          4.199          19.86       1361.789        276.352             270.0          134.0           32.3        111.597
     31/12/2014           2014        195.628        18507.7        905.123        199.000        261.000          3.240          18.32        884.811        699.262             270.0          165.0           58.6        108.871
     31/12/2015           2015        244.872        22201.8       1120.230        200.000        256.000          4.381          21.97        961.978        735.326             270.0          174.3           73.1        137.459
     31/12/2016           2016        241.833        22873.2       1510.218        195.000        250.000          4.558          25.42       1320.436        535.960             270.0          189.7           91.4        136.533
