ApsimVersion = 7.9 r4044
Title = SC_270_oat1
           Date           year      CropYield      corn_buac       soy_buac          Bioma      RootDepth         sowDOY       emergDOY     FlowerDate   MaturityDate    Harvest_doy   FallFrostDOY    LAI_maximum       ETAnnual CropTranspiration      TotalNupt     GrainlNupt AvgDroughtStress AvgExcessiveWStress     AvgNStress  AvgWTInseason DaysWTbelow50cm       EOAnnual   RunoffAnnual       Drainage             NR     GrossMiner       NetMiner     NlossTotal         Denitr   NLeachAnnual          AvgWT  NO3_atHarvest   NO3_atSowing NO3_30cmHarvest NO3_30cmSowing   CropYield_kg        SOC_7cm       SOC_22cm       SOC_45cm       SOC_75cm      SOC_105cm        crop_hi Maize_GrainsNumber Maize_GrainSize ResidueWTatSowing ResidueNatSowing      SoyNfixed       StoverWT StoverNitrogen       StoverCN    FOM_january   BIOM_january  RootWt_atHarv       RS_ratio      NconcRoot       NHI_crop
   (dd/mm/yyyy)         (year)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()                ()             ()             ()               ()                  ()             ()           (mm)              ()           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)             ()        (kg/ha)             ()           (mm)        (kg/ha)        (kg/ha)              ()             ()             ()             ()             ()             ()             ()             ()             ()                 ()             (g)           (kg/ha)          (kg/ha)        (g/m^2)             ()             ()             ()        (kg/ha)        (kg/ha)             ()             ()             ()             ()
     31/12/2001           2001         74.160          0.000         74.160       8737.349       1622.023            126        130.000        190.000        263.000        273.000        278.000          6.549        791.038           344.667        320.271        268.470            0.968               1.000          1.000       1652.522           0.000        926.092         25.619        -36.496            0.5          107.8           87.5         69.183           48.5         20.530       1338.887           18.4           79.2           5.466          5.466       4330.161          2.505          2.033          1.446          0.730          0.493          0.533              0.000           0.000             255.4              2.3          25.16       3599.087         36.244         39.721         2069.9         4228.3       1759.887          0.217          1.503          0.870
     31/12/2002           2002        201.893        201.893          0.000      20351.754       1541.153            123        128.000        192.000        245.000        281.000        280.000          4.063        785.892           299.731        235.283        150.722            1.990               1.000          1.773       1685.365           0.000        981.210         58.949       -164.056          270.0          136.1          124.1         78.036           55.4         22.764       1475.907          128.4           42.5          21.266         21.266      10793.037          2.491          2.027          1.445          0.730          0.493          0.542           3655.517           0.295             193.0              2.3           0.00       8553.240         79.533         43.017         1875.3         4464.8       1896.020          0.093          1.070          0.641
     31/12/2003           2003         81.114          0.000         81.114       9554.340       1553.598            123        128.000        190.000        267.000        281.000        273.000          7.098        778.391           379.511        346.632        293.644            0.984               0.998          1.000       1378.117          14.000        932.601         26.319         -8.972            0.5           76.6           48.8         54.677           40.9         13.660       1309.095           13.6           72.5           7.504          7.504       4736.187          2.530          2.026          1.444          0.730          0.493          0.544              0.000           0.000             612.5              5.4          31.90      -4736.187          0.000         44.694         2945.2         4086.6          0.000          0.000          0.000          0.000
     31/12/2004           2004        240.221        240.221          0.000      23336.885       1510.620            118        125.000        198.000        263.000        286.000        276.000          4.080        724.958           273.631        264.909        172.587            1.994               1.000          1.856       1506.710           0.000        914.030         52.346         15.638          270.0          126.1          105.4         81.971           63.7         18.318       1284.576           54.2           96.7          61.069         61.069      12842.000          2.527          2.022          1.443          0.730          0.493          0.559           3876.164           0.331             233.2              2.7           0.00       9264.232         86.170         43.005         1934.6         4722.1       2264.581          0.097          1.069          0.651
     31/12/2005           2005         67.276          0.000         67.276       7906.893       1510.232            118        125.000        191.000        262.000        260.000        280.000          5.802        733.088           316.643        288.559        243.548            1.000               0.999          1.000       1391.741           0.000        946.550         46.857         73.763            0.8          110.2           85.0         29.796           21.2          8.576       1233.992           15.8           25.8           1.452          1.452       3928.197          2.554          2.020          1.442          0.730          0.494          0.518              0.000           0.000             716.6              6.3          25.37       3444.361         36.009         38.261         3165.0         4502.8       1606.410          0.212          1.500          0.858
     31/12/2006           2006        195.523        195.523          0.000      18622.438       1572.144            129        136.000        198.000        250.000        292.000        284.000          3.816        719.224           261.923        211.033        138.148            1.992               1.000          1.745       1748.131           0.000        951.428          5.683       -129.057          270.0          152.9          140.3        105.136           62.4         43.084       1428.560          173.1           46.6          23.212         23.212      10452.495          2.539          2.011          1.440          0.730          0.494          0.574           3912.719           0.267             156.8              1.8           0.00       6708.550         65.578         40.919         2086.4         4863.1       1923.059          0.103          1.071          0.655
     31/12/2007           2007         72.857          0.000         72.857       8996.434       1618.489            129        136.000        193.000        264.000        272.000        296.000          7.291        798.460           360.434        314.548        263.753            0.996               1.000          1.000       1607.179           0.000        969.396         42.199        142.698            0.4          118.0           94.9        107.549           70.8         36.326       1149.637           31.7           86.8           3.055          3.055       4254.083          2.565          2.009          1.440          0.730          0.494          0.511              0.000           0.000             361.6              3.2          25.87       3937.225         39.160         40.217         2802.2         4365.9       2047.765          0.246          1.502          0.863
     31/12/2008           2008        216.569        216.569          0.000      20209.795       1358.611            135        140.000        206.000        271.000        308.000        295.000          3.798        762.566           264.019        227.802        151.893            1.994               1.000          1.775       1159.005          13.000        898.843        127.852        221.361          270.3          118.7          110.2        145.537          106.2         39.447       1061.399           64.4           83.3          47.567         47.567      11577.610          2.555          2.006          1.440          0.729          0.494          0.583           3344.688           0.346             188.8              2.1           0.00       7225.517         68.876         41.963         2227.5         4756.9       1834.443          0.091          1.071          0.667
     31/12/2009           2009         70.041          0.000         70.041       8163.273       1550.022            135        140.000        190.000          0.000        292.000        282.000          6.308        656.017           266.678        306.997        253.557            0.999               1.000          1.000       1457.425           0.000        870.174         15.540        197.108            0.4           87.0           66.0         41.790           28.2         13.470       1102.622           16.6           35.3           0.509          0.509       4089.627          2.581          2.005          1.439          0.729          0.494          0.521              0.000           0.000             545.0              4.8          28.08      -4089.627          0.000         37.374         3098.9         4453.8          0.000          0.000          0.000          0.000
     31/12/2010           2010        201.965        201.965          0.000      18993.809       1062.104            119        125.000        191.000        240.000        280.000        301.000          3.824        719.078           255.322        215.520        145.038            1.994               1.000          1.745        940.846          26.000        956.831        173.182        353.292          270.0          133.2          113.7        162.670          113.0         49.729        921.288           77.9           15.5           3.590          3.590      10796.895          2.575          2.000          1.438          0.729          0.494          0.584           3938.537           0.274             218.7              2.9           0.00       7168.438         65.340         43.884         1954.2         4832.8       1844.306          0.097          1.070          0.673
     31/12/2011           2011         57.954          0.000         57.954       6969.268       1539.375            119        125.000        193.000        270.000        252.000        293.000          4.771        662.350           220.374        252.236        209.800            1.000               1.000          1.000       1483.704           0.000        879.511          4.529         -5.570            0.3          103.5           86.4         34.847           28.7          6.121       1312.688           18.5           34.0           0.987          0.987       3383.877          2.590          1.997          1.437          0.729          0.494          0.532              0.000           0.000             494.4              4.3          21.03       2869.193         31.155         36.837         2583.0         4547.5       1323.365          0.208          1.501          0.863
     31/12/2012           2012        194.965        194.965          0.000      18613.537       1535.190            131        136.000        190.000        239.000        278.000        279.000          3.777        846.818           320.948        218.211        144.147            1.873               1.000          1.741       1846.022           0.000       1073.484         23.879       -227.129          270.0          163.3          136.2         69.789           50.5         19.462       1531.358          187.7          102.4          12.124         12.124      10422.682          2.584          1.988          1.435          0.728          0.494          0.571           3857.849           0.270              34.8              0.5           0.00       7267.666         69.448         41.860         1862.3         4667.6       1616.804          0.087          1.070          0.661
     31/12/2013           2013         35.207          0.000         35.207       4482.868       1538.452            131        136.000        200.000        270.000        249.000        294.000          4.361        678.045           190.256        157.278        127.452            0.988               1.000          1.000       1703.100           0.000        969.269         26.506        -74.758            0.3          109.0           94.4        101.949           74.1         27.620       1346.123           55.0           98.3           9.722          9.722       2055.683          2.592          1.983          1.433          0.727          0.494          0.475              0.000           0.000             162.3              1.5           7.42       2191.807         25.213         34.773         2193.6         4317.9       1032.085          0.239          1.512          0.826
     31/12/2014           2014        191.642        191.642          0.000      17994.479       1208.730            127        132.000        199.000        256.000        290.000        304.000          3.497        706.840           218.431        200.213        131.105            1.994               1.000          1.786       1132.919           4.000        892.774         81.004        168.163          270.0          120.4          106.2        193.616          133.8         59.965       1141.686          113.2           56.3          12.601         12.601      10245.017          2.578          1.977          1.433          0.727          0.494          0.571           3702.492           0.277             132.6              1.7           0.00       6928.681         65.004         42.636         1352.9         4322.3       1850.751          0.103          1.070          0.655
     31/12/2015           2015         66.358          0.000         66.358       7726.969       1476.245            127        132.000        196.000        268.000        271.000        303.000          6.247        763.526           289.433        289.190        240.223            1.000               0.991          1.000       1134.697           0.000        953.067         99.618        203.810            0.6           98.8           76.2         51.517           44.5          6.886       1079.775           24.1           51.7           1.725          1.725       3874.570          2.601          1.976          1.433          0.727          0.494          0.537              0.000           0.000             226.9              2.0          24.77       3219.261         35.458         36.316         2509.0         3949.2       1573.568          0.218          1.503          0.864
     31/12/2016           2016        205.006        205.006          0.000      20326.670       1581.798            118        126.000        189.000        240.000        285.000        287.000          4.480        730.906           275.266        227.663        144.921            1.992               1.000          1.730       1504.961           0.000        989.659        135.842         36.824          270.0          143.9          117.5        114.877           77.0         38.049       1258.740          116.7           18.1           4.967          4.967      10959.448          2.597          1.969          1.432          0.727          0.494          0.546           4285.007           0.256             153.3              1.9           0.00       7664.403         74.227         41.302         1847.3         4315.0       2168.674          0.107          1.071          0.637
     31/12/2017           2017         92.192         92.192          0.000       8736.863       1515.847            117        126.000        188.000        241.000        284.000        300.000          2.302        584.123           125.086         76.033         50.908            1.994               1.000          1.499       1289.606          12.000        976.866         16.440        237.764            0.3          115.2           88.2         75.490           50.5         24.837       1046.036           45.2           51.9           0.757          0.757       4928.525          2.600          1.966          1.431          0.727          0.494          0.576           1630.055           0.302             546.1              4.8           0.00       3101.228         21.589         57.460         2557.7         4127.2        861.499          0.099          1.030          0.670
     31/12/2018           2018         80.951         80.951          0.000       8658.613       1107.601            117        123.000        184.000        234.000        284.000        287.000          2.497        578.404           121.687         70.129         43.126            1.994               1.000          1.504        868.436          37.000        933.168        164.281        445.525            0.8           98.6           86.4         34.287           24.8          9.474        820.634           22.9           23.5           1.936          1.936       4327.550          2.585          1.961          1.429          0.727          0.494          0.510           1884.517           0.230             310.4              2.0           0.00       3411.342         22.405         60.903         1603.2         4103.1       1051.071          0.121          0.953          0.615
     31/12/2019           2019         23.288          0.000         23.288       3647.675       1509.303            117        123.000        226.000          0.000        215.000        284.000          3.557        729.144           114.346        132.066         82.672            1.000               1.000          0.992       1464.448           0.000        875.591         35.371        178.849            0.4           89.4           81.6         14.769           11.4          3.333       1110.079            5.8           27.0          11.410         11.410       1359.758          2.578          1.956          1.428          0.726          0.494          0.486              0.000           0.000              60.9              0.4           7.31      -1359.758          0.000         15.228         1843.4         3734.5          0.000          0.000          0.000          0.000
