ApsimVersion = 7.9 r4044
Title = mcna-2010
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai           Rain    dlt_n_min()
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)           (mm)        (kg/ha)
     01/01/2010           2010            0.0            0.0       1022.030           40.2         2000.0          0.000          0.000           -0.0
     02/01/2010           2010            0.0            0.0       1023.698           40.7         2000.0          0.000          0.000           -0.0
     03/01/2010           2010            0.0            0.0       1024.542           41.1         2000.0          0.000          0.000           -0.0
     04/01/2010           2010            0.0            0.0       1025.351           41.2         2000.0          0.000          0.000           -0.0
     05/01/2010           2010            0.0            0.0       1026.201           41.3         2000.0          0.000          0.000           -0.0
     06/01/2010           2010            0.0            0.0       1027.108           41.4         2000.0          0.000          0.000           -0.0
     07/01/2010           2010            0.0            0.0       1005.340           41.4         2000.0          0.000          5.080           -0.0
     08/01/2010           2010            0.0            0.0        997.175           41.4         2000.0          0.000          0.510           -0.0
     09/01/2010           2010            0.0            0.0        995.884           41.3         2000.0          0.000          0.000           -0.0
     10/01/2010           2010            0.0            0.0        996.363           41.2         2000.0          0.000          0.000           -0.0
     11/01/2010           2010            0.0            0.0        997.180           41.2         2000.0          0.000          0.000           -0.0
     12/01/2010           2010            0.0            0.0       1002.320           41.1         2000.0          0.000          0.000           -0.0
     13/01/2010           2010            0.0            0.0       1006.147           41.0         2000.0          0.000          0.000           -0.0
     14/01/2010           2010            0.0            0.0       1008.190           40.9         2000.0          0.000          0.000           -0.0
     15/01/2010           2010            0.0            0.0       1010.370           40.9         2000.0          0.000          0.000           -0.0
     16/01/2010           2010            0.0            0.0       1012.458           40.8         2000.0          0.000          0.000           -0.0
     17/01/2010           2010            0.0            0.0       1014.108           40.7         2000.0          0.000          0.000           -0.0
     18/01/2010           2010            0.0            0.0       1015.482           40.6         2000.0          0.000          0.000           -0.0
     19/01/2010           2010            0.0            0.0       1016.649           40.6         2000.0          0.000          0.000           -0.0
     20/01/2010           2010            0.0            0.0        971.009           40.6         2000.0          0.000         11.430           -0.0
     21/01/2010           2010            0.0            0.0        964.946           40.5         2000.0          0.000          0.000           -0.0
     22/01/2010           2010            0.0            0.0        964.070           40.4         2000.0          0.000          0.000           -0.0
     23/01/2010           2010            0.0            0.0        965.100           40.3         2000.0          0.000          0.000           -0.0
     24/01/2010           2010            0.0            0.0        925.096           40.3         2000.0          0.000          8.890           -0.0
     25/01/2010           2010            0.0            0.0        923.152           40.2         2000.0          0.000          0.510           -0.0
     26/01/2010           2010            0.0            0.0        921.158           40.1         2000.0          0.000          0.510           -0.0
     27/01/2010           2010            0.0            0.0        921.677           40.1         2000.0          0.000          0.000           -0.0
     28/01/2010           2010            0.0            0.0        922.372           40.0         2000.0          0.000          0.000           -0.0
     29/01/2010           2010            0.0            0.0        923.560           39.9         2000.0          0.000          0.000           -0.0
     30/01/2010           2010            0.0            0.0        924.730           39.8         2000.0          0.000          0.000           -0.0
     31/01/2010           2010            0.0            0.0        926.042           39.7         2000.0          0.000          0.000           -0.0
     01/02/2010           2010            0.0            0.0        927.703           39.6         2000.0          0.000          0.000           -0.0
     02/02/2010           2010            0.0            0.0        924.894           39.5         2000.0          0.000          1.270           -0.0
     03/02/2010           2010            0.0            0.0        925.391           39.4         2000.0          0.000          0.000           -0.0
     04/02/2010           2010            0.0            0.0        926.689           39.3         2000.0          0.000          0.000           -0.0
     05/02/2010           2010            0.0            0.0        925.201           39.2         2000.0          0.000          0.760           -0.0
     06/02/2010           2010            0.0            0.0        911.889           39.1         2000.0          0.000          3.560           -0.0
     07/02/2010           2010            0.0            0.0        912.821           39.0         2000.0          0.000          0.000           -0.0
     08/02/2010           2010            0.0            0.0        900.053           38.9         2000.0          0.000          3.810           -0.0
     09/02/2010           2010            0.0            0.0        887.756           38.9         2000.0          0.000          3.810           -0.0
     10/02/2010           2010            0.0            0.0        888.353           38.8         2000.0          0.000          0.000           -0.0
     11/02/2010           2010            0.0            0.0        889.722           38.7         2000.0          0.000          0.000           -0.0
     12/02/2010           2010            0.0            0.0        891.352           38.6         2000.0          0.000          0.000           -0.0
     13/02/2010           2010            0.0            0.0        892.188           38.5         2000.0          0.000          0.000           -0.0
     14/02/2010           2010            0.0            0.0        886.669           38.4         2000.0          0.000          2.290           -0.0
     15/02/2010           2010            0.0            0.0        882.668           38.3         2000.0          0.000          1.520           -0.0
