ApsimVersion = 7.9 r4044
Title = craw-2002
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai           Rain    dlt_n_min()
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)           (mm)        (kg/ha)
     01/01/2002           2002            0.0            0.0        714.149           40.6            0.0          0.000          0.000            0.0
     02/01/2002           2002            0.0            0.0        726.513           40.7            0.0          0.000          0.000           -0.0
     03/01/2002           2002            0.0            0.0        733.828           40.6            0.0          0.000          0.000           -0.0
     04/01/2002           2002            0.0            0.0        745.440           40.6            0.0          0.000          0.000           -0.0
     05/01/2002           2002            0.0            0.0        760.654           40.5            0.0          0.000          0.000           -0.0
     06/01/2002           2002            0.0            0.0        769.758           40.4            0.0          0.000          0.000           -0.0
     07/01/2002           2002            0.0            0.0        776.202           40.4            0.0          0.000          0.000           -0.0
     08/01/2002           2002            0.0            0.0        785.954           40.3            0.0          0.000          0.000           -0.0
     09/01/2002           2002            0.0            0.0        796.549           40.3            0.0          0.000          0.000            0.0
     10/01/2002           2002            0.0            0.0        808.911           40.3            0.0          0.000          0.000            0.0
     11/01/2002           2002            0.0            0.0        823.679           40.4            0.0          0.000          0.000            0.0
     12/01/2002           2002            0.0            0.0        840.681           40.4            0.0          0.000          0.000            0.0
     13/01/2002           2002            0.0            0.0        858.848           40.4            0.0          0.000          0.000            0.0
     14/01/2002           2002            0.0            0.0        875.852           40.4            0.0          0.000          0.000            0.0
     15/01/2002           2002            0.0            0.0        890.745           40.4            0.0          0.000          0.000           -0.0
     16/01/2002           2002            0.0            0.0        903.663           40.3            0.0          0.000          0.000           -0.0
     17/01/2002           2002            0.0            0.0        916.290           40.2            0.0          0.000          0.000           -0.0
     18/01/2002           2002            0.0            0.0        928.327           40.2            0.0          0.000          0.000           -0.0
     19/01/2002           2002            0.0            0.0        939.471           40.1            0.0          0.000          0.000           -0.0
     20/01/2002           2002            0.0            0.0        951.223           40.0            0.0          0.000          0.000           -0.0
     21/01/2002           2002            0.0            0.0        966.248           39.9            0.0          0.000          0.000           -0.0
     22/01/2002           2002            0.0            0.0        985.806           39.9            0.0          0.000          0.000            0.0
     23/01/2002           2002            0.0            0.0       1009.177           39.9            0.0          0.000          0.000            0.0
     24/01/2002           2002            0.0            0.0       1035.141           39.9            0.0          0.000          0.000            0.0
