ApsimVersion = 7.9 r4044
Title = ames-2002
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai    dlt_n_min()           Rain
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)        (kg/ha)           (mm)
     01/01/2002           2002            0.0            0.0        694.055           26.5            0.0          0.000            0.0          0.000
     02/01/2002           2002            0.0            0.0        713.715           26.6            0.0          0.000            0.0          0.000
     03/01/2002           2002            0.0            0.0        728.578           26.7            0.0          0.000           -0.0          0.000
     04/01/2002           2002            0.0            0.0        751.846           26.6            0.0          0.000           -0.0          0.000
     05/01/2002           2002            0.0            0.0        779.744           26.6            0.0          0.000           -0.0          0.000
     06/01/2002           2002            0.0            0.0        805.160           26.6            0.0          0.000           -0.0          0.000
     07/01/2002           2002            0.0            0.0        831.447           26.6            0.0          0.000           -0.0          0.000
     08/01/2002           2002            0.0            0.0        864.814           26.6            0.0          0.000            0.0          0.000
     09/01/2002           2002            0.0            0.0        904.749           26.8            0.0          0.000            0.0          0.000
     10/01/2002           2002            0.0            0.0        923.136           26.9            0.0          0.000            0.0          0.000
     11/01/2002           2002            0.0            0.0        940.756           27.0            0.0          0.000            0.0          0.000
     12/01/2002           2002            0.0            0.0        961.613           27.1            0.0          0.000            0.0          0.000
     13/01/2002           2002            0.0            0.0        971.240           27.2            0.0          0.000            0.0          0.000
     14/01/2002           2002            0.0            0.0        996.000           27.3            0.0          0.000            0.0          0.000
     15/01/2002           2002            0.0            0.0       1002.774           27.3            0.0          0.000           -0.0          0.000
     16/01/2002           2002            0.0            0.0       1007.716           27.3            0.0          0.000           -0.0          0.000
     17/01/2002           2002            0.0            0.0       1013.391           27.3            0.0          0.000           -0.0          0.000
     18/01/2002           2002            0.0            0.0       1018.736           27.3            0.0          0.000           -0.0          0.000
     19/01/2002           2002            0.0            0.0       1024.098           27.3            0.0          0.000           -0.0          0.250
     20/01/2002           2002            0.0            0.0       1032.481           27.2            0.0          0.000           -0.0          0.000
     21/01/2002           2002            0.0            0.0       1042.931           27.2            0.0          0.000           -0.0          0.000
     22/01/2002           2002            0.0            0.0       1054.556           27.2            0.0          0.000            0.0          0.000
     23/01/2002           2002            0.0            0.0       1066.156           27.2            0.0          0.000            0.0          0.000
     24/01/2002           2002            0.0            0.0       1081.973           27.2            0.0          0.000           -0.0          0.000
     25/01/2002           2002            0.0            0.0       1101.164           27.2            0.0          0.000            0.0          0.000
     26/01/2002           2002            0.0            0.0       1123.670           27.5            0.0          0.000            0.1          0.000
     27/01/2002           2002            0.0            0.0       1147.061           27.7            0.0          0.000            0.1          0.000
     28/01/2002           2002            0.0            0.0       1163.802           27.8            0.0          0.000            0.0          0.000
     29/01/2002           2002            0.0            0.0       1228.143           27.8            0.0          0.000           -0.0          0.000
     30/01/2002           2002            0.0            0.0       1237.580           27.8            0.0          0.000           -0.0          0.000
     31/01/2002           2002            0.0            0.0       1234.845           27.9            0.0          0.000           -0.0          6.350
     01/02/2002           2002            0.0            0.0       1226.988           27.9            0.0          0.000           -0.0          1.520
     02/02/2002           2002            0.0            0.0       1222.652           27.8            0.0          0.000           -0.0          0.000
     03/02/2002           2002            0.0            0.0       1220.978           27.8            0.0          0.000           -0.0          0.000
