ApsimVersion = 7.9 r4044
Title = suth-2013
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai           Rain    dlt_n_min()
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)           (mm)        (kg/ha)
     01/01/2013           2013            0.0            0.0        704.134           79.2         2000.0          0.000          0.000            0.1
     02/01/2013           2013            0.0            0.0        717.800           79.1         2000.0          0.000          0.000            0.0
     03/01/2013           2013            0.0            0.0        729.935           79.0         2000.0          0.000          0.000            0.0
     04/01/2013           2013            0.0            0.0        742.232           78.8         2000.0          0.000          0.000           -0.0
     05/01/2013           2013            0.0            0.0        755.028           78.7         2000.0          0.000          0.000           -0.0
     06/01/2013           2013            0.0            0.0        768.273           78.5         2000.0          0.000          0.000           -0.0
     07/01/2013           2013            0.0            0.0        782.736           78.3         2000.0          0.000          0.000           -0.0
     08/01/2013           2013            0.0            0.0        797.882           78.1         2000.0          0.000          0.000           -0.0
     09/01/2013           2013            0.0            0.0        815.230           77.9         2000.0          0.000          0.000           -0.0
     10/01/2013           2013            0.0            0.0        833.863           77.7         2000.0          0.000          0.000           -0.0
     11/01/2013           2013            0.0            0.0        848.683           77.6         1998.6          0.000          0.510            0.0
     12/01/2013           2013            0.0            0.0        864.032           77.4         1998.6          0.000          0.000           -0.0
     13/01/2013           2013            0.0            0.0        910.496           77.3         1998.6          0.000          0.000           -0.0
     14/01/2013           2013            0.0            0.0        922.523           77.1         1998.6          0.000          0.000           -0.0
     15/01/2013           2013            0.0            0.0        928.817           76.9         1998.6          0.000          0.000           -0.0
     16/01/2013           2013            0.0            0.0        937.400           76.8         1998.6          0.000          0.000           -0.0
     17/01/2013           2013            0.0            0.0        947.273           76.6         1998.6          0.000          0.000           -0.0
     18/01/2013           2013            0.0            0.0        959.433           76.4         1996.3          0.000          0.000           -0.0
     19/01/2013           2013            0.0            0.0        967.971           76.3         1992.9          0.000          0.000            0.0
     20/01/2013           2013            0.0            0.0        988.171           76.2         1992.9          0.000          2.030           -0.0
     21/01/2013           2013            0.0            0.0        990.631           76.0         1992.9          0.000          0.000           -0.0
     22/01/2013           2013            0.0            0.0        993.349           75.9         1992.9          0.000          0.000           -0.0
     23/01/2013           2013            0.0            0.0        996.404           75.7         1992.9          0.000          0.000           -0.0
     24/01/2013           2013            0.0            0.0        999.574           75.6         1992.9          0.000          0.000           -0.0
     25/01/2013           2013            0.0            0.0       1003.039           75.4         1992.9          0.000          0.000           -0.0
     26/01/2013           2013            0.0            0.0       1006.992           75.3         1992.9          0.000          0.000           -0.0
     27/01/2013           2013            0.0            0.0       1001.798           75.2         1992.9          0.000          4.830           -0.0
     28/01/2013           2013            0.0            0.0       1000.274           75.0         1992.4          0.000          0.000           -0.0
     29/01/2013           2013            0.0            0.0       1002.052           74.9         1992.4          0.000          0.000           -0.0
     30/01/2013           2013            0.0            0.0       1005.311           74.7         1992.4          0.000          0.000           -0.0
     31/01/2013           2013            0.0            0.0       1008.775           74.6         1992.4          0.000          0.000           -0.0
     01/02/2013           2013            0.0            0.0       1012.272           74.4         1992.4          0.000          0.000           -0.0
