ApsimVersion = 7.9 r4044
Title = ames-2004
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai    dlt_n_min()           Rain
     16/03/2004           2004            0.0            0.0        994.161           26.3            0.0          0.000            0.0          9.650
     17/03/2004           2004            0.0            0.0        986.621           26.3            0.0          0.000            0.0          1.270
     18/03/2004           2004            0.0            0.0        987.929           26.2            0.0          0.000            0.0          0.760
     19/03/2004           2004            0.0            0.0        997.383           26.3            0.0          0.000            0.0          0.000
     20/03/2004           2004            0.0            0.0       1012.585           26.5            0.0          0.000            0.0          0.000
     21/03/2004           2004            0.0            0.0       1027.037           26.5            0.0          0.000            0.0          0.000
     22/03/2004           2004            0.0            0.0       1043.405           26.4            0.0          0.000            0.0          0.000
     23/03/2004           2004            0.0            0.0       1061.877           26.5            0.0          0.000            0.0          0.000
     24/03/2004           2004            0.0            0.0       1087.440           27.1            0.0          0.000            0.2          0.000
     25/03/2004           2004            0.0            0.0       1113.246           28.1            0.0          0.000            0.3          2.030
     26/03/2004           2004            0.0            0.0       1132.079           29.1            0.0          0.000            0.3          0.510
     27/03/2004           2004            0.0            0.0       1085.130           30.4            0.0          0.000            0.3         21.840
     28/03/2004           2004            0.0            0.0        973.232           31.3            0.0          0.000            0.2         19.560
     29/03/2004           2004            0.0            0.0        894.160           31.8            0.0          0.000            0.1          0.510
     30/03/2004           2004            0.0            0.0        894.300           31.9            0.0          0.000            0.1          0.000
     31/03/2004           2004            0.0            0.0        910.344           32.1            0.0          0.000            0.0          0.000
     01/04/2004           2004            0.0            0.0        940.055           32.2            0.0          0.000            0.0          0.000
     02/04/2004           2004            0.0            0.0        971.227           32.4            0.0          0.000            0.1          0.000
     03/04/2004           2004            0.0            0.0       1008.263           32.7            0.0          0.000            0.1          0.000
     04/04/2004           2004            0.0            0.0       1031.391           32.9            0.0          0.000            0.1          0.000
     05/04/2004           2004            0.0            0.0       1055.707           33.3            0.0          0.000            0.1          0.000
     06/04/2004           2004            0.0            0.0       1085.546           33.9            0.0          0.000            0.2          0.000
     07/04/2004           2004            0.0            0.0       1125.826           34.7            0.0          0.000            0.3          0.000
     08/04/2004           2004            0.0            0.0       1166.202           35.2            0.0          0.000            0.2          0.000
     09/04/2004           2004            0.0            0.0       1244.576           35.7            0.0          0.000            0.1          0.000
     10/04/2004           2004            0.0            0.0       1262.583           35.9            0.0          0.000            0.1          0.000
     11/04/2004           2004            0.0            0.0       1270.411           36.1            0.0          0.000            0.0          0.000
     12/04/2004           2004            0.0            0.0       1277.906           36.3            0.0          0.000            0.0          0.000
     13/04/2004           2004            0.0            0.0       1285.926           36.4            0.0          0.000            0.1          0.000
     14/04/2004           2004            0.0            0.0       1294.878           36.8            0.0          0.000            0.1          0.000
     15/04/2004           2004            0.0            0.0       1304.721           37.5            0.0          0.000            0.3          0.000
     16/04/2004           2004            0.0            0.0       1312.187           38.6            0.0          0.000            0.4         15.824
     17/04/2004           2004            0.0            0.0       1315.830           39.8            0.0          0.000            0.5          0.000
     18/04/2004           2004            0.0            0.0       1320.355           41.2            0.0          0.000            0.6          0.000
     19/04/2004           2004            0.0            0.0       1318.622           42.3            0.0          0.000            0.4         17.653
     20/04/2004           2004            0.0            0.0       1307.584           43.1            0.0          0.000            0.3          3.683
     21/04/2004           2004            0.0            0.0       1300.378           43.7            0.0          0.000            0.3          0.000
     22/04/2004           2004            0.0            0.0       1298.224           44.3            0.0          0.000            0.2          0.000
     23/04/2004           2004            0.0            0.0       1297.085           44.9            0.0          0.000            0.2          5.385
     24/04/2004           2004            0.0            0.0       1288.162           45.4            0.0          0.000            0.2         17.094
     25/04/2004           2004            0.0            0.0       1276.560           45.9            0.0          0.000            0.2          0.000
     26/04/2004           2004            0.0            0.0       1272.930           46.3            0.0          0.000            0.2          0.000
     27/04/2004           2004            0.0            0.0       1273.902           46.7            0.0          0.000            0.2          0.000
     28/04/2004           2004            0.0            0.0       1277.788           47.4            0.0          0.000            0.4          0.000
     29/04/2004           2004            0.0            0.0       1283.745           48.2            0.0          0.000            0.5          0.000
     30/04/2004           2004            0.0            0.0       1290.729           48.8            0.0          0.000            0.3          0.000
     01/05/2004           2004            0.0            0.0       1298.705           49.3            0.0          0.000            0.3          0.000
     02/05/2004           2004            0.0            0.0       1307.558           49.6            0.0          0.000            0.2          0.000
     03/05/2004           2004            0.0            0.0       1317.508           49.9            0.0          0.000            0.2          0.000
     04/05/2004           2004            0.0            0.0       1328.823           50.4            0.0          0.000            0.3          0.000
     05/05/2004           2004            0.0            0.0       1341.621           51.0            0.0          0.000            0.4          0.000
     06/05/2004           2004            0.0            0.0       1355.660           51.8            0.0          0.000            0.6          0.000
     07/05/2004           2004            0.0            0.0       1370.189           52.6            0.0          0.000            0.5          0.000
     08/05/2004           2004            0.0            0.0       1381.975           53.5            0.0          0.000            0.6         10.414
     09/05/2004           2004            0.0            0.0       1391.803           54.5            0.0          0.000            0.7          0.762
     10/05/2004           2004            0.0            0.0       1401.623           55.6            0.0          0.000            0.8          0.000
     11/05/2004           2004            0.0            0.0       1412.547           56.7            0.0          0.000            0.8          0.000
     12/05/2004           2004            0.0            0.0       1423.228           57.7            0.0          0.000            0.7          4.064
     13/05/2004           2004            0.0            0.0       1426.161           58.3            0.0          0.000            0.4         10.922
     14/05/2004           2004            0.0            0.0       1424.636           58.7            0.0          0.000            0.3          3.048
     15/05/2004           2004            0.0            0.0       1424.827           59.0            0.0          0.000            0.3          0.000
     16/05/2004           2004            0.0            0.0       1428.698           59.5            0.0          0.000            0.4          0.000
     17/05/2004           2004            0.0            0.0       1429.330           60.1            0.0          0.000            0.5         11.176
     18/05/2004           2004            0.0            0.0       1429.585           60.7            0.0          0.000            0.5          0.000
     19/05/2004           2004            0.0            0.0       1431.849           61.3            0.0          0.000            0.6          0.000
     20/05/2004           2004            0.0            0.0       1436.826           62.2            0.0          0.000            0.8          0.000
     21/05/2004           2004            0.0            0.0       1444.320           63.3            0.0          0.000            1.0          0.000
     22/05/2004           2004            0.0            0.0       1436.162           64.7            0.0          0.000            0.7         80.772
     23/05/2004           2004            0.0            0.0       1374.321           65.2            0.0          0.000            0.6          5.334
     24/05/2004           2004            0.0            0.0       1313.565           65.8            0.0          0.000            0.4         30.226
     25/05/2004           2004            0.0            0.0       1277.709           66.1            0.0          0.000            0.4          0.000
     26/05/2004           2004            0.0            0.0       1269.012           66.4            0.0          0.000            0.4          0.000
     27/05/2004           2004            0.0            0.0       1268.273           66.9            0.0          0.000            0.6          0.000
     28/05/2004           2004            0.0            0.0       1271.439           67.6            0.0          0.000            0.7          1.016
     29/05/2004           2004            0.0            0.0       1273.398           68.3            0.0          0.000            0.7         11.430
     30/05/2004           2004            0.0            0.0       1270.840           68.9            0.0          0.000            0.7          8.890
     31/05/2004           2004            0.0            0.0       1269.269           69.4            0.0          0.000            0.6          0.762
     01/06/2004           2004            0.0            0.0       1270.773           69.9            0.0          0.000            0.6          0.000
     02/06/2004           2004            0.0            0.0       1273.967           70.2            0.0          0.000            0.4          0.000
     03/06/2004           2004            0.0            0.0       1279.247           70.6            0.0          0.000            0.5          0.000
     04/06/2004           2004            0.0            0.0       1286.684           71.2            0.0          0.000            0.7          0.000
     05/06/2004           2004            0.0            0.0       1295.486           71.8            0.0          0.000            0.7          0.254
     06/06/2004           2004            0.0            0.0       1305.693           72.6            0.0          0.000            0.8          0.254
     07/06/2004           2004            0.0            0.0       1317.516           73.6            0.0          0.000            1.0          0.000
     08/06/2004           2004            0.0            0.0       1330.869           74.8            0.0          0.000            1.2          0.000
     09/06/2004           2004            0.0            0.0       1345.571           76.0            0.0          0.000            1.1          0.000
     10/06/2004           2004            0.0            0.0       1360.738           77.1            0.0          0.000            1.1          6.350
     11/06/2004           2004            0.0            0.0       1374.597           78.3            0.0          0.000            1.2          6.858
     12/06/2004           2004            0.0            0.0       1383.290           79.3            0.0          0.000            1.1         10.414
     13/06/2004           2004            0.0            0.0       1391.305           80.2            0.0          0.000            1.0          0.000
     14/06/2004           2004            0.0            0.0       1398.405           81.1            0.0          0.000            1.0          8.382
     15/06/2004           2004            0.0            0.0       1405.936           81.9            0.0          0.000            1.0          0.000
     16/06/2004           2004            0.0            0.0       1407.182           82.7            0.0          0.000            0.8         17.780
     17/06/2004           2004            0.0            0.0       1400.495           83.3            0.0          0.000            0.8          0.000
     18/06/2004           2004            0.0            0.0       1398.669           83.9            0.0          0.000            0.7          0.000
     19/06/2004           2004            0.0            0.0       1402.180           84.3            0.0          0.000            0.6          0.000
     20/06/2004           2004            0.0            0.0       1408.801           84.8            0.0          0.000            0.6          0.000
     21/06/2004           2004            0.0            0.0       1408.204           85.4            0.0          0.000            0.6         23.368
     22/06/2004           2004            0.0            0.0       1398.772           85.8            0.0          0.000            0.7          0.000
     23/06/2004           2004            0.0            0.0       1398.021           86.5            0.0          0.000            0.8          0.000
     24/06/2004           2004            0.0            0.0       1399.322           86.9            0.0          0.000            0.6          5.334
     25/06/2004           2004            0.0            0.0       1403.487           87.3            0.0          0.000            0.5          0.000
     26/06/2004           2004            0.0            0.0       1410.956           87.7            0.0          0.000            0.6          0.000
     27/06/2004           2004            0.0            0.0       1419.964           88.3            0.0          0.000            0.7          1.270
     28/06/2004           2004            0.0            0.0       1431.178           88.9            0.0          0.000            0.7          0.254
     29/06/2004           2004            0.0            0.0       1443.461           89.6            0.0          0.000            0.8          0.000
     30/06/2004           2004            0.0            0.0       1457.514           90.3            0.0          0.000            0.7          0.000
     01/07/2004           2004            0.0            0.0       1473.130           91.0            0.0          0.000            0.8          0.000
     02/07/2004           2004            0.0            0.0       1489.508           92.1            0.0          0.000            1.1          6.096
     03/07/2004           2004            0.0            0.0       1505.164           93.0            0.0          0.000            1.0          5.334
     04/07/2004           2004            0.0            0.0       1519.835           94.0            0.0          0.000            1.0          0.000
     05/07/2004           2004            0.0            0.0       1533.135           95.0            0.0          0.000            1.0          5.842
     06/07/2004           2004            0.0            0.0       1545.316           95.9            0.0          0.000            0.9          0.000
     07/07/2004           2004            0.0            0.0       1556.854           96.6            0.0          0.000            0.8          0.000
     08/07/2004           2004            0.0            0.0       1568.170           97.3            0.0          0.000            0.8          0.000
     09/07/2004           2004            0.0            0.0       1578.083           98.3            0.0          0.000            0.9          8.382
     10/07/2004           2004            0.0            0.0       1586.903           99.3            0.0          0.000            1.0          0.000
     11/07/2004           2004            0.0            0.0       1591.980          100.2            0.0          0.000            0.9         12.700
     12/07/2004           2004            0.0            0.0       1594.927          101.2            0.0          0.000            1.1          0.000
     13/07/2004           2004            0.0            0.0       1598.268          102.4            0.0          0.000            1.2          0.000
     14/07/2004           2004            0.0            0.0       1602.525          103.4            0.0          0.000            1.0          0.000
     15/07/2004           2004            0.0            0.0       1607.675          104.3            0.0          0.000            0.9          0.000
     16/07/2004           2004            0.0            0.0       1613.215          105.2            0.0          0.000            1.0          0.000
     17/07/2004           2004            0.0            0.0       1618.734          106.2            0.0          0.000            0.9          0.000
     18/07/2004           2004            0.0            0.0       1623.984          107.2            0.0          0.000            0.9          0.000
     19/07/2004           2004            0.0            0.0       1628.845          108.3            0.0          0.000            1.0          0.000
     20/07/2004           2004            0.0            0.0       1633.287          109.6            0.0          0.000            1.2          0.000
     21/07/2004           2004            0.0            0.0       1637.030          110.9            0.0          0.000            1.2          3.048
     22/07/2004           2004            0.0            0.0       1641.488          112.0            0.0          0.000            1.1          0.000
     23/07/2004           2004            0.0            0.0       1646.247          112.9            0.0          0.000            1.0          0.000
     24/07/2004           2004            0.0            0.0       1652.079          113.7            0.0          0.000            0.8          0.000
     25/07/2004           2004            0.0            0.0       1659.506          114.5            0.0          0.000            0.8          0.000
     26/07/2004           2004            0.0            0.0       1669.687          115.3            0.0          0.000            0.8          0.000
     27/07/2004           2004            0.0            0.0       1685.073          116.2            0.0          0.000            0.9          0.000
     28/07/2004           2004            0.0            0.0       1709.179          117.1            0.0          0.000            0.9          0.000
     29/07/2004           2004            0.0            0.0       1733.580          118.0            0.0          0.000            0.9          1.524
     30/07/2004           2004            0.0            0.0       1760.820          118.9            0.0          0.000            0.9          0.000
     31/07/2004           2004            0.0            0.0       1780.708          119.9            0.0          0.000            0.9          0.000
     01/08/2004           2004            0.0            0.0       1787.648          121.0            0.0          0.000            1.2         18.542
     02/08/2004           2004            0.0            0.0       1790.395          122.1            0.0          0.000            1.2          2.032
     03/08/2004           2004            0.0            0.0       1791.333          123.0            0.0          0.000            1.0         36.576
     04/08/2004           2004            0.0            0.0       1781.504          123.6            0.0          0.000            1.0          0.254
     05/08/2004           2004            0.0            0.0       1771.416          124.3            0.0          0.000            0.9          0.000
     06/08/2004           2004            0.0            0.0       1766.328          124.9            0.0          0.000            0.8          0.000
     07/08/2004           2004            0.0            0.0       1763.281          125.6            0.0          0.000            0.8          0.000
     08/08/2004           2004            0.0            0.0       1761.087          126.4            0.0          0.000            0.9          0.000
     09/08/2004           2004            0.0            0.0       1758.433          127.2            0.0          0.000            0.8          0.000
     10/08/2004           2004            0.0            0.0       1710.633          127.8            0.0          0.000            0.7          0.000
     11/08/2004           2004            0.0            0.0       1631.384          128.3            0.0          0.000            0.5          0.000
     12/08/2004           2004            0.0            0.0       1634.858          128.7            0.0          0.000            0.5          0.000
     13/08/2004           2004            0.0            0.0       1638.261          129.2            0.0          0.000            0.5          0.000
     14/08/2004           2004            0.0            0.0       1642.024          129.7            0.0          0.000            0.5          0.000
     15/08/2004           2004            0.0            0.0       1646.512          130.3            0.0          0.000            0.6          0.000
     16/08/2004           2004            0.0            0.0       1651.071          130.9            0.0          0.000            0.6          1.270
     17/08/2004           2004            0.0            0.0       1657.630          131.8            0.0          0.000            0.9         15.240
     18/08/2004           2004            0.0            0.0       1664.175          132.5            0.0          0.000            0.8          5.334
     19/08/2004           2004            0.0            0.0       1668.940          133.1            0.0          0.000            0.6          0.000
     20/08/2004           2004            0.0            0.0       1672.271          133.6            0.0          0.000            0.6          0.000
     21/08/2004           2004            0.0            0.0       1676.965          134.2            0.0          0.000            0.6          0.000
     22/08/2004           2004            0.0            0.0       1684.735          134.8            0.0          0.000            0.7          0.000
     23/08/2004           2004            0.0            0.0       1695.990          135.9            0.0          0.000            1.0          7.112
     24/08/2004           2004            0.0            0.0       1714.303          136.8            0.0          0.000            1.0          1.524
     25/08/2004           2004            0.0            0.0       1730.458          137.8            0.0          0.000            0.9         10.922
     26/08/2004           2004            0.0            0.0       1734.774          138.6            0.0          0.000            0.9         16.256
     27/08/2004           2004            0.0            0.0       1717.704          139.5            0.0          0.000            1.0          0.254
     28/08/2004           2004            0.0            0.0       1683.850          140.3            0.0          0.000            0.9          0.000
     29/08/2004           2004            0.0            0.0       1665.466          141.0            0.0          0.000            0.8          0.000
     30/08/2004           2004            0.0            0.0       1658.246          141.8            0.0          0.000            0.8          0.000
     31/08/2004           2004            0.0            0.0       1656.743          142.6            0.0          0.000            0.8          0.000
     01/09/2004           2004            0.0            0.0       1658.422          143.4            0.0          0.000            0.8          0.000
     02/09/2004           2004            0.0            0.0       1662.584          144.3            0.0          0.000            0.9          0.000
     03/09/2004           2004            0.0            0.0       1669.480          145.2            0.0          0.000            0.9          0.000
     04/09/2004           2004            0.0            0.0       1680.369          146.2            0.0          0.000            0.9          0.000
     05/09/2004           2004            0.0            0.0       1692.032          147.2            0.0          0.000            1.1         23.114
     06/09/2004           2004            0.0            0.0       1705.098          148.1            0.0          0.000            1.0          0.000
     07/09/2004           2004            0.0            0.0       1713.520          148.8            0.0          0.000            0.8          0.000
     08/09/2004           2004            0.0            0.0       1720.498          149.4            0.0          0.000            0.7          0.000
     09/09/2004           2004            0.0            0.0       1729.614          150.0            0.0          0.000            0.6          0.000
     10/09/2004           2004            0.0            0.0       1742.190          150.7            0.0          0.000            0.7          0.000
     11/09/2004           2004            0.0            0.0       1757.164          151.4            0.0          0.000            0.8          0.000
     12/09/2004           2004            0.0            0.0       1762.322          152.3            0.0          0.000            0.8          0.000
     13/09/2004           2004            0.0            0.0       1780.721          153.2            0.0          0.000            0.8          0.000
     14/09/2004           2004            0.0            0.0       1785.988          154.1            0.0          0.000            0.9          1.016
     15/09/2004           2004            0.0            0.0       1788.455          155.0            0.0          0.000            0.8          0.508
     16/09/2004           2004            0.0            0.0       1790.969          155.7            0.0          0.000            0.7          0.000
     17/09/2004           2004            0.0            0.0       1793.635          156.3            0.0          0.000            0.6          3.048
     18/09/2004           2004            0.0            0.0       1797.204          156.9            0.0          0.000            0.6          0.254
     19/09/2004           2004            0.0            0.0       1801.125          157.7            0.0          0.000            0.7          0.000
     20/09/2004           2004            0.0            0.0       1805.317          158.5            0.0          0.000            0.8          0.000
     21/09/2004           2004            0.0            0.0       1809.807          159.3            0.0          0.000            0.8          0.000
     22/09/2004           2004            0.0            0.0       1814.715          160.2            0.0          0.000            0.8          0.000
     23/09/2004           2004            0.0            0.0       1819.462          160.9            0.0          0.000            0.7          1.778
     24/09/2004           2004            0.0            0.0       1825.014          161.5            0.0          0.000            0.6          0.000
     25/09/2004           2004            0.0            0.0       1830.443          162.1            0.0          0.000            0.6          0.000
     26/09/2004           2004            0.0            0.0       1836.159          162.8            0.0          0.000            0.6          0.000
     27/09/2004           2004            0.0            0.0       1842.242          163.4            0.0          0.000            0.7          0.000
     28/09/2004           2004            0.0            0.0       1848.515          164.0            0.0          0.000            0.6          0.000
     29/09/2004           2004            0.0            0.0       1827.456          164.5            0.0          0.000            0.5          0.000
     30/09/2004           2004            0.0            0.0       1833.304          165.0            0.0          0.000            0.5          0.000
     01/10/2004           2004            0.0            0.0       1836.051          165.5            0.0          0.000            0.5         12.700
     02/10/2004           2004            0.0            0.0       1838.136          165.8            0.0          0.000            0.4          0.000
     03/10/2004           2004            0.0            0.0       1839.680          166.2            0.0          0.000            0.4          0.000
     04/10/2004           2004            0.0            0.0       1841.437          166.5            0.0          0.000            0.3          0.000
     05/10/2004           2004            0.0            0.0       1842.721          166.7            0.0          0.000            0.3          0.000
     06/10/2004           2004            0.0            0.0       1843.745          167.0            0.0          0.000            0.4          0.000
     07/10/2004           2004            0.0            0.0       1844.673          167.5            0.0          0.000            0.5          1.520
     08/10/2004           2004            0.0            0.0       1845.705          168.0            0.0          0.000            0.5          0.000
     09/10/2004           2004            0.0            0.0       1846.748          168.4            0.0          0.000            0.4          0.000
     10/10/2004           2004            0.0            0.0       1847.846          168.7            0.0          0.000            0.4          0.000
     11/10/2004           2004            0.0            0.0       1849.007          169.0            0.0          0.000            0.3          0.000
     12/10/2004           2004            0.0            0.0       1850.234          169.3            0.0          0.000            0.3          0.000
     13/10/2004           2004            0.0            0.0       1851.551          169.6            0.0          0.000            0.3          1.270
     14/10/2004           2004            0.0            0.0       1853.061          169.8            0.0          0.000            0.2          0.000
     15/10/2004           2004            0.0            0.0       1854.593          170.0            0.0          0.000            0.2          0.000
     16/10/2004           2004            0.0            0.0       1856.112          170.1            0.0          0.000            0.2          0.000
     17/10/2004           2004            0.0            0.0       1857.602          170.3            0.0          0.000            0.2          0.000
     18/10/2004           2004            0.0            0.0       1859.051          170.4            0.0          0.000            0.2          0.000
     19/10/2004           2004            0.0            0.0       1860.412          170.6            0.0          0.000            0.2          1.020
     20/10/2004           2004            0.0            0.0       1861.605          170.8            0.0          0.000            0.2          0.000
     21/10/2004           2004            0.0            0.0       1862.526          171.1            0.0          0.000            0.3          0.000
     22/10/2004           2004            0.0            0.0       1863.075          171.4            0.0          0.000            0.4          0.000
     23/10/2004           2004            0.0            0.0       1863.205          171.7            0.0          0.000            0.4          0.000
     24/10/2004           2004            0.0            0.0       1862.992          172.0            0.0          0.000            0.3          0.000
     25/10/2004           2004            0.0            0.0       1862.596          172.3            0.0          0.000            0.3          0.000
     26/10/2004           2004            0.0            0.0       1861.616          172.4            0.0          0.000            0.3         22.860
     27/10/2004           2004            0.0            0.0       1856.196          172.4            0.0          0.000            0.3          1.020
     28/10/2004           2004            0.0            0.0       1844.370          172.4            0.0          0.000            0.4          3.300
     29/10/2004           2004            0.0            0.0       1849.279          172.7            0.0          0.000            0.5          0.000
     30/10/2004           2004            0.0            0.0       1813.760          172.7            0.0          0.000            0.3          1.780
     31/10/2004           2004            0.0            0.0       1791.797          172.7            0.0          0.000            0.2          0.000
     01/11/2004           2004            0.0            0.0       1776.368          172.5            0.0          0.000            0.2         26.670
     02/11/2004           2004            0.0            0.0       1759.670          172.2            0.0          0.000            0.1          4.320
     03/11/2004           2004            0.0            0.0       1642.935          172.0            0.0          0.000            0.1          0.000
     04/11/2004           2004            0.0            0.0       1542.106          171.8            0.0          0.000            0.1          0.000
     05/11/2004           2004            0.0            0.0       1523.368          171.6            0.0          0.000            0.1          0.000
     06/11/2004           2004            0.0            0.0       1513.260          171.6            0.0          0.000            0.2          0.000
     07/11/2004           2004            0.0            0.0       1508.641          171.5            0.0          0.000            0.2          0.000
     08/11/2004           2004            0.0            0.0       1507.246          171.5            0.0          0.000            0.1          0.000
