ApsimVersion = 7.9 r4044
Title = suth-2004
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai           Rain    dlt_n_min()
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)           (mm)        (kg/ha)
     01/01/2004           2004            0.0            0.0        707.689           79.3         1999.6          0.000          0.000            0.1
     02/01/2004           2004            0.0            0.0        724.839           79.4         1998.7          0.000          0.000            0.1
     03/01/2004           2004            0.0            0.0        737.822           79.4         1998.7          0.000          0.000            0.0
     04/01/2004           2004            0.0            0.0        750.236           79.3         1998.7          0.000          0.000            0.0
     05/01/2004           2004            0.0            0.0        759.860           79.1         1998.7          0.000          0.510           -0.0
     06/01/2004           2004            0.0            0.0        772.009           79.0         1998.7          0.000          0.000           -0.0
     07/01/2004           2004            0.0            0.0        785.288           78.8         1998.7          0.000          0.000           -0.0
     08/01/2004           2004            0.0            0.0        797.380           78.6         1998.7          0.000          0.250           -0.0
     09/01/2004           2004            0.0            0.0        810.971           78.4         1998.7          0.000          0.000           -0.0
     10/01/2004           2004            0.0            0.0        825.453           78.2         1998.7          0.000          0.000           -0.0
     11/01/2004           2004            0.0            0.0        845.866           78.0         1998.6          0.000          0.000           -0.0
     12/01/2004           2004            0.0            0.0        865.078           77.8         1998.5          0.000          0.000           -0.0
     13/01/2004           2004            0.0            0.0        914.593           77.6         1998.5          0.000          0.000           -0.0
     14/01/2004           2004            0.0            0.0        926.808           77.5         1998.5          0.000          0.000           -0.0
     15/01/2004           2004            0.0            0.0        935.956           77.3         1998.5          0.000          0.000           -0.0
     16/01/2004           2004            0.0            0.0        944.645           77.2         1998.5          0.000          0.000           -0.0
     17/01/2004           2004            0.0            0.0        953.259           77.0         1998.5          0.000          0.000           -0.0
     18/01/2004           2004            0.0            0.0        960.999           76.8         1998.5          0.000          0.000           -0.0
     19/01/2004           2004            0.0            0.0        965.523           76.7         1998.5          0.000          0.000           -0.0
     20/01/2004           2004            0.0            0.0        983.335           76.5         1998.5          0.000          0.250           -0.0
     21/01/2004           2004            0.0            0.0        990.328           76.4         1998.5          0.000          0.000           -0.0
     22/01/2004           2004            0.0            0.0        993.528           76.2         1998.5          0.000          0.000           -0.0
     23/01/2004           2004            0.0            0.0        998.456           76.1         1998.5          0.000          0.000           -0.0
     24/01/2004           2004            0.0            0.0       1002.656           75.9         1998.5          0.000          0.000           -0.0
     25/01/2004           2004            0.0            0.0       1000.908           75.8         1998.5          0.000          3.050           -0.0
     26/01/2004           2004            0.0            0.0        974.664           75.7         1998.5          0.000         15.490           -0.0
     27/01/2004           2004            0.0            0.0        919.728           75.6         1998.5          0.000          0.000           -0.0
     28/01/2004           2004            0.0            0.0        918.712           75.4         1998.5          0.000          0.000           -0.0
     29/01/2004           2004            0.0            0.0        920.224           75.3         1998.5          0.000          0.760           -0.0
     30/01/2004           2004            0.0            0.0        921.711           75.1         1998.5          0.000          0.760           -0.0
     31/01/2004           2004            0.0            0.0        923.247           75.0         1998.5          0.000          0.760           -0.0
     01/02/2004           2004            0.0            0.0        909.253           74.9         1998.5          0.000          5.590           -0.0
     02/02/2004           2004            0.0            0.0        878.372           74.8         1998.5          0.000         10.410           -0.0
     03/02/2004           2004            0.0            0.0        875.021           74.6         1998.5          0.000          0.000           -0.0
     04/02/2004           2004            0.0            0.0        871.190           74.5         1998.5          0.000          2.290           -0.0
     05/02/2004           2004            0.0            0.0        831.531           74.4         1998.5          0.000          7.870           -0.0
     06/02/2004           2004            0.0            0.0        694.729           74.3         1998.5          0.000          5.840           -0.0
     07/02/2004           2004            0.0            0.0        697.225           74.1         1998.5          0.000          0.000           -0.0
     08/02/2004           2004            0.0            0.0        705.137           73.9         1998.5          0.000          0.000           -0.0
     09/02/2004           2004            0.0            0.0        715.063           73.8         1998.5          0.000          0.000           -0.0
     10/02/2004           2004            0.0            0.0        726.554           73.6         1998.5          0.000          0.000           -0.0
     11/02/2004           2004            0.0            0.0        740.017           73.5         1998.5          0.000          0.000           -0.0
     12/02/2004           2004            0.0            0.0        752.852           73.3         1998.5          0.000          0.000           -0.0
     13/02/2004           2004            0.0            0.0        766.185           73.2         1998.5          0.000          0.000           -0.0
