ApsimVersion = 7.9 r4044
Title = lewi-2016
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai           Rain    dlt_n_min()
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)           (mm)        (kg/ha)
     01/01/2016           2016            0.0            0.0       2042.633           31.2         2000.0          0.000          0.527            0.1
     02/01/2016           2016            0.0            0.0       1901.091           31.6         2000.0          0.000          0.000            0.0
     03/01/2016           2016            0.0            0.0       1874.609           32.0         2000.0          0.000          0.000           -0.0
     04/01/2016           2016            0.0            0.0       1854.735           32.2         2000.0          0.000          0.000           -0.0
     05/01/2016           2016            0.0            0.0       1841.639           32.4         2000.0          0.000          0.000           -0.0
     06/01/2016           2016            0.0            0.0       1834.101           32.5         2000.0          0.000          1.317           -0.0
     07/01/2016           2016            0.0            0.0       1827.044           32.7         2000.0          0.000          7.900           -0.0
     08/01/2016           2016            0.0            0.0       1813.980           32.8         2000.0          0.000          2.107           -0.0
     09/01/2016           2016            0.0            0.0       1825.058           32.8         2000.0          0.000          0.000           -0.0
     10/01/2016           2016            0.0            0.0       1812.380           32.9         2000.0          0.000          0.000           -0.0
     11/01/2016           2016            0.0            0.0       1801.643           32.9         2000.0          0.000          0.000           -0.0
     12/01/2016           2016            0.0            0.0       1792.684           32.9         2000.0          0.000          0.000           -0.0
     13/01/2016           2016            0.0            0.0       1784.766           32.9         2000.0          0.000          0.000           -0.0
     14/01/2016           2016            0.0            0.0       1777.571           32.9         1997.2          0.000          0.000           -0.0
     15/01/2016           2016            0.0            0.0       1770.891           32.9         1997.2          0.000          0.000           -0.0
     16/01/2016           2016            0.0            0.0       1764.292           32.9         1997.2          0.000          0.000           -0.0
     17/01/2016           2016            0.0            0.0       1750.712           32.9         1997.2          0.000          0.000           -0.0
     18/01/2016           2016            0.0            0.0       1477.838           32.9         1997.2          0.000          0.000           -0.0
     19/01/2016           2016            0.0            0.0       1473.384           32.9         1997.2          0.000          0.000           -0.0
     20/01/2016           2016            0.0            0.0       1468.534           32.8         1997.2          0.000          0.000           -0.0
     21/01/2016           2016            0.0            0.0       1463.459           32.8         1997.2          0.000          0.527           -0.0
     22/01/2016           2016            0.0            0.0       1458.275           32.8         1997.2          0.000          0.000           -0.0
     23/01/2016           2016            0.0            0.0       1453.125           32.7         1997.2          0.000          0.000           -0.0
     24/01/2016           2016            0.0            0.0       1447.896           32.7         1997.2          0.000          2.370           -0.0
     25/01/2016           2016            0.0            0.0       1442.157           32.7         1997.2          0.000          0.000           -0.0
     26/01/2016           2016            0.0            0.0       1436.414           32.7         1997.2          0.000          0.000           -0.0
     27/01/2016           2016            0.0            0.0       1431.103           32.6         1997.2          0.000          0.000           -0.0
     28/01/2016           2016            0.0            0.0       1426.370           32.6         1997.2          0.000          0.263           -0.0
     29/01/2016           2016            0.0            0.0       1422.433           32.6         1996.3          0.000          0.000           -0.0
     30/01/2016           2016            0.0            0.0       1419.397           32.5         1992.7          0.000          0.000           -0.0
     31/01/2016           2016            0.0            0.0       1417.280           32.5         1990.6          0.000          0.000            0.0
     01/02/2016           2016            0.0            0.0       1415.991           32.5         1990.1          0.000          0.000           -0.0
     02/02/2016           2016            0.0            0.0       1414.767           32.5         1990.1          0.000          4.213           -0.0
     03/02/2016           2016            0.0            0.0       1412.602           32.5         1990.1          0.000          0.000           -0.0
     04/02/2016           2016            0.0            0.0       1409.676           32.5         1990.1          0.000          0.000           -0.0
     05/02/2016           2016            0.0            0.0       1406.399           32.4         1990.1          0.000          0.000           -0.0
     06/02/2016           2016            0.0            0.0       1402.223           32.4         1990.1          0.000          5.793           -0.0
     07/02/2016           2016            0.0            0.0       1396.648           32.4         1990.1          0.000          0.000           -0.0
     08/02/2016           2016            0.0            0.0       1390.756           32.4         1990.1          0.000          0.000           -0.0
     09/02/2016           2016            0.0            0.0       1385.241           32.3         1990.1          0.000          0.000           -0.0
     10/02/2016           2016            0.0            0.0       1380.481           32.3         1990.1          0.000          0.000           -0.0
     11/02/2016           2016            0.0            0.0       1376.510           32.2         1990.1          0.000          0.000           -0.0
     12/02/2016           2016            0.0            0.0       1373.211           32.2         1990.1          0.000          0.000           -0.0
     13/02/2016           2016            0.0            0.0       1370.426           32.2         1990.1          0.000          0.000           -0.0
     14/02/2016           2016            0.0            0.0       1368.060           32.1         1990.1          0.000          0.000           -0.0
     15/02/2016           2016            0.0            0.0       1365.830           32.1         1988.6          0.000          2.897           -0.0
     16/02/2016           2016            0.0            0.0       1361.906           32.1         1988.0          0.000          6.583           -0.0
     17/02/2016           2016            0.0            0.0       1356.892           32.1         1984.4          0.000          0.000           -0.0
     18/02/2016           2016            0.0            0.0       1352.185           32.1         1961.2          0.000          0.000            0.0
     19/02/2016           2016            0.0            0.0       1348.841           32.3         1928.0          0.000          0.000            0.1
     20/02/2016           2016            0.0            0.0       1347.166           32.5         1920.6          0.000          0.000            0.1
     21/02/2016           2016            0.0            0.0       1346.953           32.6         1918.9          0.000          0.000            0.0
     22/02/2016           2016            0.0            0.0       1347.725           32.6         1918.0          0.000          0.000            0.0
     23/02/2016           2016            0.0            0.0       1349.143           32.6         1916.6          0.000          0.000            0.0
     24/02/2016           2016            0.0            0.0       1350.936           32.7         1916.6          0.000          0.000            0.0
     25/02/2016           2016            0.0            0.0       1352.841           32.7         1916.6          0.000          0.000            0.0
     26/02/2016           2016            0.0            0.0       1354.932           32.6         1916.3          0.000          0.000            0.0
     27/02/2016           2016            0.0            0.0       1357.517           32.8         1909.3          0.000          0.000            0.0
     28/02/2016           2016            0.0            0.0       1360.732           32.9         1908.0          0.000          0.000            0.1
