ApsimVersion = 7.9 r4044
Title = ames-2015
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai    dlt_n_min()           Rain
     27/03/2015           2015            0.0            0.0       1424.411           30.3            0.0          0.000            0.0          0.000
     28/03/2015           2015            0.0            0.0       1429.860           30.3            0.0          0.000            0.0          0.000
     29/03/2015           2015            0.0            0.0       1435.909           30.3            0.0          0.000            0.0          0.510
     30/03/2015           2015            0.0            0.0       1443.048           30.5            0.0          0.000            0.0          0.000
     31/03/2015           2015            0.0            0.0       1451.972           30.8            0.0          0.000            0.1          0.000
     01/04/2015           2015            0.0            0.0       1462.148           31.7            0.0          0.000            0.3          1.524
     02/04/2015           2015            0.0            0.0       1470.930           32.7            0.0          0.000            0.3         15.748
     03/04/2015           2015            0.0            0.0       1473.674           33.1            0.0          0.000            0.1          0.000
     04/04/2015           2015            0.0            0.0       1476.411           33.5            0.0          0.000            0.1          0.000
     05/04/2015           2015            0.0            0.0       1481.863           34.2            0.0          0.000            0.2          0.000
     06/04/2015           2015            0.0            0.0       1488.462           34.8            0.0          0.000            0.2          1.778
     07/04/2015           2015            0.0            0.0       1493.750           35.4            0.0          0.000            0.2          2.286
     08/04/2015           2015            0.0            0.0       1494.173           35.8            0.0          0.000            0.1          4.064
     09/04/2015           2015            0.0            0.0       1484.218           36.2            0.0          0.000            0.1          7.874
     10/04/2015           2015            0.0            0.0       1475.146           36.5            0.0          0.000            0.1          0.000
     11/04/2015           2015            0.0            0.0       1471.797           37.0            0.0          0.000            0.2          0.000
     12/04/2015           2015            0.0            0.0       1470.323           37.7            0.0          0.000            0.3          7.112
     13/04/2015           2015            0.0            0.0       1471.779           38.5            0.0          0.000            0.3          0.000
     14/04/2015           2015            0.0            0.0       1476.559           39.3            0.0          0.000            0.3          0.000
     15/04/2015           2015            0.0            0.0       1484.244           40.1            0.0          0.000            0.3          0.000
     16/04/2015           2015            0.0            0.0       1494.326           41.1            0.0          0.000            0.4          0.000
     17/04/2015           2015            0.0            0.0       1506.248           42.3            0.0          0.000            0.5          0.000
     18/04/2015           2015            0.0            0.0       1512.678           43.6            0.0          0.000            0.4         22.860
     19/04/2015           2015            0.0            0.0       1493.375           44.5            0.0          0.000            0.3         10.668
     20/04/2015           2015            0.0            0.0       1466.941           45.1            0.0          0.000            0.2          0.000
     21/04/2015           2015            0.0            0.0       1452.701           45.5            0.0          0.000            0.1          0.000
     22/04/2015           2015            0.0            0.0       1447.915           45.8            0.0          0.000            0.1          0.000
     23/04/2015           2015            0.0            0.0       1449.381           46.1            0.0          0.000            0.1          0.000
     24/04/2015           2015            0.0            0.0       1449.964           46.5            0.0          0.000            0.2          8.128
     25/04/2015           2015            0.0            0.0       1445.197           46.9            0.0          0.000            0.2          4.318
     26/04/2015           2015            0.0            0.0       1442.434           47.3            0.0          0.000            0.2          0.000
     27/04/2015           2015            0.0            0.0       1444.196           47.7            0.0          0.000            0.2          0.000
     28/04/2015           2015            0.0            0.0       1450.168           48.3            0.0          0.000            0.3          0.000
     29/04/2015           2015            0.0            0.0       1459.661           49.0            0.0          0.000            0.4          0.000
     30/04/2015           2015            0.0            0.0       1471.895           49.7            0.0          0.000            0.4          0.000
     01/05/2015           2015            0.0            0.0       1485.933           50.4            0.0          0.000            0.4          0.508
     02/05/2015           2015            0.0            0.0       1500.714           51.2            0.0          0.000            0.4          2.794
     03/05/2015           2015            0.0            0.0       1515.813           52.2            0.0          0.000            0.6          0.000
     04/05/2015           2015            0.0            0.0       1530.488           53.2            0.0          0.000            0.6          2.540
     05/05/2015           2015            0.0            0.0       1542.836           54.2            0.0          0.000            0.6         11.176
     06/05/2015           2015            0.0            0.0       1552.183           55.3            0.0          0.000            0.7          0.000
     07/05/2015           2015            0.0            0.0       1558.962           56.4            0.0          0.000            0.7          4.064
     08/05/2015           2015            0.0            0.0       1564.127           57.3            0.0          0.000            0.6          0.000
     09/05/2015           2015            0.0            0.0       1569.914           58.1            0.0          0.000            0.6          0.000
     10/05/2015           2015            0.0            0.0       1574.754           58.9            0.0          0.000            0.5          6.350
     11/05/2015           2015            0.0            0.0       1577.872           59.5            0.0          0.000            0.4          0.000
     12/05/2015           2015            0.0            0.0       1581.186           60.0            0.0          0.000            0.4          0.000
     13/05/2015           2015            0.0            0.0       1585.883           60.5            0.0          0.000            0.4          0.000
     14/05/2015           2015            0.0            0.0       1586.403           61.1            0.0          0.000            0.3         22.098
     15/05/2015           2015            0.0            0.0       1575.837           61.7            0.0          0.000            0.5          0.000
     16/05/2015           2015            0.0            0.0       1562.327           62.5            0.0          0.000            0.7          5.080
     17/05/2015           2015            0.0            0.0       1546.833           63.3            0.0          0.000            0.6          7.112
     18/05/2015           2015            0.0            0.0       1534.521           63.7            0.0          0.000            0.4          0.000
     19/05/2015           2015            0.0            0.0       1528.007           64.0            0.0          0.000            0.3          0.000
     20/05/2015           2015            0.0            0.0       1524.442           64.3            0.0          0.000            0.2          2.286
     21/05/2015           2015            0.0            0.0       1524.866           64.6            0.0          0.000            0.3          0.000
     22/05/2015           2015            0.0            0.0       1529.224           65.1            0.0          0.000            0.5          0.000
     23/05/2015           2015            0.0            0.0       1536.579           65.7            0.0          0.000            0.6          0.000
     24/05/2015           2015            0.0            0.0       1539.603           66.4            0.0          0.000            0.5         20.066
     25/05/2015           2015            0.0            0.0       1528.749           67.1            0.0          0.000            0.7          4.318
     26/05/2015           2015            0.0            0.0       1498.117           67.8            0.0          0.000            0.6         20.828
     27/05/2015           2015            0.0            0.0       1463.298           68.4            0.0          0.000            0.7          0.000
     28/05/2015           2015            0.0            0.0       1449.278           69.2            0.0          0.000            0.8          0.000
     29/05/2015           2015            0.0            0.0       1445.793           69.9            0.0          0.000            0.8          0.000
     30/05/2015           2015            0.0            0.0       1446.969           70.5            0.0          0.000            0.6          0.254
     31/05/2015           2015            0.0            0.0       1452.080           71.0            0.0          0.000            0.5          0.000
     01/06/2015           2015            0.0            0.0       1460.805           71.5            0.0          0.000            0.6          0.000
     02/06/2015           2015            0.0            0.0       1472.381           72.1            0.0          0.000            0.6          0.000
     03/06/2015           2015            0.0            0.0       1485.325           72.8            0.0          0.000            0.8          2.286
     04/06/2015           2015            0.0            0.0       1500.264           73.7            0.0          0.000            0.9          0.000
     05/06/2015           2015            0.0            0.0       1515.531           74.6            0.0          0.000            0.8          0.000
     06/06/2015           2015            0.0            0.0       1530.961           75.6            0.0          0.000            0.8          0.000
     07/06/2015           2015            0.0            0.0       1545.626           76.7            0.0          0.000            1.0         13.462
     08/06/2015           2015            0.0            0.0       1559.404           77.7            0.0          0.000            1.1          0.000
     09/06/2015           2015            0.0            0.0       1572.573           78.8            0.0          0.000            1.0          0.000
     10/06/2015           2015            0.0            0.0       1584.025           80.0            0.0          0.000            1.1          0.000
     11/06/2015           2015            0.0            0.0       1588.734           81.0            0.0          0.000            0.8         48.768
     12/06/2015           2015            0.0            0.0       1535.774           81.5            0.0          0.000            0.7          5.080
     13/06/2015           2015            0.0            0.0       1484.968           82.1            0.0          0.000            0.8          1.270
     14/06/2015           2015            0.0            0.0       1458.512           82.9            0.0          0.000            0.9          2.794
     15/06/2015           2015            0.0            0.0       1432.642           83.5            0.0          0.000            0.8         10.414
     16/06/2015           2015            0.0            0.0       1419.292           84.2            0.0          0.000            0.9          0.508
     17/06/2015           2015            0.0            0.0       1415.268           85.0            0.0          0.000            1.0          2.540
     18/06/2015           2015            0.0            0.0       1417.700           85.8            0.0          0.000            1.0          0.000
     19/06/2015           2015            0.0            0.0       1424.865           86.6            0.0          0.000            1.0          0.000
     20/06/2015           2015            0.0            0.0       1434.876           87.6            0.0          0.000            1.0          0.000
     21/06/2015           2015            0.0            0.0       1447.067           88.6            0.0          0.000            1.1          0.000
     22/06/2015           2015            0.0            0.0       1461.114           89.8            0.0          0.000            1.2          0.762
     23/06/2015           2015            0.0            0.0       1476.607           90.7            0.0          0.000            1.0          0.000
     24/06/2015           2015            0.0            0.0       1470.842           91.5            0.0          0.000            0.7         74.168
     25/06/2015           2015            0.0            0.0       1376.603           92.1            0.0          0.000            0.9          1.270
     26/06/2015           2015            0.0            0.0       1345.868           92.7            0.0          0.000            0.9          0.508
     27/06/2015           2015            0.0            0.0       1337.335           93.4            0.0          0.000            1.0          0.000
     28/06/2015           2015            0.0            0.0       1336.019           94.2            0.0          0.000            1.0          5.334
     29/06/2015           2015            0.0            0.0       1340.385           95.1            0.0          0.000            1.1          0.000
     30/06/2015           2015            0.0            0.0       1347.906           95.9            0.0          0.000            1.1          0.000
     01/07/2015           2015            0.0            0.0       1357.461           96.7            0.0          0.000            1.0          0.000
     02/07/2015           2015            0.0            0.0       1368.325           97.3            0.0          0.000            0.8          0.000
     03/07/2015           2015            0.0            0.0       1380.726           98.0            0.0          0.000            0.9          0.000
     04/07/2015           2015            0.0            0.0       1394.584           98.8            0.0          0.000            0.9          0.000
     05/07/2015           2015            0.0            0.0       1409.477           99.7            0.0          0.000            0.9          0.000
     06/07/2015           2015            0.0            0.0       1420.556          100.4            0.0          0.000            0.8         27.940
     07/07/2015           2015            0.0            0.0       1415.630          101.0            0.0          0.000            0.8          0.000
     08/07/2015           2015            0.0            0.0       1414.798          101.5            0.0          0.000            0.7          0.000
     09/07/2015           2015            0.0            0.0       1419.441          102.1            0.0          0.000            0.8          0.000
     10/07/2015           2015            0.0            0.0       1427.848          102.8            0.0          0.000            0.9          0.000
     11/07/2015           2015            0.0            0.0       1435.648          103.7            0.0          0.000            1.0         12.954
     12/07/2015           2015            0.0            0.0       1443.042          104.9            0.0          0.000            1.3          0.000
     13/07/2015           2015            0.0            0.0       1452.840          106.3            0.0          0.000            1.4          0.000
     14/07/2015           2015            0.0            0.0       1464.946          107.5            0.0          0.000            1.2          0.000
     15/07/2015           2015            0.0            0.0       1478.376          108.7            0.0          0.000            1.3          5.588
     16/07/2015           2015            0.0            0.0       1486.738          109.7            0.0          0.000            1.1         26.162
     17/07/2015           2015            0.0            0.0       1479.337          110.8            0.0          0.000            1.3          0.000
     18/07/2015           2015            0.0            0.0       1477.424          112.1            0.0          0.000            1.4          0.000
     19/07/2015           2015            0.0            0.0       1482.182          113.3            0.0          0.000            1.4          0.000
     20/07/2015           2015            0.0            0.0       1490.312          114.4            0.0          0.000            1.3          2.794
     21/07/2015           2015            0.0            0.0       1502.263          115.4            0.0          0.000            1.1          0.000
     22/07/2015           2015            0.0            0.0       1515.733          116.3            0.0          0.000            1.0          0.000
     23/07/2015           2015            0.0            0.0       1530.155          117.2            0.0          0.000            0.9          0.000
     24/07/2015           2015            0.0            0.0       1545.303          118.2            0.0          0.000            1.1          0.000
     25/07/2015           2015            0.0            0.0       1560.411          119.4            0.0          0.000            1.2          0.000
     26/07/2015           2015            0.0            0.0       1574.316          120.7            0.0          0.000            1.2          6.096
     27/07/2015           2015            0.0            0.0       1584.425          121.7            0.0          0.000            1.1         27.432
     28/07/2015           2015            0.0            0.0       1552.827          122.3            0.0          0.000            1.0         41.910
     29/07/2015           2015            0.0            0.0       1474.908          122.9            0.0          0.000            1.1          0.000
     30/07/2015           2015            0.0            0.0       1446.844          123.6            0.0          0.000            1.1          0.000
     31/07/2015           2015            0.0            0.0       1436.264          124.3            0.0          0.000            1.1          0.000
     01/08/2015           2015            0.0            0.0       1435.116          125.2            0.0          0.000            1.2          0.000
     02/08/2015           2015            0.0            0.0       1439.948          126.4            0.0          0.000            1.3          0.508
     03/08/2015           2015            0.0            0.0       1448.897          127.4            0.0          0.000            1.2          0.000
     04/08/2015           2015            0.0            0.0       1460.900          128.3            0.0          0.000            1.1          0.000
     05/08/2015           2015            0.0            0.0       1474.944          129.2            0.0          0.000            1.1          0.000
     06/08/2015           2015            0.0            0.0       1490.307          130.1            0.0          0.000            1.0          0.000
     07/08/2015           2015            0.0            0.0       1506.447          131.0            0.0          0.000            1.0          0.000
     08/08/2015           2015            0.0            0.0       1522.678          132.2            0.0          0.000            1.2          0.000
     09/08/2015           2015            0.0            0.0       1522.110          132.9            0.0          0.000            0.9         80.264
     10/08/2015           2015            0.0            0.0       1434.029          133.4            0.0          0.000            1.0          0.762
     11/08/2015           2015            0.0            0.0       1402.427          134.0            0.0          0.000            1.0          0.000
     12/08/2015           2015            0.0            0.0       1394.847          134.8            0.0          0.000            1.1          0.000
     13/08/2015           2015            0.0            0.0       1397.277          135.6            0.0          0.000            1.1          0.000
     14/08/2015           2015            0.0            0.0       1405.095          136.5            0.0          0.000            1.2          0.000
     15/08/2015           2015            0.0            0.0       1416.137          137.6            0.0          0.000            1.2          0.000
     16/08/2015           2015            0.0            0.0       1428.980          138.6            0.0          0.000            1.2          0.000
     17/08/2015           2015            0.0            0.0       1440.460          139.4            0.0          0.000            1.0         16.510
     18/08/2015           2015            0.0            0.0       1420.038          139.8            0.0          0.000            0.7         47.244
     19/08/2015           2015            0.0            0.0       1364.009          139.9            0.0          0.000            0.7          0.000
     20/08/2015           2015            0.0            0.0       1344.406          140.1            0.0          0.000            0.7          0.000
     21/08/2015           2015            0.0            0.0       1339.750          140.5            0.0          0.000            0.8          0.000
     22/08/2015           2015            0.0            0.0       1336.353          141.0            0.0          0.000            0.8         10.414
     23/08/2015           2015            0.0            0.0       1336.420          141.3            0.0          0.000            0.8          0.000
     24/08/2015           2015            0.0            0.0       1340.888          141.7            0.0          0.000            0.7          0.000
     25/08/2015           2015            0.0            0.0       1348.984          142.1            0.0          0.000            0.7          0.000
     26/08/2015           2015            0.0            0.0       1359.753          142.5            0.0          0.000            0.7          0.000
     27/08/2015           2015            0.0            0.0       1371.765          143.0            0.0          0.000            0.7          0.508
     28/08/2015           2015            0.0            0.0       1369.115          143.4            0.0          0.000            0.6         48.006
     29/08/2015           2015            0.0            0.0       1336.593          143.5            0.0          0.000            0.7          0.254
     30/08/2015           2015            0.0            0.0       1321.603          143.8            0.0          0.000            0.7          0.000
     31/08/2015           2015            0.0            0.0       1317.036          144.2            0.0          0.000            0.9          0.000
     01/09/2015           2015            0.0            0.0       1318.695          144.9            0.0          0.000            1.0          0.000
     02/09/2015           2015            0.0            0.0       1314.362          145.6            0.0          0.000            0.9         32.657
     03/09/2015           2015            0.0            0.0       1300.694          146.2            0.0          0.000            1.1          0.000
     04/09/2015           2015            0.0            0.0       1297.511          146.9            0.0          0.000            1.2          0.000
     05/09/2015           2015            0.0            0.0       1299.676          147.8            0.0          0.000            1.3          0.000
     06/09/2015           2015            0.0            0.0       1293.034          148.5            0.0          0.000            1.1         43.450
     07/09/2015           2015            0.0            0.0       1275.508          149.1            0.0          0.000            1.2          0.000
     08/09/2015           2015            0.0            0.0       1269.573          149.6            0.0          0.000            1.1          0.000
     09/09/2015           2015            0.0            0.0       1269.652          150.1            0.0          0.000            1.0          0.000
     10/09/2015           2015            0.0            0.0       1272.888          150.5            0.0          0.000            1.0          0.000
     11/09/2015           2015            0.0            0.0       1278.073          150.9            0.0          0.000            0.8          0.000
     12/09/2015           2015            0.0            0.0       1284.838          151.1            0.0          0.000            0.6          0.000
     13/09/2015           2015            0.0            0.0       1293.058          151.4            0.0          0.000            0.6          0.000
     14/09/2015           2015            0.0            0.0       1302.640          151.9            0.0          0.000            0.8          0.000
     15/09/2015           2015            0.0            0.0       1313.609          152.6            0.0          0.000            1.0          0.000
     16/09/2015           2015            0.0            0.0       1325.963          153.4            0.0          0.000            1.1          0.000
     17/09/2015           2015            0.0            0.0       1334.326          154.0            0.0          0.000            0.9         20.807
     18/09/2015           2015            0.0            0.0       1328.612          154.2            0.0          0.000            0.7          6.847
     19/09/2015           2015            0.0            0.0       1322.788          154.3            0.0          0.000            0.6          0.000
     20/09/2015           2015            0.0            0.0       1322.321          154.5            0.0          0.000            0.6          0.000
     21/09/2015           2015            0.0            0.0       1325.948          154.8            0.0          0.000            0.7          0.000
     22/09/2015           2015            0.0            0.0       1331.549          155.3            0.0          0.000            0.8          1.053
     23/09/2015           2015            0.0            0.0       1336.548          155.7            0.0          0.000            0.8          2.370
     24/09/2015           2015            0.0            0.0       1341.471          156.1            0.0          0.000            0.8          0.000
     25/09/2015           2015            0.0            0.0       1347.575          156.6            0.0          0.000            0.9          0.000
     26/09/2015           2015            0.0            0.0       1355.557          157.2            0.0          0.000            0.8          0.000
     27/09/2015           2015            0.0            0.0       1365.382          157.7            0.0          0.000            0.8          0.000
     28/09/2015           2015            0.0            0.0       1375.233          158.3            0.0          0.000            0.9          4.213
     29/09/2015           2015            0.0            0.0       1377.577          158.6            0.0          0.000            0.6         17.645
     30/09/2015           2015            0.0            0.0       1371.731          158.6            0.0          0.000            0.5          0.000
     01/10/2015           2015            0.0            0.0       1369.827          158.6            0.0          0.000            0.4          0.000
     02/10/2015           2015            0.0            0.0       1372.225          158.7            0.0          0.000            0.4          0.000
     03/10/2015           2015            0.0            0.0       1377.721          158.8            0.0          0.000            0.4          0.000
     04/10/2015           2015            0.0            0.0       1384.513          158.8            0.0          0.000            0.3          0.000
     05/10/2015           2015            0.0            0.0       1392.199          158.9            0.0          0.000            0.4          0.000
     06/10/2015           2015            0.0            0.0       1400.365          159.1            0.0          0.000            0.5          0.000
     07/10/2015           2015            0.0            0.0       1409.331          159.5            0.0          0.000            0.6          0.000
     08/10/2015           2015            0.0            0.0       1418.993          159.9            0.0          0.000            0.7          0.000
     09/10/2015           2015            0.0            0.0       1429.104          160.3            0.0          0.000            0.5          0.000
     10/10/2015           2015            0.0            0.0       1439.592          160.5            0.0          0.000            0.5          0.000
     11/10/2015           2015            0.0            0.0       1451.025          161.0            0.0          0.000            0.6          0.000
     12/10/2015           2015            0.0            0.0       1463.516          161.5            0.0          0.000            0.6          0.000
     13/10/2015           2015            0.0            0.0       1476.894          161.9            0.0          0.000            0.5          0.000
     14/10/2015           2015            0.0            0.0       1490.913          162.2            0.0          0.000            0.4          0.000
     15/10/2015           2015            0.0            0.0       1505.295          162.5            0.0          0.000            0.4          0.000
     16/10/2015           2015            0.0            0.0       1519.668          162.7            0.0          0.000            0.3          0.000
     17/10/2015           2015            0.0            0.0       1533.758          162.8            0.0          0.000            0.2          0.000
     18/10/2015           2015            0.0            0.0       1547.637          163.0            0.0          0.000            0.3          0.000
     19/10/2015           2015            0.0            0.0       1560.886          163.3            0.0          0.000            0.4          0.000
     20/10/2015           2015            0.0            0.0       1573.071          163.8            0.0          0.000            0.5          0.000
     21/10/2015           2015            0.0            0.0       1583.045          164.2            0.0          0.000            0.5          5.267
     22/10/2015           2015            0.0            0.0       1590.885          164.6            0.0          0.000            0.4          0.000
     23/10/2015           2015            0.0            0.0       1593.912          164.8            0.0          0.000            0.4          8.688
     24/10/2015           2015            0.0            0.0       1593.368          164.9            0.0          0.000            0.3          0.000
     25/10/2015           2015            0.0            0.0       1592.396          165.0            0.0          0.000            0.3          0.000
     26/10/2015           2015            0.0            0.0       1592.167          165.2            0.0          0.000            0.3          0.000
     27/10/2015           2015            0.0            0.0       1587.115          165.1            0.0          0.000            0.2         11.062
     28/10/2015           2015            0.0            0.0       1577.069          165.0            0.0          0.000            0.2          0.790
     29/10/2015           2015            0.0            0.0       1566.510          164.9            0.0          0.000            0.1          0.000
     30/10/2015           2015            0.0            0.0       1556.332          164.8            0.0          0.000            0.1          2.633
     31/10/2015           2015            0.0            0.0       1542.979          164.7            0.0          0.000            0.2          4.213
     01/11/2015           2015            0.0            0.0       1531.982          164.7            0.0          0.000            0.3          0.000
     02/11/2015           2015            0.0            0.0       1525.489          164.9            0.0          0.000            0.4          0.000
     03/11/2015           2015            0.0            0.0       1522.829          165.1            0.0          0.000            0.4          0.000
     04/11/2015           2015            0.0            0.0       1522.518          165.2            0.0          0.000            0.4          0.000
     05/11/2015           2015            0.0            0.0       1523.663          165.4            0.0          0.000            0.4          0.000
     06/11/2015           2015            0.0            0.0       1526.053          165.5            0.0          0.000            0.3          0.000
     07/11/2015           2015            0.0            0.0       1529.604          165.5            0.0          0.000            0.2          0.000
     08/11/2015           2015            0.0            0.0       1534.192          165.6            0.0          0.000            0.2          0.000
