ApsimVersion = 7.9 r4044
Title = kana-2010
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai           Rain    dlt_n_min()
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)           (mm)        (kg/ha)
     01/01/2010           2010            0.0            0.0       1592.805            8.2         2000.0          0.000          0.000            0.0
     02/01/2010           2010            0.0            0.0       1565.788            8.3         2000.0          0.000          0.000           -0.0
     03/01/2010           2010            0.0            0.0       1560.749            8.3         2000.0          0.000          0.000           -0.0
     04/01/2010           2010            0.0            0.0       1554.794            8.4         2000.0          0.000          0.000           -0.0
     05/01/2010           2010            0.0            0.0       1548.619            8.4         2000.0          0.000          0.000           -0.0
     06/01/2010           2010            0.0            0.0       1542.482            8.4         2000.0          0.000          0.000           -0.0
     07/01/2010           2010            0.0            0.0       1535.637            8.4         2000.0          0.000          7.870           -0.0
     08/01/2010           2010            0.0            0.0       1526.397            8.5         2000.0          0.000          1.270           -0.0
     09/01/2010           2010            0.0            0.0       1514.804            8.5         2000.0          0.000          0.000           -0.0
     10/01/2010           2010            0.0            0.0       1501.881            8.4         2000.0          0.000          0.000           -0.0
     11/01/2010           2010            0.0            0.0       1488.885            8.4         2000.0          0.000          0.000           -0.0
     12/01/2010           2010            0.0            0.0       1476.715            8.4         2000.0          0.000          0.000           -0.0
     13/01/2010           2010            0.0            0.0       1465.853            8.4         2000.0          0.000          0.000           -0.0
     14/01/2010           2010            0.0            0.0       1456.439            8.4         2000.0          0.000          0.000           -0.0
     15/01/2010           2010            0.0            0.0       1448.411            8.4         2000.0          0.000          0.000           -0.0
     16/01/2010           2010            0.0            0.0       1441.582            8.4         2000.0          0.000          0.000           -0.0
     17/01/2010           2010            0.0            0.0       1435.748            8.4         2000.0          0.000          0.000           -0.0
     18/01/2010           2010            0.0            0.0       1430.735            8.4         2000.0          0.000          0.000           -0.0
     19/01/2010           2010            0.0            0.0       1426.394            8.4         2000.0          0.000          0.000           -0.0
     20/01/2010           2010            0.0            0.0       1422.576            8.3         2000.0          0.000          0.250           -0.0
     21/01/2010           2010            0.0            0.0       1418.959            8.3         2000.0          0.000          1.780           -0.0
