ApsimVersion = 7.9 r4044
Title = ames-2006
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai    dlt_n_min()           Rain
     17/02/2006           2006            0.0            0.0       1247.812           28.6            0.0          0.000           -0.0          0.000
     18/02/2006           2006            0.0            0.0       1247.425           28.5            0.0          0.000           -0.0          0.000
     19/02/2006           2006            0.0            0.0       1247.572           28.5            0.0          0.000           -0.0          0.000
     20/02/2006           2006            0.0            0.0       1249.454           28.5            0.0          0.000           -0.0          0.000
     21/02/2006           2006            0.0            0.0       1254.256           28.4            0.0          0.000           -0.0          0.000
     22/02/2006           2006            0.0            0.0       1261.172           28.4            0.0          0.000           -0.0          0.000
     23/02/2006           2006            0.0            0.0       1264.736           28.4            0.0          0.000           -0.0          0.000
     24/02/2006           2006            0.0            0.0       1268.310           28.3            0.0          0.000            0.0          0.000
     25/02/2006           2006            0.0            0.0       1271.703           28.3            0.0          0.000           -0.0          0.000
     26/02/2006           2006            0.0            0.0       1275.251           28.3            0.0          0.000           -0.0          0.000
     27/02/2006           2006            0.0            0.0       1279.175           28.2            0.0          0.000            0.0          0.000
     28/02/2006           2006            0.0            0.0       1283.297           28.2            0.0          0.000            0.0          0.000
     01/03/2006           2006            0.0            0.0       1287.757           28.3            0.0          0.000            0.0          0.000
     02/03/2006           2006            0.0            0.0       1292.153           28.4            0.0          0.000            0.0          0.000
     03/03/2006           2006            0.0            0.0       1296.906           28.4            0.0          0.000            0.0          0.000
     04/03/2006           2006            0.0            0.0       1301.592           28.3            0.0          0.000            0.0          0.000
     05/03/2006           2006            0.0            0.0       1301.166           28.4            0.0          0.000            0.0          8.890
     06/03/2006           2006            0.0            0.0       1298.951           28.4            0.0          0.000            0.0          0.000
     07/03/2006           2006            0.0            0.0       1295.410           28.4            0.0          0.000            0.0          3.810
     08/03/2006           2006            0.0            0.0       1290.091           28.4            0.0          0.000            0.0          2.790
     09/03/2006           2006            0.0            0.0       1286.746           28.4            0.0          0.000            0.0          0.510
     10/03/2006           2006            0.0            0.0       1286.293           28.5            0.0          0.000            0.0          0.000
     11/03/2006           2006            0.0            0.0       1287.894           28.8            0.0          0.000            0.1          0.000
     12/03/2006           2006            0.0            0.0       1289.726           28.9            0.0          0.000            0.0          1.520
     13/03/2006           2006            0.0            0.0       1290.572           28.9            0.0          0.000            0.0          1.270
     14/03/2006           2006            0.0            0.0       1292.129           28.9            0.0          0.000            0.0          0.000
     15/03/2006           2006            0.0            0.0       1294.826           28.9            0.0          0.000            0.0          0.000
     16/03/2006           2006            0.0            0.0       1297.069           28.9            0.0          0.000            0.0          2.540
     17/03/2006           2006            0.0            0.0       1299.467           28.9            0.0          0.000            0.0          0.000
     18/03/2006           2006            0.0            0.0       1303.104           28.9            0.0          0.000            0.0          0.000
     19/03/2006           2006            0.0            0.0       1307.615           28.9            0.0          0.000            0.0          0.000
     20/03/2006           2006            0.0            0.0       1312.165           28.9            0.0          0.000            0.0          0.000
     21/03/2006           2006            0.0            0.0       1309.974           29.0            0.0          0.000           -0.0         10.920
     22/03/2006           2006            0.0            0.0       1306.310           28.9            0.0          0.000           -0.0          0.000
     23/03/2006           2006            0.0            0.0       1304.854           28.9            0.0          0.000           -0.0          0.000
     24/03/2006           2006            0.0            0.0       1304.804           28.9            0.0          0.000           -0.0          0.000
     25/03/2006           2006            0.0            0.0       1306.460           28.8            0.0          0.000            0.0          0.000
     26/03/2006           2006            0.0            0.0       1310.106           28.9            0.0          0.000            0.0          0.000
     27/03/2006           2006            0.0            0.0       1307.844           29.0            0.0          0.000            0.0         14.220
     28/03/2006           2006            0.0            0.0       1300.159           29.1            0.0          0.000            0.0          1.270
     29/03/2006           2006            0.0            0.0       1295.976           29.2            0.0          0.000            0.1          0.000
     30/03/2006           2006            0.0            0.0       1294.835           29.7            0.0          0.000            0.1          0.000
     31/03/2006           2006            0.0            0.0       1283.648           30.2            0.0          0.000            0.1         26.670
     01/04/2006           2006            0.0            0.0       1264.195           30.4            0.0          0.000            0.1          0.000
     02/04/2006           2006            0.0            0.0       1219.841           30.7            0.0          0.000            0.1         12.954
     03/04/2006           2006            0.0            0.0       1195.875           30.9            0.0          0.000            0.0          2.794
     04/04/2006           2006            0.0            0.0       1192.137           31.1            0.0          0.000            0.1          0.000
     05/04/2006           2006            0.0            0.0       1198.206           31.6            0.0          0.000            0.2          0.000
     06/04/2006           2006            0.0            0.0       1203.881           32.4            0.0          0.000            0.2          1.270
     07/04/2006           2006            0.0            0.0       1207.786           32.9            0.0          0.000            0.1          2.286
     08/04/2006           2006            0.0            0.0       1213.393           33.1            0.0          0.000            0.1          0.000
     09/04/2006           2006            0.0            0.0       1222.223           33.4            0.0          0.000            0.1          0.000
     10/04/2006           2006            0.0            0.0       1234.823           34.2            0.0          0.000            0.2          0.000
     11/04/2006           2006            0.0            0.0       1248.810           35.4            0.0          0.000            0.4          2.032
     12/04/2006           2006            0.0            0.0       1263.197           36.7            0.0          0.000            0.5          1.778
     13/04/2006           2006            0.0            0.0       1270.002           38.3            0.0          0.000            0.6          0.000
     14/04/2006           2006            0.0            0.0       1277.740           40.0            0.0          0.000            0.7          0.000
     15/04/2006           2006            0.0            0.0       1285.873           41.6            0.0          0.000            0.6          4.064
     16/04/2006           2006            0.0            0.0       1291.417           42.8            0.0          0.000            0.5          6.858
     17/04/2006           2006            0.0            0.0       1295.870           43.8            0.0          0.000            0.4          0.000
     18/04/2006           2006            0.0            0.0       1299.643           44.7            0.0          0.000            0.4          2.540
     19/04/2006           2006            0.0            0.0       1303.921           45.4            0.0          0.000            0.3          1.778
     20/04/2006           2006            0.0            0.0       1309.571           46.0            0.0          0.000            0.3          0.000
     21/04/2006           2006            0.0            0.0       1316.681           46.6            0.0          0.000            0.3          0.000
     22/04/2006           2006            0.0            0.0       1325.611           47.2            0.0          0.000            0.3          0.000
     23/04/2006           2006            0.0            0.0       1336.451           47.9            0.0          0.000            0.4          0.000
     24/04/2006           2006            0.0            0.0       1348.564           48.6            0.0          0.000            0.4          0.762
     25/04/2006           2006            0.0            0.0       1360.119           49.1            0.0          0.000            0.2          2.540
     26/04/2006           2006            0.0            0.0       1371.783           49.4            0.0          0.000            0.2          0.000
     27/04/2006           2006            0.0            0.0       1384.187           49.9            0.0          0.000            0.3          0.000
     28/04/2006           2006            0.0            0.0       1395.874           50.5            0.0          0.000            0.3          3.810
     29/04/2006           2006            0.0            0.0       1401.110           51.0            0.0          0.000            0.3          6.604
     30/04/2006           2006            0.0            0.0       1396.655           51.5            0.0          0.000            0.3          5.842
     01/05/2006           2006            0.0            0.0       1385.932           52.0            0.0          0.000            0.3          4.318
     02/05/2006           2006            0.0            0.0       1377.553           52.5            0.0          0.000            0.4          3.048
     03/05/2006           2006            0.0            0.0       1373.290           53.1            0.0          0.000            0.4          1.524
     04/05/2006           2006            0.0            0.0       1373.209           53.5            0.0          0.000            0.3          1.524
     05/05/2006           2006            0.0            0.0       1376.059           53.9            0.0          0.000            0.2          1.016
     06/05/2006           2006            0.0            0.0       1376.348           54.2            0.0          0.000            0.2          9.398
     07/05/2006           2006            0.0            0.0       1378.523           54.6            0.0          0.000            0.3          0.000
     08/05/2006           2006            0.0            0.0       1383.442           55.1            0.0          0.000            0.4          0.762
     09/05/2006           2006            0.0            0.0       1390.483           55.9            0.0          0.000            0.6          2.032
     10/05/2006           2006            0.0            0.0       1399.458           56.6            0.0          0.000            0.5          0.000
     11/05/2006           2006            0.0            0.0       1409.327           57.0            0.0          0.000            0.3          0.000
     12/05/2006           2006            0.0            0.0       1419.670           57.4            0.0          0.000            0.3          1.016
     13/05/2006           2006            0.0            0.0       1429.371           57.7            0.0          0.000            0.2          1.270
     14/05/2006           2006            0.0            0.0       1437.975           58.0            0.0          0.000            0.2          1.524
     15/05/2006           2006            0.0            0.0       1446.467           58.4            0.0          0.000            0.3          0.254
     16/05/2006           2006            0.0            0.0       1456.184           59.0            0.0          0.000            0.5          0.000
     17/05/2006           2006            0.0            0.0       1467.683           59.7            0.0          0.000            0.6          0.000
     18/05/2006           2006            0.0            0.0       1480.835           60.3            0.0          0.000            0.5          0.254
     19/05/2006           2006            0.0            0.0       1495.365           61.1            0.0          0.000            0.6          0.000
     20/05/2006           2006            0.0            0.0       1510.830           61.7            0.0          0.000            0.6          0.000
     21/05/2006           2006            0.0            0.0       1526.610           62.3            0.0          0.000            0.5          0.000
     22/05/2006           2006            0.0            0.0       1542.605           62.8            0.0          0.000            0.5          0.000
     23/05/2006           2006            0.0            0.0       1558.343           63.6            0.0          0.000            0.6          0.000
     24/05/2006           2006            0.0            0.0       1572.003           64.7            0.0          0.000            0.9         11.176
     25/05/2006           2006            0.0            0.0       1584.071           65.8            0.0          0.000            0.9          5.080
     26/05/2006           2006            0.0            0.0       1594.281           66.8            0.0          0.000            0.9          0.000
     27/05/2006           2006            0.0            0.0       1601.411           67.9            0.0          0.000            1.0          3.810
     28/05/2006           2006            0.0            0.0       1607.973           69.3            0.0          0.000            1.1          0.000
     29/05/2006           2006            0.0            0.0       1613.695           70.4            0.0          0.000            1.0          0.000
     30/05/2006           2006            0.0            0.0       1618.055           71.6            0.0          0.000            1.1         10.160
     31/05/2006           2006            0.0            0.0       1622.903           72.8            0.0          0.000            1.1          0.000
     01/06/2006           2006            0.0            0.0       1626.779           73.7            0.0          0.000            0.9          0.000
     02/06/2006           2006            0.0            0.0       1630.592           74.7            0.0          0.000            0.9          0.000
     03/06/2006           2006            0.0            0.0       1634.290           75.9            0.0          0.000            1.0          0.000
     04/06/2006           2006            0.0            0.0       1637.849           77.1            0.0          0.000            1.0          0.000
     05/06/2006           2006            0.0            0.0       1641.711           78.2            0.0          0.000            1.0          0.000
     06/06/2006           2006            0.0            0.0       1646.301           79.5            0.0          0.000            1.1          0.000
     07/06/2006           2006            0.0            0.0       1651.946           81.0            0.0          0.000            1.3          0.000
     08/06/2006           2006            0.0            0.0       1659.188           82.3            0.0          0.000            1.2          0.000
     09/06/2006           2006            0.0            0.0       1669.117           83.5            0.0          0.000            1.1          0.254
     10/06/2006           2006            0.0            0.0       1684.065           84.3            0.0          0.000            0.8          0.254
     11/06/2006           2006            0.0            0.0       1707.552           84.9            0.0          0.000            0.6          0.000
     12/06/2006           2006            0.0            0.0       1736.464           85.5            0.0          0.000            0.7          0.000
     13/06/2006           2006            0.0            0.0       1760.763           86.4            0.0          0.000            0.8          0.000
     14/06/2006           2006            0.0            0.0       1780.543           87.3            0.0          0.000            0.9          0.000
     15/06/2006           2006            0.0            0.0       1787.381           88.3            0.0          0.000            0.9          0.000
     16/06/2006           2006            0.0            0.0       1791.064           89.5            0.0          0.000            1.2          0.000
     17/06/2006           2006            0.0            0.0       1794.727           90.9            0.0          0.000            1.2          0.000
     18/06/2006           2006            0.0            0.0       1798.781           92.2            0.0          0.000            1.3          0.000
     19/06/2006           2006            0.0            0.0       1803.190           93.5            0.0          0.000            1.3          0.000
     20/06/2006           2006            0.0            0.0       1807.421           94.6            0.0          0.000            1.1          2.794
     21/06/2006           2006            0.0            0.0       1812.672           95.7            0.0          0.000            1.1          1.524
     22/06/2006           2006            0.0            0.0       1818.065           96.7            0.0          0.000            1.1          0.000
     23/06/2006           2006            0.0            0.0       1823.557           97.9            0.0          0.000            1.1          0.000
     24/06/2006           2006            0.0            0.0       1828.723           98.9            0.0          0.000            1.0          1.778
     25/06/2006           2006            0.0            0.0       1834.697           99.8            0.0          0.000            0.9          4.064
     26/06/2006           2006            0.0            0.0       1840.881          100.6            0.0          0.000            0.9          0.000
     27/06/2006           2006            0.0            0.0       1847.196          101.5            0.0          0.000            0.9          0.000
     28/06/2006           2006            0.0            0.0       1826.213          102.5            0.0          0.000            1.0          0.000
     29/06/2006           2006            0.0            0.0       1832.309          103.6            0.0          0.000            1.0          0.000
     30/06/2006           2006            0.0            0.0       1835.595          104.6            0.0          0.000            1.0          2.794
     01/07/2006           2006            0.0            0.0       1837.998          105.7            0.0          0.000            1.1          2.032
     02/07/2006           2006            0.0            0.0       1839.958          107.1            0.0          0.000            1.4         10.922
     03/07/2006           2006            0.0            0.0       1842.070          108.4            0.0          0.000            1.4          3.302
     04/07/2006           2006            0.0            0.0       1843.418          109.4            0.0          0.000            1.1          0.000
     05/07/2006           2006            0.0            0.0       1844.334          110.3            0.0          0.000            0.9          0.000
     06/07/2006           2006            0.0            0.0       1845.162          111.2            0.0          0.000            0.9          0.000
     07/07/2006           2006            0.0            0.0       1846.051          112.2            0.0          0.000            1.0          0.000
     08/07/2006           2006            0.0            0.0       1847.057          113.2            0.0          0.000            0.9          0.000
     09/07/2006           2006            0.0            0.0       1848.192          114.3            0.0          0.000            1.1          0.000
     10/07/2006           2006            0.0            0.0       1849.376          115.3            0.0          0.000            1.0          3.302
     11/07/2006           2006            0.0            0.0       1850.605          116.4            0.0          0.000            1.2         19.050
     12/07/2006           2006            0.0            0.0       1851.119          117.4            0.0          0.000            1.2          7.112
     13/07/2006           2006            0.0            0.0       1849.077          118.6            0.0          0.000            1.3          3.302
     14/07/2006           2006            0.0            0.0       1845.683          119.8            0.0          0.000            1.3          2.540
     15/07/2006           2006            0.0            0.0       1842.345          121.1            0.0          0.000            1.4          1.778
     16/07/2006           2006            0.0            0.0       1839.272          122.4            0.0          0.000            1.3          0.762
     17/07/2006           2006            0.0            0.0       1836.167          123.7            0.0          0.000            1.3          0.508
     18/07/2006           2006            0.0            0.0       1833.182          125.0            0.0          0.000            1.2          0.000
     19/07/2006           2006            0.0            0.0       1831.409          126.4            0.0          0.000            1.3          0.000
     20/07/2006           2006            0.0            0.0       1831.948          127.8            0.0          0.000            1.3          0.000
     21/07/2006           2006            0.0            0.0       1833.308          129.0            0.0          0.000            1.1          1.778
     22/07/2006           2006            0.0            0.0       1834.968          130.1            0.0          0.000            1.1          0.000
     23/07/2006           2006            0.0            0.0       1836.571          131.3            0.0          0.000            1.2          0.000
     24/07/2006           2006            0.0            0.0       1838.137          132.5            0.0          0.000            1.2          3.556
     25/07/2006           2006            0.0            0.0       1839.790          133.6            0.0          0.000            1.1          2.032
     26/07/2006           2006            0.0            0.0       1842.115          135.1            0.0          0.000            1.5         11.938
     27/07/2006           2006            0.0            0.0       1843.850          136.5            0.0          0.000            1.5          3.048
     28/07/2006           2006            0.0            0.0       1845.410          137.6            0.0          0.000            1.2          1.524
     29/07/2006           2006            0.0            0.0       1846.837          138.9            0.0          0.000            1.3          1.016
     30/07/2006           2006            0.0            0.0       1848.228          140.4            0.0          0.000            1.4          0.254
     31/07/2006           2006            0.0            0.0       1849.633          142.1            0.0          0.000            1.5          0.000
     01/08/2006           2006            0.0            0.0       1851.031          143.6            0.0          0.000            1.5          4.572
     02/08/2006           2006            0.0            0.0       1852.714          144.8            0.0          0.000            1.2          1.016
     03/08/2006           2006            0.0            0.0       1854.471          146.0            0.0          0.000            1.2          0.000
     04/08/2006           2006            0.0            0.0       1856.286          147.1            0.0          0.000            1.2          0.000
     05/08/2006           2006            0.0            0.0       1858.159          148.3            0.0          0.000            1.1          3.556
     06/08/2006           2006            0.0            0.0       1860.085          149.4            0.0          0.000            1.1          4.064
     07/08/2006           2006            0.0            0.0       1862.058          150.4            0.0          0.000            1.0          0.000
     08/08/2006           2006            0.0            0.0       1864.075          151.3            0.0          0.000            0.9          0.000
     09/08/2006           2006            0.0            0.0       1866.131          152.2            0.0          0.000            1.0          4.826
     10/08/2006           2006            0.0            0.0       1868.153          153.5            0.0          0.000            1.3         12.700
     11/08/2006           2006            0.0            0.0       1869.604          154.5            0.0          0.000            1.2         12.700
     12/08/2006           2006            0.0            0.0       1869.495          155.6            0.0          0.000            1.2          1.016
     13/08/2006           2006            0.0            0.0       1867.239          156.6            0.0          0.000            1.2          1.270
     14/08/2006           2006            0.0            0.0       1863.997          157.6            0.0          0.000            1.1          1.016
     15/08/2006           2006            0.0            0.0       1860.706          158.6            0.0          0.000            1.1          1.016
     16/08/2006           2006            0.0            0.0       1857.999          159.7            0.0          0.000            1.0          1.016
     17/08/2006           2006            0.0            0.0       1856.068          160.7            0.0          0.000            1.1          1.270
     18/08/2006           2006            0.0            0.0       1854.852          161.9            0.0          0.000            1.2          1.270
     19/08/2006           2006            0.0            0.0       1854.194          162.9            0.0          0.000            1.0          1.270
     20/08/2006           2006            0.0            0.0       1853.963          163.9            0.0          0.000            0.9          1.016
     21/08/2006           2006            0.0            0.0       1854.079          164.7            0.0          0.000            0.9          1.524
     22/08/2006           2006            0.0            0.0       1854.503          165.6            0.0          0.000            0.9          0.508
     23/08/2006           2006            0.0            0.0       1855.209          166.7            0.0          0.000            1.0          0.000
     24/08/2006           2006            0.0            0.0       1856.174          167.9            0.0          0.000            1.1          0.000
     25/08/2006           2006            0.0            0.0       1857.370          168.9            0.0          0.000            1.0          0.000
     26/08/2006           2006            0.0            0.0       1858.765          169.8            0.0          0.000            0.9          0.000
     27/08/2006           2006            0.0            0.0       1860.308          170.8            0.0          0.000            1.0          5.842
     28/08/2006           2006            0.0            0.0       1861.850          171.6            0.0          0.000            0.9         15.494
     29/08/2006           2006            0.0            0.0       1862.536          172.4            0.0          0.000            0.9          2.540
     30/08/2006           2006            0.0            0.0       1861.589          173.3            0.0          0.000            1.0          1.016
     31/08/2006           2006            0.0            0.0       1859.909          174.1            0.0          0.000            0.9          1.016
     01/09/2006           2006            0.0            0.0       1858.153          174.9            0.0          0.000            0.9          1.016
     02/09/2006           2006            0.0            0.0       1856.668          175.8            0.0          0.000            0.9          1.524
     03/09/2006           2006            0.0            0.0       1855.249          176.4            0.0          0.000            0.7         12.700
     04/09/2006           2006            0.0            0.0       1853.309          177.0            0.0          0.000            0.7          1.270
     05/09/2006           2006            0.0            0.0       1850.615          177.7            0.0          0.000            0.8          1.524
     06/09/2006           2006            0.0            0.0       1847.805          178.6            0.0          0.000            0.9          1.778
     07/09/2006           2006            0.0            0.0       1845.522          179.4            0.0          0.000            0.9          2.032
     08/09/2006           2006            0.0            0.0       1843.776          180.3            0.0          0.000            0.9          1.016
     09/09/2006           2006            0.0            0.0       1842.465          181.1            0.0          0.000            0.8          0.000
     10/09/2006           2006            0.0            0.0       1840.990          181.3            0.0          0.000            0.6         25.400
     11/09/2006           2006            0.0            0.0       1831.319          181.4            0.0          0.000            0.5          5.588
     12/09/2006           2006            0.0            0.0       1815.411          181.4            0.0          0.000            0.5          0.000
     13/09/2006           2006            0.0            0.0       1790.765          181.8            0.0          0.000            0.6          0.000
     14/09/2006           2006            0.0            0.0       1776.922          182.3            0.0          0.000            0.7          0.000
     15/09/2006           2006            0.0            0.0       1770.579          182.9            0.0          0.000            0.8          0.000
     16/09/2006           2006            0.0            0.0       1767.144          183.4            0.0          0.000            0.8         18.288
     17/09/2006           2006            0.0            0.0       1761.707          183.5            0.0          0.000            0.6         16.510
     18/09/2006           2006            0.0            0.0       1601.504          183.4            0.0          0.000            0.4          0.000
     19/09/2006           2006            0.0            0.0       1580.403          183.4            0.0          0.000            0.3          0.000
     20/09/2006           2006            0.0            0.0       1568.042          183.4            0.0          0.000            0.3          0.000
     21/09/2006           2006            0.0            0.0       1550.516          183.3            0.0          0.000            0.3         11.430
     22/09/2006           2006            0.0            0.0       1531.288          183.4            0.0          0.000            0.5          0.508
     23/09/2006           2006            0.0            0.0       1516.860          183.4            0.0          0.000            0.4          0.000
     24/09/2006           2006            0.0            0.0       1509.247          183.5            0.0          0.000            0.4          0.000
     25/09/2006           2006            0.0            0.0       1507.672          183.8            0.0          0.000            0.5          0.000
     26/09/2006           2006            0.0            0.0       1510.776          184.1            0.0          0.000            0.6          0.000
     27/09/2006           2006            0.0            0.0       1516.841          184.5            0.0          0.000            0.5          0.000
     28/09/2006           2006            0.0            0.0       1524.608          184.7            0.0          0.000            0.4          0.000
     29/09/2006           2006            0.0            0.0       1533.591          185.0            0.0          0.000            0.4          0.254
     30/09/2006           2006            0.0            0.0       1543.556          185.3            0.0          0.000            0.5          0.254
     01/10/2006           2006            0.0            0.0       1554.225          185.9            0.0          0.000            0.6          0.000
     02/10/2006           2006            0.0            0.0       1565.186          186.7            0.0          0.000            0.8          0.000
     03/10/2006           2006            0.0            0.0       1575.980          187.6            0.0          0.000            0.9          0.000
     04/10/2006           2006            0.0            0.0       1586.088          188.4            0.0          0.000            0.8          0.000
     05/10/2006           2006            0.0            0.0       1595.226          188.9            0.0          0.000            0.6          0.000
     06/10/2006           2006            0.0            0.0       1603.339          189.4            0.0          0.000            0.5          0.000
     07/10/2006           2006            0.0            0.0       1610.502          189.8            0.0          0.000            0.5          0.000
     08/10/2006           2006            0.0            0.0       1616.824          190.4            0.0          0.000            0.5          0.000
     09/10/2006           2006            0.0            0.0       1622.401          190.8            0.0          0.000            0.5          0.000
     10/10/2006           2006            0.0            0.0       1626.558          191.1            0.0          0.000            0.4          1.270
     11/10/2006           2006            0.0            0.0       1630.684          191.3            0.0          0.000            0.2          7.870
     12/10/2006           2006            0.0            0.0       1632.679          191.4            0.0          0.000            0.1          0.000
     13/10/2006           2006            0.0            0.0       1634.171          191.5            0.0          0.000            0.1          0.000
     14/10/2006           2006            0.0            0.0       1635.562          191.6            0.0          0.000            0.1          0.000
     15/10/2006           2006            0.0            0.0       1636.517          191.7            0.0          0.000            0.2          4.570
     16/10/2006           2006            0.0            0.0       1634.687          191.6            0.0          0.000            0.2         14.220
     17/10/2006           2006            0.0            0.0       1627.283          191.5            0.0          0.000            0.3          3.050
     18/10/2006           2006            0.0            0.0       1608.212          191.3            0.0          0.000            0.2          9.140
     19/10/2006           2006            0.0            0.0       1589.613          191.1            0.0          0.000            0.1          0.000
     20/10/2006           2006            0.0            0.0       1572.914          190.9            0.0          0.000            0.1          0.000
     21/10/2006           2006            0.0            0.0       1549.874          190.7            0.0          0.000            0.1          9.140
     22/10/2006           2006            0.0            0.0       1525.613          190.4            0.0          0.000            0.1          0.000
     23/10/2006           2006            0.0            0.0       1507.623          190.1            0.0          0.000            0.0          0.000
     24/10/2006           2006            0.0            0.0       1496.255          189.9            0.0          0.000            0.0          0.000
     25/10/2006           2006            0.0            0.0       1490.170          189.7            0.0          0.000            0.1          0.000
     26/10/2006           2006            0.0            0.0       1477.227          189.5            0.0          0.000            0.1         13.970
     27/10/2006           2006            0.0            0.0       1457.661          189.2            0.0          0.000            0.1          0.000
     28/10/2006           2006            0.0            0.0       1443.590          189.0            0.0          0.000            0.1          0.000
     29/10/2006           2006            0.0            0.0       1436.531          188.8            0.0          0.000            0.1          0.000
     30/10/2006           2006            0.0            0.0       1433.930          188.7            0.0          0.000            0.2          0.000
     31/10/2006           2006            0.0            0.0       1433.832          188.5            0.0          0.000            0.1          0.000
     01/11/2006           2006            0.0            0.0       1435.346          188.3            0.0          0.000            0.0          0.000
     02/11/2006           2006            0.0            0.0       1437.614          188.1            0.0          0.000            0.0          0.000
     03/11/2006           2006            0.0            0.0       1440.590          187.9            0.0          0.000            0.0          0.000
     04/11/2006           2006            0.0            0.0       1444.298          187.8            0.0          0.000            0.1          0.000
     05/11/2006           2006            0.0            0.0       1448.870          187.7            0.0          0.000            0.1          0.000
     06/11/2006           2006            0.0            0.0       1453.511          187.6            0.0          0.000            0.1          0.000
     07/11/2006           2006            0.0            0.0       1458.356          187.5            0.0          0.000            0.2          0.000
     08/11/2006           2006            0.0            0.0       1463.918          187.7            0.0          0.000            0.3          0.000
