ApsimVersion = 7.9 r4044
Title = ames-2007
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai    dlt_n_min()           Rain
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)        (kg/ha)           (mm)
     01/01/2007           2007            0.0            0.0        686.132           26.6            0.0          0.000            0.1          2.030
     02/01/2007           2007            0.0            0.0        704.247           26.8            0.0          0.000            0.0          0.000
     03/01/2007           2007            0.0            0.0        725.199           27.0            0.0          0.000            0.0          0.000
     04/01/2007           2007            0.0            0.0        747.507           27.3            0.0          0.000            0.0          0.000
     05/01/2007           2007            0.0            0.0        772.249           27.5            0.0          0.000            0.0          0.000
     06/01/2007           2007            0.0            0.0        805.745           27.6            0.0          0.000            0.0          0.000
     07/01/2007           2007            0.0            0.0        835.062           27.7            0.0          0.000            0.0          0.000
     08/01/2007           2007            0.0            0.0        864.754           27.8            0.0          0.000            0.0          0.000
     09/01/2007           2007            0.0            0.0        901.914           27.8            0.0          0.000            0.0          0.000
     10/01/2007           2007            0.0            0.0        922.249           27.9            0.0          0.000            0.0          0.000
     11/01/2007           2007            0.0            0.0        936.803           27.9            0.0          0.000            0.0          0.000
     12/01/2007           2007            0.0            0.0        948.909           27.9            0.0          0.000           -0.0          0.000
     13/01/2007           2007            0.0            0.0        953.113           27.9            0.0          0.000           -0.0          1.270
     14/01/2007           2007            0.0            0.0        951.177           27.9            0.0          0.000           -0.0          1.520
     15/01/2007           2007            0.0            0.0        943.776           27.8            0.0          0.000           -0.0          2.290
     16/01/2007           2007            0.0            0.0        944.302           27.8            0.0          0.000           -0.0          0.000
     17/01/2007           2007            0.0            0.0        949.953           27.7            0.0          0.000           -0.0          0.000
     18/01/2007           2007            0.0            0.0        958.716           27.7            0.0          0.000           -0.0          0.000
     19/01/2007           2007            0.0            0.0        965.625           27.6            0.0          0.000           -0.0          0.000
     20/01/2007           2007            0.0            0.0        986.405           27.6            0.0          0.000           -0.0          0.000
     21/01/2007           2007            0.0            0.0        979.834           27.6            0.0          0.000           -0.0          7.110
     22/01/2007           2007            0.0            0.0        975.250           27.5            0.0          0.000           -0.0          0.000
     23/01/2007           2007            0.0            0.0        975.463           27.5            0.0          0.000           -0.0          0.000
     24/01/2007           2007            0.0            0.0        977.923           27.4            0.0          0.000           -0.0          0.000
     25/01/2007           2007            0.0            0.0        981.507           27.3            0.0          0.000           -0.0          0.000
     26/01/2007           2007            0.0            0.0        987.967           27.3            0.0          0.000           -0.0          0.000
     27/01/2007           2007            0.0            0.0        993.752           27.2            0.0          0.000           -0.0          0.000
     28/01/2007           2007            0.0            0.0        998.615           27.2            0.0          0.000           -0.0          0.000
     29/01/2007           2007            0.0            0.0       1003.485           27.1            0.0          0.000           -0.0          0.000
     30/01/2007           2007            0.0            0.0       1008.029           27.1            0.0          0.000           -0.0          0.000
     31/01/2007           2007            0.0            0.0       1012.526           27.0            0.0          0.000           -0.0          0.000
     01/02/2007           2007            0.0            0.0       1017.067           27.0            0.0          0.000           -0.0          0.000
     02/02/2007           2007            0.0            0.0       1021.556           26.9            0.0          0.000           -0.0          0.000
     03/02/2007           2007            0.0            0.0       1025.981           26.9            0.0          0.000           -0.0          0.000
     04/02/2007           2007            0.0            0.0       1030.359           26.8            0.0          0.000           -0.0          0.000
     05/02/2007           2007            0.0            0.0       1034.717           26.8            0.0          0.000           -0.0          0.000
     06/02/2007           2007            0.0            0.0       1033.551           26.8            0.0          0.000           -0.0          2.290
     07/02/2007           2007            0.0            0.0       1033.161           26.7            0.0          0.000           -0.0          0.000
     08/02/2007           2007            0.0            0.0       1035.601           26.7            0.0          0.000           -0.0          0.000
     09/02/2007           2007            0.0            0.0       1039.161           26.6            0.0          0.000           -0.0          0.000
     10/02/2007           2007            0.0            0.0       1043.270           26.6            0.0          0.000           -0.0          0.000
     11/02/2007           2007            0.0            0.0       1048.485           26.5            0.0          0.000           -0.0          0.000
     12/02/2007           2007            0.0            0.0       1054.352           26.5            0.0          0.000           -0.0          0.000
