ApsimVersion = 7.9 r4044
Title = craw-2005
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai           Rain    dlt_n_min()
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)           (mm)        (kg/ha)
     01/01/2005           2005            0.0            0.0        702.380           40.8            0.0          0.000          3.556            0.1
     02/01/2005           2005            0.0            0.0        669.321           41.1            0.0          0.000          7.645            0.0
     03/01/2005           2005            0.0            0.0        553.461           41.3            0.0          0.000          9.449            0.0
     04/01/2005           2005            0.0            0.0        471.419           41.3            0.0          0.000          6.706            0.0
     05/01/2005           2005            0.0            0.0        356.956           41.2            0.0          0.000          8.915           -0.0
     06/01/2005           2005            0.0            0.0        324.344           41.1            0.0          0.000          0.000           -0.0
     07/01/2005           2005            0.0            0.0        341.311           40.9            0.0          0.000          0.000           -0.0
     08/01/2005           2005            0.0            0.0        359.380           40.8            0.0          0.000          0.000           -0.0
     09/01/2005           2005            0.0            0.0        371.002           40.7            0.0          0.000          0.000           -0.0
     10/01/2005           2005            0.0            0.0        356.202           40.5            0.0          0.000          3.251           -0.0
     11/01/2005           2005            0.0            0.0        362.749           40.4            0.0          0.000          0.000           -0.0
     12/01/2005           2005            0.0            0.0        141.436           40.4            0.0          0.000         14.732           -0.0
     13/01/2005           2005            0.0            0.0        157.605           40.2            0.0          0.000          0.000           -0.0
     14/01/2005           2005            0.0            0.0        176.657           40.1            0.0          0.000          0.000           -0.0
     15/01/2005           2005            0.0            0.0        199.875           40.0            0.0          0.000          0.000           -0.0
     16/01/2005           2005            0.0            0.0        215.026           39.8            0.0          0.000          0.000           -0.0
     17/01/2005           2005            0.0            0.0        233.146           39.7            0.0          0.000          0.000           -0.0
     18/01/2005           2005            0.0            0.0        260.129           39.6            0.0          0.000          0.000           -0.0
     19/01/2005           2005            0.0            0.0        280.631           39.5            0.0          0.000          0.000           -0.0
     20/01/2005           2005            0.0            0.0        308.182           39.4            0.0          0.000          0.000           -0.0
     21/01/2005           2005            0.0            0.0        321.929           39.3            0.0          0.000          0.000           -0.0
     22/01/2005           2005            0.0            0.0        339.538           39.2            0.0          0.000          0.000           -0.0
     23/01/2005           2005            0.0            0.0        357.748           39.0            0.0          0.000          0.000           -0.0
     24/01/2005           2005            0.0            0.0        374.124           38.9            0.0          0.000          0.000           -0.0
     25/01/2005           2005            0.0            0.0        394.958           38.8            0.0          0.000          0.000           -0.0
     26/01/2005           2005            0.0            0.0        409.102           38.7            0.0          0.000          0.000           -0.0
     27/01/2005           2005            0.0            0.0        422.495           38.6            0.0          0.000          0.000           -0.0
     28/01/2005           2005            0.0            0.0        437.278           38.5            0.0          0.000          0.000           -0.0
     29/01/2005           2005            0.0            0.0        452.148           38.4            0.0          0.000          0.000           -0.0
     30/01/2005           2005            0.0            0.0        467.271           38.3            0.0          0.000          0.000           -0.0
     31/01/2005           2005            0.0            0.0        483.982           38.2            0.0          0.000          0.000           -0.0
     01/02/2005           2005            0.0            0.0        499.185           38.1            0.0          0.000          0.000           -0.0
     02/02/2005           2005            0.0            0.0        527.089           38.0            0.0          0.000          0.000           -0.0
     03/02/2005           2005            0.0            0.0        546.412           37.9            0.0          0.000          0.000            0.0
     04/02/2005           2005            0.0            0.0        572.591           37.8            0.0          0.000          0.000            0.0
     05/02/2005           2005            0.0            0.0        596.777           37.8            0.0          0.000          0.000            0.0
     06/02/2005           2005            0.0            0.0        580.370           37.9            0.0          0.000          8.280            0.0
     07/02/2005           2005            0.0            0.0        566.014           37.8            0.0          0.000          0.000            0.0
     08/02/2005           2005            0.0            0.0        543.360           37.8            0.0          0.000          3.251           -0.0
     09/02/2005           2005            0.0            0.0        541.935           37.7            0.0          0.000          0.000           -0.0
     10/02/2005           2005            0.0            0.0        547.613           37.6            0.0          0.000          0.000           -0.0
     11/02/2005           2005            0.0            0.0        567.593           37.5            0.0          0.000          0.000           -0.0
     12/02/2005           2005            0.0            0.0        564.441           37.4            0.0          0.000          4.597           -0.0
     13/02/2005           2005            0.0            0.0        507.433           37.4            0.0          0.000          8.738            0.0
     14/02/2005           2005            0.0            0.0        509.997           37.4            0.0          0.000          0.000            0.0
     15/02/2005           2005            0.0            0.0        514.667           37.4            0.0          0.000          0.000            0.0
     16/02/2005           2005            0.0            0.0        525.886           37.3            0.0          0.000          0.000            0.0
     17/02/2005           2005            0.0            0.0        538.941           37.2            0.0          0.000          0.000           -0.0
     18/02/2005           2005            0.0            0.0        553.326           37.1            0.0          0.000          0.000           -0.0
     19/02/2005           2005            0.0            0.0        546.266           37.0            0.0          0.000          2.972           -0.0
     20/02/2005           2005            0.0            0.0        532.802           36.9            0.0          0.000          2.540           -0.0
     21/02/2005           2005            0.0            0.0        535.324           36.9            0.0          0.000          0.000           -0.0
     22/02/2005           2005            0.0            0.0        548.041           36.8            0.0          0.000          0.000           -0.0
     23/02/2005           2005            0.0            0.0        563.179           36.7            0.0          0.000          0.000           -0.0
     24/02/2005           2005            0.0            0.0        576.887           36.6            0.0          0.000          0.000           -0.0
     25/02/2005           2005            0.0            0.0        601.362           36.5            0.0          0.000          0.000            0.0
     26/02/2005           2005            0.0            0.0        634.095           36.4            0.0          0.000          0.000            0.0
     27/02/2005           2005            0.0            0.0        652.620           36.4            0.0          0.000          2.819            0.0
     28/02/2005           2005            0.0            0.0        661.590           36.3            0.0          0.000          0.000           -0.0
     01/03/2005           2005            0.0            0.0        675.477           36.2            0.0          0.000          0.000           -0.0
     02/03/2005           2005            0.0            0.0        690.221           36.1            0.0          0.000          0.000           -0.0
     03/03/2005           2005            0.0            0.0        719.185           36.1            0.0          0.000          0.000           -0.0
     04/03/2005           2005            0.0            0.0        742.388           36.0            0.0          0.000          0.000            0.0
     05/03/2005           2005            0.0            0.0        770.410           36.0            0.0          0.000          0.000            0.0
     06/03/2005           2005            0.0            0.0        783.264           36.1            0.0          0.000          4.648            0.1
     07/03/2005           2005            0.0            0.0        794.080           36.2            0.0          0.000          0.000            0.1
     08/03/2005           2005            0.0            0.0        804.360           36.2            0.0          0.000          0.000            0.0
