ApsimVersion = 7.9 r4044
Title = ames-2010
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai    dlt_n_min()           Rain
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)        (kg/ha)           (mm)
     01/01/2010           2010            0.0            0.0        693.912           26.5            0.0          0.000            0.0          0.000
     02/01/2010           2010            0.0            0.0        713.177           26.5            0.0          0.000           -0.0          0.000
     03/01/2010           2010            0.0            0.0        726.253           26.5            0.0          0.000           -0.0          0.000
     04/01/2010           2010            0.0            0.0        741.002           26.4            0.0          0.000           -0.0          0.000
     05/01/2010           2010            0.0            0.0        758.966           26.4            0.0          0.000           -0.0          0.000
     06/01/2010           2010            0.0            0.0        750.629           26.3            0.0          0.000           -0.0          3.560
     07/01/2010           2010            0.0            0.0        719.964           26.3            0.0          0.000           -0.0          4.830
     08/01/2010           2010            0.0            0.0        720.145           26.2            0.0          0.000           -0.0          0.000
     09/01/2010           2010            0.0            0.0        731.963           26.2            0.0          0.000           -0.0          0.000
     10/01/2010           2010            0.0            0.0        747.941           26.1            0.0          0.000           -0.0          0.000
     11/01/2010           2010            0.0            0.0        769.502           26.0            0.0          0.000           -0.0          0.000
     12/01/2010           2010            0.0            0.0        791.932           26.0            0.0          0.000           -0.0          0.000
     13/01/2010           2010            0.0            0.0        820.099           25.9            0.0          0.000           -0.0          0.000
     14/01/2010           2010            0.0            0.0        848.719           25.8            0.0          0.000           -0.0          0.000
     15/01/2010           2010            0.0            0.0        867.090           25.8            0.0          0.000           -0.0          0.000
     16/01/2010           2010            0.0            0.0        904.682           25.7            0.0          0.000           -0.0          0.000
     17/01/2010           2010            0.0            0.0        917.184           25.6            0.0          0.000           -0.0          0.000
     18/01/2010           2010            0.0            0.0        926.741           25.6            0.0          0.000           -0.0          0.000
     19/01/2010           2010            0.0            0.0        936.058           25.5            0.0          0.000           -0.0          0.000
     20/01/2010           2010            0.0            0.0        929.205           25.5            0.0          0.000           -0.0          4.060
     21/01/2010           2010            0.0            0.0        925.963           25.4            0.0          0.000           -0.0          0.510
     22/01/2010           2010            0.0            0.0        929.728           25.4            0.0          0.000           -0.0          0.000
     23/01/2010           2010            0.0            0.0        908.690           25.4            0.0          0.000           -0.0          6.860
     24/01/2010           2010            0.0            0.0        896.961           25.3            0.0          0.000           -0.0          1.780
     25/01/2010           2010            0.0            0.0        876.687           25.3            0.0          0.000           -0.0          5.590
     26/01/2010           2010            0.0            0.0        870.329           25.2            0.0          0.000           -0.0          0.760
     27/01/2010           2010            0.0            0.0        869.532           25.2            0.0          0.000           -0.0          0.510
     28/01/2010           2010            0.0            0.0        873.415           25.1            0.0          0.000           -0.0          0.000
     29/01/2010           2010            0.0            0.0        879.972           25.0            0.0          0.000           -0.0          0.000
     30/01/2010           2010            0.0            0.0        886.969           25.0            0.0          0.000           -0.0          0.000
     31/01/2010           2010            0.0            0.0        893.964           24.9            0.0          0.000           -0.0          0.000
     01/02/2010           2010            0.0            0.0        899.597           24.9            0.0          0.000           -0.0          0.510
     02/02/2010           2010            0.0            0.0        900.928           24.8            0.0          0.000           -0.0          1.520
     03/02/2010           2010            0.0            0.0        906.123           24.8            0.0          0.000           -0.0          0.000
     04/02/2010           2010            0.0            0.0        913.586           24.7            0.0          0.000           -0.0          0.000
     05/02/2010           2010            0.0            0.0        914.297           24.7            0.0          0.000           -0.0          2.290
     06/02/2010           2010            0.0            0.0        918.137           24.6            0.0          0.000           -0.0          0.000
     07/02/2010           2010            0.0            0.0        917.602           24.6            0.0          0.000           -0.0          2.030
     08/02/2010           2010            0.0            0.0        909.374           24.5            0.0          0.000           -0.0          2.790
     09/02/2010           2010            0.0            0.0        904.476           24.5            0.0          0.000           -0.0          1.520
     10/02/2010           2010            0.0            0.0        906.832           24.4            0.0          0.000           -0.0          0.000
     11/02/2010           2010            0.0            0.0        912.676           24.4            0.0          0.000           -0.0          0.000
     12/02/2010           2010            0.0            0.0        920.201           24.3            0.0          0.000           -0.0          0.000
     13/02/2010           2010            0.0            0.0        928.364           24.3            0.0          0.000           -0.0          0.000
     14/02/2010           2010            0.0            0.0        928.829           24.2            0.0          0.000           -0.0          2.290
     15/02/2010           2010            0.0            0.0        927.524           24.2            0.0          0.000           -0.0          1.020
     16/02/2010           2010            0.0            0.0        931.904           24.1            0.0          0.000           -0.0          0.000
     17/02/2010           2010            0.0            0.0        940.057           24.1            0.0          0.000           -0.0          0.000
     18/02/2010           2010            0.0            0.0        950.427           24.0            0.0          0.000           -0.0          0.000
     19/02/2010           2010            0.0            0.0        943.226           24.0            0.0          0.000           -0.0          4.060
     20/02/2010           2010            0.0            0.0        937.431           24.0            0.0          0.000           -0.0          1.020
     21/02/2010           2010            0.0            0.0        939.797           23.9            0.0          0.000           -0.0          0.000
     22/02/2010           2010            0.0            0.0        946.512           23.9            0.0          0.000           -0.0          0.000
     23/02/2010           2010            0.0            0.0        955.233           23.8            0.0          0.000           -0.0          0.000
     24/02/2010           2010            0.0            0.0        963.297           23.8            0.0          0.000           -0.0          0.000
     25/02/2010           2010            0.0            0.0        980.383           23.7            0.0          0.000           -0.0          0.000
     26/02/2010           2010            0.0            0.0        993.576           23.7            0.0          0.000           -0.0          0.000
     27/02/2010           2010            0.0            0.0        999.375           23.6            0.0          0.000           -0.0          0.000
     28/02/2010           2010            0.0            0.0       1005.603           23.6            0.0          0.000           -0.0          0.000
     01/03/2010           2010            0.0            0.0       1012.536           23.5            0.0          0.000           -0.0          0.000
     02/03/2010           2010            0.0            0.0       1019.965           23.5            0.0          0.000           -0.0          0.000
     03/03/2010           2010            0.0            0.0       1028.799           23.4            0.0          0.000           -0.0          0.000
     04/03/2010           2010            0.0            0.0       1038.707           23.4            0.0          0.000           -0.0          0.000
     05/03/2010           2010            0.0            0.0       1050.528           23.3            0.0          0.000           -0.0          0.000
     06/03/2010           2010            0.0            0.0       1054.389           23.3            0.0          0.000           -0.0          3.560
     07/03/2010           2010            0.0            0.0       1053.904           23.3            0.0          0.000            0.0          1.520
     08/03/2010           2010            0.0            0.0       1058.343           23.3            0.0          0.000            0.0          0.000
     09/03/2010           2010            0.0            0.0       1044.409           23.3            0.0          0.000            0.0          7.110
     10/03/2010           2010            0.0            0.0       1012.831           23.3            0.0          0.000            0.0          7.370
     11/03/2010           2010            0.0            0.0        971.445           23.4            0.0          0.000            0.0         16.510
     12/03/2010           2010            0.0            0.0        892.127           23.4            0.0          0.000            0.0          0.250
     13/03/2010           2010            0.0            0.0        890.194           23.4            0.0          0.000            0.0          0.250
     14/03/2010           2010            0.0            0.0        901.594           23.4            0.0          0.000            0.0          0.000
     15/03/2010           2010            0.0            0.0        918.814           23.5            0.0          0.000            0.0          0.000
     16/03/2010           2010            0.0            0.0        936.555           23.6            0.0          0.000            0.0          0.000
     17/03/2010           2010            0.0            0.0        908.901           23.8            0.0          0.000            0.0         14.220
     18/03/2010           2010            0.0            0.0        901.023           24.1            0.0          0.000            0.1          0.000
     19/03/2010           2010            0.0            0.0        908.663           24.2            0.0          0.000            0.0          0.000
     20/03/2010           2010            0.0            0.0        904.529           24.3            0.0          0.000            0.0          4.570
     21/03/2010           2010            0.0            0.0        916.092           24.3            0.0          0.000            0.0          0.000
     22/03/2010           2010            0.0            0.0        942.014           24.3            0.0          0.000            0.0          0.000
     23/03/2010           2010            0.0            0.0        969.781           24.5            0.0          0.000            0.0          0.000
     24/03/2010           2010            0.0            0.0       1000.213           24.7            0.0          0.000            0.1          0.000
     25/03/2010           2010            0.0            0.0       1018.218           24.8            0.0          0.000            0.0          0.000
     26/03/2010           2010            0.0            0.0       1036.563           24.9            0.0          0.000            0.0          0.000
     27/03/2010           2010            0.0            0.0       1054.268           25.1            0.0          0.000            0.1          0.000
     28/03/2010           2010            0.0            0.0       1076.098           25.3            0.0          0.000            0.1          0.000
     29/03/2010           2010            0.0            0.0       1107.683           25.6            0.0          0.000            0.1          0.000
     30/03/2010           2010            0.0            0.0       1146.523           26.4            0.0          0.000            0.2          0.000
     31/03/2010           2010            0.0            0.0       1171.344           27.6            0.0          0.000            0.4          0.000
     01/04/2010           2010            0.0            0.0       1254.064           29.3            0.0          0.000            0.5          0.000
     02/04/2010           2010            0.0            0.0       1265.378           30.5            0.0          0.000            0.4          4.060
     03/04/2010           2010            0.0            0.0       1271.944           31.3            0.0          0.000            0.2          0.000
     04/04/2010           2010            0.0            0.0       1278.188           32.0            0.0          0.000            0.2          0.000
     05/04/2010           2010            0.0            0.0       1283.976           32.7            0.0          0.000            0.2          2.030
     06/04/2010           2010            0.0            0.0       1283.149           33.6            0.0          0.000            0.2         18.030
     07/04/2010           2010            0.0            0.0       1274.528           34.2            0.0          0.000            0.2          2.790
     08/04/2010           2010            0.0            0.0       1269.906           34.6            0.0          0.000            0.1          0.000
     09/04/2010           2010            0.0            0.0       1270.058           35.1            0.0          0.000            0.2          0.000
     10/04/2010           2010            0.0            0.0       1272.130           35.7            0.0          0.000            0.2          1.020
     11/04/2010           2010            0.0            0.0       1275.851           36.4            0.0          0.000            0.3          0.000
     12/04/2010           2010            0.0            0.0       1280.676           37.3            0.0          0.000            0.3          0.000
     13/04/2010           2010            0.0            0.0       1286.899           38.4            0.0          0.000            0.4          0.000
     14/04/2010           2010            0.0            0.0       1294.612           39.8            0.0          0.000            0.6          0.000
     15/04/2010           2010            0.0            0.0       1303.524           41.3            0.0          0.000            0.6          0.000
     16/04/2010           2010            0.0            0.0       1311.613           42.4            0.0          0.000            0.4          7.110
     17/04/2010           2010            0.0            0.0       1319.582           43.1            0.0          0.000            0.3          0.000
     18/04/2010           2010            0.0            0.0       1328.620           43.8            0.0          0.000            0.3          0.000
     19/04/2010           2010            0.0            0.0       1338.993           44.6            0.0          0.000            0.3          0.000
     20/04/2010           2010            0.0            0.0       1350.697           45.4            0.0          0.000            0.4          0.000
     21/04/2010           2010            0.0            0.0       1363.404           46.2            0.0          0.000            0.4          0.000
     22/04/2010           2010            0.0            0.0       1377.017           46.9            0.0          0.000            0.4          0.000
     23/04/2010           2010            0.0            0.0       1386.700           47.7            0.0          0.000            0.3         14.480
     24/04/2010           2010            0.0            0.0       1383.245           48.5            0.0          0.000            0.4          9.650
     25/04/2010           2010            0.0            0.0       1369.500           49.1            0.0          0.000            0.3          3.050
     26/04/2010           2010            0.0            0.0       1347.974           49.6            0.0          0.000            0.2         11.940
     27/04/2010           2010            0.0            0.0       1332.590           50.0            0.0          0.000            0.2          0.510
     28/04/2010           2010            0.0            0.0       1327.609           50.5            0.0          0.000            0.3          0.000
     29/04/2010           2010            0.0            0.0       1329.804           51.3            0.0          0.000            0.5          0.000
     30/04/2010           2010            0.0            0.0       1327.728           52.1            0.0          0.000            0.4         18.290
     01/05/2010           2010            0.0            0.0       1320.986           52.8            0.0          0.000            0.4          0.508
     02/05/2010           2010            0.0            0.0       1319.913           53.4            0.0          0.000            0.4          0.000
     03/05/2010           2010            0.0            0.0       1322.039           54.0            0.0          0.000            0.4          2.286
     04/05/2010           2010            0.0            0.0       1328.284           54.7            0.0          0.000            0.5          0.508
     05/05/2010           2010            0.0            0.0       1337.302           55.4            0.0          0.000            0.5          0.000
     06/05/2010           2010            0.0            0.0       1346.466           55.9            0.0          0.000            0.3          6.096
     07/05/2010           2010            0.0            0.0       1354.929           56.3            0.0          0.000            0.3          0.000
     08/05/2010           2010            0.0            0.0       1363.079           56.6            0.0          0.000            0.2          0.000
     09/05/2010           2010            0.0            0.0       1371.888           56.8            0.0          0.000            0.2          0.000
     10/05/2010           2010            0.0            0.0       1373.531           57.1            0.0          0.000            0.2         17.018
     11/05/2010           2010            0.0            0.0       1357.094           57.4            0.0          0.000            0.2          9.144
     12/05/2010           2010            0.0            0.0       1312.731           57.8            0.0          0.000            0.1         34.036
     13/05/2010           2010            0.0            0.0       1273.044           57.9            0.0          0.000            0.2          2.794
     14/05/2010           2010            0.0            0.0       1256.334           58.2            0.0          0.000            0.3          0.000
     15/05/2010           2010            0.0            0.0       1250.570           58.5            0.0          0.000            0.3          0.000
     16/05/2010           2010            0.0            0.0       1257.110           58.9            0.0          0.000            0.4          0.000
     17/05/2010           2010            0.0            0.0       1264.791           59.4            0.0          0.000            0.5          0.000
     18/05/2010           2010            0.0            0.0       1271.094           60.0            0.0          0.000            0.5          0.000
     19/05/2010           2010            0.0            0.0       1278.873           60.6            0.0          0.000            0.6          0.000
     20/05/2010           2010            0.0            0.0       1287.378           61.2            0.0          0.000            0.5          2.286
     21/05/2010           2010            0.0            0.0       1296.119           61.8            0.0          0.000            0.5          0.762
     22/05/2010           2010            0.0            0.0       1305.209           62.6            0.0          0.000            0.7          0.254
     23/05/2010           2010            0.0            0.0       1315.087           63.6            0.0          0.000            1.0          0.000
     24/05/2010           2010            0.0            0.0       1326.457           65.0            0.0          0.000            1.2          0.000
     25/05/2010           2010            0.0            0.0       1338.844           66.3            0.0          0.000            1.2          4.826
     26/05/2010           2010            0.0            0.0       1352.576           67.5            0.0          0.000            1.1          0.000
     27/05/2010           2010            0.0            0.0       1367.422           68.5            0.0          0.000            0.9          0.254
     28/05/2010           2010            0.0            0.0       1383.332           69.4            0.0          0.000            0.9          0.000
     29/05/2010           2010            0.0            0.0       1399.950           70.4            0.0          0.000            0.9          0.000
     30/05/2010           2010            0.0            0.0       1416.553           71.5            0.0          0.000            1.0          2.286
     31/05/2010           2010            0.0            0.0       1433.610           72.5            0.0          0.000            0.9          0.762
     01/06/2010           2010            0.0            0.0       1450.247           73.6            0.0          0.000            1.0         15.240
     02/06/2010           2010            0.0            0.0       1466.402           74.6            0.0          0.000            0.9          0.000
     03/06/2010           2010            0.0            0.0       1482.627           75.4            0.0          0.000            0.9          1.016
     04/06/2010           2010            0.0            0.0       1495.948           76.5            0.0          0.000            0.9         18.034
     05/06/2010           2010            0.0            0.0       1501.786           77.4            0.0          0.000            0.9          5.080
     06/06/2010           2010            0.0            0.0       1505.868           78.2            0.0          0.000            0.9          0.000
     07/06/2010           2010            0.0            0.0       1510.594           79.0            0.0          0.000            0.9          0.254
     08/06/2010           2010            0.0            0.0       1509.873           79.9            0.0          0.000            0.8         16.764
     09/06/2010           2010            0.0            0.0       1502.713           80.7            0.0          0.000            0.9          0.254
     10/06/2010           2010            0.0            0.0       1483.370           81.4            0.0          0.000            0.7         21.590
     11/06/2010           2010            0.0            0.0       1450.899           82.1            0.0          0.000            0.9          4.318
     12/06/2010           2010            0.0            0.0       1406.109           83.0            0.0          0.000            0.9         30.988
     13/06/2010           2010            0.0            0.0       1331.625           83.6            0.0          0.000            0.7         21.082
     14/06/2010           2010            0.0            0.0       1289.598           84.1            0.0          0.000            0.8          3.048
     15/06/2010           2010            0.0            0.0       1277.163           84.7            0.0          0.000            0.8          0.254
