ApsimVersion = 7.9 r4044
Title = mcna-2006
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai           Rain    dlt_n_min()
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)           (mm)        (kg/ha)
     01/01/2006           2006            0.0            0.0       1025.569           40.6         1988.1          0.000          0.000            0.1
     02/01/2006           2006            0.0            0.0       1000.937           41.9         1984.5          0.000          6.350            0.1
     03/01/2006           2006            0.0            0.0        991.931           42.9         1983.3          0.000          0.760            0.0
     04/01/2006           2006            0.0            0.0        993.444           43.7         1979.3          0.000          0.000            0.0
     05/01/2006           2006            0.0            0.0        994.663           44.4         1979.3          0.000          0.000            0.0
     06/01/2006           2006            0.0            0.0        996.116           44.9         1979.3          0.000          0.000           -0.0
     07/01/2006           2006            0.0            0.0       1000.673           45.3         1973.4          0.000          0.000            0.0
     08/01/2006           2006            0.0            0.0       1006.300           45.7         1972.8          0.000          0.000            0.0
     09/01/2006           2006            0.0            0.0       1009.585           46.1         1972.8          0.000          0.000           -0.0
     10/01/2006           2006            0.0            0.0       1012.272           46.3         1972.8          0.000          0.000           -0.0
     11/01/2006           2006            0.0            0.0       1018.309           46.5         1970.2          0.000          0.000           -0.0
     12/01/2006           2006            0.0            0.0       1026.445           46.8         1958.6          0.000          0.000            0.0
     13/01/2006           2006            0.0            0.0       1031.264           47.1         1958.6          0.000          0.000            0.0
     14/01/2006           2006            0.0            0.0       1038.919           47.3         1958.6          0.000          0.000           -0.0
     15/01/2006           2006            0.0            0.0       1048.683           47.5         1945.5          0.000          0.000            0.0
     16/01/2006           2006            0.0            0.0       1054.025           47.7         1945.4          0.000          0.000            0.0
     17/01/2006           2006            0.0            0.0       1056.694           47.9         1945.4          0.000          0.000           -0.0
     18/01/2006           2006            0.0            0.0       1062.565           48.0         1945.4          0.000          0.000           -0.0
     19/01/2006           2006            0.0            0.0       1070.100           48.2         1940.5          0.000          0.000            0.0
     20/01/2006           2006            0.0            0.0       1073.748           48.3         1940.5          0.000          0.000           -0.0
     21/01/2006           2006            0.0            0.0       1056.387           48.4         1940.5          0.000          4.060           -0.0
     22/01/2006           2006            0.0            0.0       1049.892           48.5         1940.5          0.000          0.000           -0.0
     23/01/2006           2006            0.0            0.0       1049.178           48.5         1940.5          0.000          0.000           -0.0
     24/01/2006           2006            0.0            0.0       1056.512           48.5         1937.8          0.000          0.000           -0.0
     25/01/2006           2006            0.0            0.0       1066.546           48.6         1937.7          0.000          0.000           -0.0
     26/01/2006           2006            0.0            0.0       1077.388           48.7         1928.2          0.000          0.000            0.0
     27/01/2006           2006            0.0            0.0       1089.025           48.9         1902.4          0.000          0.000            0.1
     28/01/2006           2006            0.0            0.0       1095.472           49.2         1885.4          0.000          0.510            0.1
     29/01/2006           2006            0.0            0.0       1039.244           49.5         1875.2          0.000         12.190            0.1
     30/01/2006           2006            0.0            0.0       1018.065           49.8         1873.8          0.000          0.000            0.0
     31/01/2006           2006            0.0            0.0       1020.722           49.9         1869.1          0.000          0.000            0.0
     01/02/2006           2006            0.0            0.0       1029.095           50.1         1856.8          0.000          0.000            0.0
     02/02/2006           2006            0.0            0.0       1037.511           50.4         1841.7          0.000          0.000            0.1
     03/02/2006           2006            0.0            0.0       1023.672           50.6         1841.7          0.000          4.320            0.0
     04/02/2006           2006            0.0            0.0       1018.929           50.7         1841.7          0.000          0.000           -0.0
     05/02/2006           2006            0.0            0.0       1019.762           50.7         1841.7          0.000          0.000           -0.0
     06/02/2006           2006            0.0            0.0       1023.032           50.7         1841.7          0.000          0.000           -0.0
     07/02/2006           2006            0.0            0.0       1025.696           50.6         1841.7          0.000          0.000           -0.0
     08/02/2006           2006            0.0            0.0       1019.637           50.6         1841.7          0.000          2.030           -0.0
     09/02/2006           2006            0.0            0.0       1017.960           50.6         1841.7          0.000          0.000           -0.0
     10/02/2006           2006            0.0            0.0       1017.394           50.5         1841.7          0.000          0.510           -0.0
     11/02/2006           2006            0.0            0.0       1018.253           50.4         1841.7          0.000          0.000           -0.0
     12/02/2006           2006            0.0            0.0       1020.043           50.3         1841.7          0.000          0.000           -0.0
     13/02/2006           2006            0.0            0.0       1028.497           50.2         1841.6          0.000          0.000           -0.0
     14/02/2006           2006            0.0            0.0       1040.512           50.2         1834.4          0.000          0.000            0.0
     15/02/2006           2006            0.0            0.0       1047.251           50.1         1834.4          0.000          0.000           -0.0
     16/02/2006           2006            0.0            0.0       1023.637           50.1         1834.4          0.000          5.590           -0.0
     17/02/2006           2006            0.0            0.0       1013.830           50.0         1834.4          0.000          0.250           -0.0
     18/02/2006           2006            0.0            0.0       1012.355           49.9         1834.4          0.000          0.000           -0.0
     19/02/2006           2006            0.0            0.0       1012.868           49.8         1834.4          0.000          0.000           -0.0
     20/02/2006           2006            0.0            0.0       1017.822           49.7         1834.4          0.000          0.000           -0.0
     21/02/2006           2006            0.0            0.0       1026.325           49.6         1834.4          0.000          0.000           -0.0
     22/02/2006           2006            0.0            0.0       1037.942           49.5         1833.5          0.000          0.000           -0.0
     23/02/2006           2006            0.0            0.0       1051.691           49.4         1833.5          0.000          0.000           -0.0
     24/02/2006           2006            0.0            0.0       1067.024           49.3         1825.9          0.000          0.000            0.0
     25/02/2006           2006            0.0            0.0       1078.141           49.3         1825.9          0.000          0.000           -0.0
     26/02/2006           2006            0.0            0.0       1090.449           49.2         1825.9          0.000          0.000           -0.0
     27/02/2006           2006            0.0            0.0       1105.088           49.1         1817.2          0.000          0.000            0.0
     28/02/2006           2006            0.0            0.0       1118.712           49.1         1816.1          0.000          0.000            0.0
     01/03/2006           2006            0.0            0.0       1137.177           49.2         1805.3          0.000          0.000            0.1
     02/03/2006           2006            0.0            0.0       1156.949           49.3         1805.3          0.000          0.000            0.0
     03/03/2006           2006            0.0            0.0       1170.399           49.3         1805.3          0.000          0.000            0.0
     04/03/2006           2006            0.0            0.0       1211.807           49.3         1805.3          0.000          0.000            0.0
     05/03/2006           2006            0.0            0.0       1177.552           49.4         1802.3          0.000         18.290            0.0
     06/03/2006           2006            0.0            0.0       1061.400           49.4         1801.9          0.000          2.030            0.0
     07/03/2006           2006            0.0            0.0       1056.812           49.3         1801.5          0.000          0.000            0.0
     08/03/2006           2006            0.0            0.0       1024.340           49.4         1782.9          0.000          6.860            0.0
     09/03/2006           2006            0.0            0.0        982.301           49.4         1775.7          0.000          7.620            0.0
     10/03/2006           2006            0.0            0.0        984.284           49.5         1764.6          0.000          0.000            0.0
     11/03/2006           2006            0.0            0.0        992.570           49.6         1731.4          0.000          0.000            0.1
     12/03/2006           2006            0.0            0.0        996.850           49.7         1731.0          0.000          0.000            0.0
     13/03/2006           2006            0.0            0.0        984.214           49.7         1731.0          0.000          4.570            0.0
     14/03/2006           2006            0.0            0.0        989.479           49.7         1730.3          0.000          0.000            0.0
     15/03/2006           2006            0.0            0.0        999.501           49.7         1729.4          0.000          0.000            0.0
     16/03/2006           2006            0.0            0.0       1009.313           49.7         1722.2          0.000          0.000            0.0
     17/03/2006           2006            0.0            0.0       1024.792           49.7         1720.8          0.000          0.000            0.0
     18/03/2006           2006            0.0            0.0       1039.210           49.8         1719.4          0.000          0.000            0.0
     19/03/2006           2006            0.0            0.0       1050.775           49.8         1718.0          0.000          0.000            0.0
     20/03/2006           2006            0.0            0.0       1060.260           49.8         1717.7          0.000          0.000            0.0
