ApsimVersion = 7.9 r4044
Title = kana-2003
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai           Rain    dlt_n_min()
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)           (mm)        (kg/ha)
     01/01/2003           2003            0.0            0.0       1592.808            8.2         2000.0          0.000          0.000            0.1
     02/01/2003           2003            0.0            0.0       1565.817            8.4         2000.0          0.000          0.000            0.0
     03/01/2003           2003            0.0            0.0       1560.878            8.5         2000.0          0.000          0.000           -0.0
     04/01/2003           2003            0.0            0.0       1555.163            8.5         1999.8          0.000          0.000           -0.0
     05/01/2003           2003            0.0            0.0       1549.338            8.6         1999.8          0.000          0.760           -0.0
     06/01/2003           2003            0.0            0.0       1543.589            8.7         1999.8          0.000          0.000           -0.0
     07/01/2003           2003            0.0            0.0       1538.044            8.7         1993.1          0.000          0.000            0.0
     08/01/2003           2003            0.0            0.0       1532.883            8.8         1982.9          0.000          0.000            0.0
     09/01/2003           2003            0.0            0.0       1528.241            8.9         1982.9          0.000          0.000            0.0
     10/01/2003           2003            0.0            0.0       1524.137            8.9         1982.9          0.000          0.000           -0.0
     11/01/2003           2003            0.0            0.0       1520.492            8.9         1982.9          0.000          0.000           -0.0
     12/01/2003           2003            0.0            0.0       1517.245            8.9         1982.9          0.000          0.000           -0.0
     13/01/2003           2003            0.0            0.0       1514.335            8.9         1982.9          0.000          0.000           -0.0
     14/01/2003           2003            0.0            0.0       1511.667            9.0         1982.9          0.000          0.250           -0.0
     15/01/2003           2003            0.0            0.0       1509.130            9.0         1982.9          0.000          0.000           -0.0
     16/01/2003           2003            0.0            0.0       1506.641            9.0         1982.9          0.000          0.000           -0.0
     17/01/2003           2003            0.0            0.0       1504.153            9.0         1982.9          0.000          0.000           -0.0
     18/01/2003           2003            0.0            0.0       1501.640            8.9         1982.9          0.000          0.000           -0.0
     19/01/2003           2003            0.0            0.0       1499.090            8.9         1982.9          0.000          0.000           -0.0
     20/01/2003           2003            0.0            0.0       1496.499            8.9         1982.9          0.000          0.000           -0.0
     21/01/2003           2003            0.0            0.0       1493.859            8.9         1982.9          0.000          0.000           -0.0
     22/01/2003           2003            0.0            0.0       1491.169            8.9         1982.9          0.000          0.000           -0.0
     23/01/2003           2003            0.0            0.0       1488.428            8.9         1982.9          0.000          0.000           -0.0
     24/01/2003           2003            0.0            0.0       1485.639            8.9         1982.9          0.000          0.000           -0.0
