ApsimVersion = 7.9 r4044
Title = mcna-2015
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai           Rain    dlt_n_min()
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)           (mm)        (kg/ha)
     01/01/2015           2015            0.0            0.0       1023.278           40.3         2000.0          0.000          0.000            0.0
     02/01/2015           2015            0.0            0.0       1027.569           41.2         2000.0          0.000          0.000           -0.0
     03/01/2015           2015            0.0            0.0       1031.251           41.8         2000.0          0.000          0.000           -0.0
     04/01/2015           2015            0.0            0.0       1022.370           42.3         2000.0          0.000          2.540           -0.0
     05/01/2015           2015            0.0            0.0       1018.590           42.6         2000.0          0.000          0.000           -0.0
     06/01/2015           2015            0.0            0.0       1007.967           42.8         2000.0          0.000          2.540           -0.0
     07/01/2015           2015            0.0            0.0       1004.460           42.9         2000.0          0.000          0.000           -0.0
     08/01/2015           2015            0.0            0.0       1004.308           42.9         2000.0          0.000          0.000           -0.0
     09/01/2015           2015            0.0            0.0       1004.864           42.9         2000.0          0.000          0.000           -0.0
     10/01/2015           2015            0.0            0.0       1006.774           42.9         2000.0          0.000          0.000           -0.0
     11/01/2015           2015            0.0            0.0       1008.792           42.8         2000.0          0.000          0.000           -0.0
     12/01/2015           2015            0.0            0.0       1010.173           42.8         2000.0          0.000          0.000           -0.0
     13/01/2015           2015            0.0            0.0       1011.603           42.7         2000.0          0.000          0.000           -0.0
     14/01/2015           2015            0.0            0.0       1014.344           42.6         2000.0          0.000          0.000           -0.0
     15/01/2015           2015            0.0            0.0       1021.111           42.6         2000.0          0.000          0.000           -0.0
     16/01/2015           2015            0.0            0.0       1030.302           42.5         1995.4          0.000          0.000           -0.0
     17/01/2015           2015            0.0            0.0       1037.696           42.5         1986.2          0.000          0.000            0.0
     18/01/2015           2015            0.0            0.0       1046.582           42.5         1978.9          0.000          0.000            0.0
     19/01/2015           2015            0.0            0.0       1055.446           42.5         1975.4          0.000          0.000            0.0
     20/01/2015           2015            0.0            0.0       1064.875           42.6         1971.6          0.000          0.250            0.0
     21/01/2015           2015            0.0            0.0       1070.654           42.6         1971.6          0.000          0.000            0.0
     22/01/2015           2015            0.0            0.0       1073.709           42.6         1971.6          0.000          0.000           -0.0
     23/01/2015           2015            0.0            0.0       1080.609           42.6         1971.6          0.000          0.000           -0.0
     24/01/2015           2015            0.0            0.0       1090.139           42.6         1968.4          0.000          0.000            0.0
     25/01/2015           2015            0.0            0.0       1081.822           42.7         1967.7          0.000          3.050            0.0
     26/01/2015           2015            0.0            0.0       1080.055           42.8         1962.8          0.000          0.760            0.0
     27/01/2015           2015            0.0            0.0       1087.545           42.9         1961.4          0.000          0.000            0.0
     28/01/2015           2015            0.0            0.0       1097.374           43.0         1957.9          0.000          0.000            0.0
     29/01/2015           2015            0.0            0.0       1103.236           43.1         1957.9          0.000          0.000            0.0
     30/01/2015           2015            0.0            0.0       1108.905           43.1         1957.9          0.000          0.000           -0.0
     31/01/2015           2015            0.0            0.0       1112.331           43.1         1957.9          0.000          0.000           -0.0
     01/02/2015           2015            0.0            0.0       1003.246           43.3         1957.9          0.000         25.910           -0.0
     02/02/2015           2015            0.0            0.0        967.765           43.3         1957.9          0.000          3.050           -0.0
     03/02/2015           2015            0.0            0.0        963.087           43.2         1957.9          0.000          0.000           -0.0
     04/02/2015           2015            0.0            0.0        961.326           43.1         1957.9          0.000          0.510           -0.0
     05/02/2015           2015            0.0            0.0        939.708           43.1         1957.9          0.000          4.570           -0.0
     06/02/2015           2015            0.0            0.0        944.262           43.0         1957.9          0.000          0.000           -0.0
     07/02/2015           2015            0.0            0.0        952.428           42.8         1957.1          0.000          0.000           -0.0
     08/02/2015           2015            0.0            0.0        959.117           42.7         1954.2          0.000          0.000           -0.0
     09/02/2015           2015            0.0            0.0        960.943           42.6         1954.2          0.000          0.000           -0.0
     10/02/2015           2015            0.0            0.0        963.917           42.5         1954.2          0.000          0.000           -0.0
     11/02/2015           2015            0.0            0.0        966.797           42.4         1954.2          0.000          0.000           -0.0
     12/02/2015           2015            0.0            0.0        968.021           42.4         1954.2          0.000          0.000           -0.0
     13/02/2015           2015            0.0            0.0        971.178           42.3         1954.2          0.000          0.000           -0.0
     14/02/2015           2015            0.0            0.0        974.105           42.2         1954.2          0.000          0.000           -0.0
     15/02/2015           2015            0.0            0.0        975.318           42.1         1954.2          0.000          0.000           -0.0
     16/02/2015           2015            0.0            0.0        976.279           42.0         1954.2          0.000          0.000           -0.0
     17/02/2015           2015            0.0            0.0        977.297           41.9         1954.2          0.000          0.000           -0.0
     18/02/2015           2015            0.0            0.0        978.058           41.8         1954.2          0.000          0.000           -0.0
     19/02/2015           2015            0.0            0.0        978.905           41.7         1954.2          0.000          0.000           -0.0
     20/02/2015           2015            0.0            0.0        982.210           41.7         1954.2          0.000          0.000           -0.0
     21/02/2015           2015            0.0            0.0        985.368           41.6         1954.2          0.000          0.000           -0.0
     22/02/2015           2015            0.0            0.0        986.926           41.5         1954.2          0.000          0.000           -0.0
     23/02/2015           2015            0.0            0.0        988.116           41.4         1954.2          0.000          0.000           -0.0
     24/02/2015           2015            0.0            0.0        991.668           41.3         1954.2          0.000          0.000           -0.0
     25/02/2015           2015            0.0            0.0        994.616           41.2         1954.2          0.000          0.000           -0.0
     26/02/2015           2015            0.0            0.0        982.905           41.2         1954.2          0.000          3.810           -0.0
     27/02/2015           2015            0.0            0.0        979.928           41.1         1954.2          0.000          0.000           -0.0
     28/02/2015           2015            0.0            0.0        980.063           41.0         1954.2          0.000          0.000           -0.0
     01/03/2015           2015            0.0            0.0        980.117           40.9         1954.2          0.000          0.760           -0.0
     02/03/2015           2015            0.0            0.0        982.134           40.9         1954.2          0.000          0.000           -0.0
     03/03/2015           2015            0.0            0.0        982.861           40.8         1954.2          0.000          0.250           -0.0
     04/03/2015           2015            0.0            0.0        982.842           40.7         1954.2          0.000          0.510           -0.0
     05/03/2015           2015            0.0            0.0        983.973           40.6         1954.2          0.000          0.000           -0.0
     06/03/2015           2015            0.0            0.0        992.558           40.5         1953.5          0.000          0.000           -0.0
     07/03/2015           2015            0.0            0.0       1006.009           40.5         1947.7          0.000          0.000            0.0
     08/03/2015           2015            0.0            0.0       1022.086           40.4         1943.9          0.000          0.000            0.0
     09/03/2015           2015            0.0            0.0       1040.005           40.4         1941.9          0.000          0.000            0.0
     10/03/2015           2015            0.0            0.0       1061.532           40.4         1940.6          0.000          0.000            0.1
     11/03/2015           2015            0.0            0.0       1085.103           40.5         1940.6          0.000          0.000            0.1
     12/03/2015           2015            0.0            0.0       1108.591           40.8         1940.6          0.000          0.000            0.2
     13/03/2015           2015            0.0            0.0       1135.203           41.2         1940.6          0.000          0.000            0.2
     14/03/2015           2015            0.0            0.0       1164.708           41.7         1940.6          0.000          0.000            0.2
     15/03/2015           2015            0.0            0.0       1209.785           42.2         1940.6          0.000          0.000            0.2
     16/03/2015           2015            0.0            0.0       1233.920           43.0         1940.6          0.000          0.000            0.4
     17/03/2015           2015            0.0            0.0       1254.141           43.6         1940.6          0.000          0.000            0.2
     18/03/2015           2015            0.0            0.0       1266.809           44.0         1940.6          0.000          0.000            0.1
     19/03/2015           2015            0.0            0.0       1275.815           44.4         1940.6          0.000          0.000            0.1
     20/03/2015           2015            0.0            0.0       1285.654           44.7         1940.6          0.000          0.000            0.1
     21/03/2015           2015            0.0            0.0       1295.091           45.1         1940.6          0.000          0.000            0.1
     22/03/2015           2015            0.0            0.0       1305.080           45.6         1940.6          0.000          0.000            0.2
     23/03/2015           2015            0.0            0.0       1314.306           46.0         1940.6          0.000          0.000            0.1
     24/03/2015           2015            0.0            0.0       1321.926           46.3         1940.6          0.000          0.000            0.0
     25/03/2015           2015            0.0            0.0       1319.546           46.5         1929.9          0.000          8.890            0.0
     26/03/2015           2015            0.0            0.0       1315.419           46.7         1926.4          0.000          0.000            0.0
     27/03/2015           2015            0.0            0.0       1315.683           46.9         1926.4          0.000          0.000            0.0
     28/03/2015           2015            0.0            0.0       1320.119           47.0         1922.3          0.000          0.000            0.0
     29/03/2015           2015            0.0            0.0       1326.959           47.2         1908.3          0.000          0.250            0.1
     30/03/2015           2015            0.0            0.0       1336.810           47.6         1891.8          0.000          0.000            0.2
     31/03/2015           2015            0.0            0.0       1351.365           48.2         1881.5          0.000          0.000            0.2
     01/04/2015           2015            0.0            0.0       1371.545           49.0         1881.5          0.000          0.000            0.4
     02/04/2015           2015            0.0            0.0       1385.856           50.0         1812.3          0.000         10.410            0.3
     03/04/2015           2015            0.0            0.0       1394.460           50.6         1805.9          0.000          0.254            0.2
     04/04/2015           2015            0.0            0.0       1405.489           51.2         1790.2          0.000          0.000            0.1
     05/04/2015           2015            0.0            0.0       1421.923           51.8         1762.0          0.000          0.000            0.2
     06/04/2015           2015            0.0            0.0       1440.336           52.4         1738.4          0.000          2.540            0.2
     07/04/2015           2015            0.0            0.0       1455.178           53.1         1719.5          0.000          0.000            0.2
     08/04/2015           2015            0.0            0.0       1466.199           53.7         1700.4          0.000          1.016            0.2
     09/04/2015           2015            0.0            0.0       1475.511           54.3         1670.0          0.000          0.508            0.3
     10/04/2015           2015            0.0            0.0       1489.662           55.0         1662.7          0.000          0.000            0.2
     11/04/2015           2015            0.0            0.0       1511.511           55.6         1658.6          0.000          0.000            0.2
     12/04/2015           2015            0.0            0.0       1531.652           56.3         1572.7          0.000          6.604            0.3
     13/04/2015           2015            0.0            0.0       1537.170           57.0         1529.2          0.000          6.350            0.3
     14/04/2015           2015            0.0            0.0       1540.639           57.7         1493.8          0.000          0.254            0.3
     15/04/2015           2015            0.0            0.0       1550.808           58.4         1451.7          0.000          0.000            0.4
     16/04/2015           2015            0.0            0.0       1568.109           59.0         1412.4          0.000          0.000            0.4
     17/04/2015           2015            0.0            0.0       1591.383           59.8         1379.5          0.000          0.000            0.6
     18/04/2015           2015            0.0            0.0       1605.580           60.2         1288.4          0.000         15.240            0.5
     19/04/2015           2015            0.0            0.0       1573.122           60.9         1237.1          0.000         10.160            0.4
     20/04/2015           2015            0.0            0.0       1523.617           61.5         1224.2          0.000          0.000            0.3
     21/04/2015           2015            0.0            0.0       1498.832           62.1         1212.3          0.000          0.000            0.2
     22/04/2015           2015            0.0            0.0       1497.334           62.6         1207.5          0.000          0.000            0.2
     23/04/2015           2015            0.0            0.0       1512.652           63.0         1202.9          0.000          0.000            0.2
     24/04/2015           2015            0.0            0.0       1535.583           63.5          894.4          0.000          0.254            0.2
     25/04/2015           2015            0.0            0.0       1551.977           63.9          878.0          0.000          4.572            0.2
     26/04/2015           2015            0.0            0.0       1567.753           64.3          864.5          0.000          0.000            0.2
     27/04/2015           2015            0.0            0.0       1588.514           64.7          856.2          0.000          0.000            0.2
     28/04/2015           2015            0.0            0.0       1614.239           65.2          848.5          0.000          0.000            0.3
     29/04/2015           2015            0.0            0.0       1642.731           65.6          847.5          0.000          0.000            0.4
     30/04/2015           2015            0.0            0.0       1677.220           66.2          847.5          0.000          0.000            0.4
     01/05/2015           2015            0.0            0.0       1715.558           66.7          847.5          0.000          0.254            0.4
     02/05/2015           2015            0.0            0.0       1755.213           67.3          812.7          0.000          4.318            0.4
     03/05/2015           2015            0.0            0.0       1797.748           68.0          759.4          0.000          0.762            0.6
     04/05/2015           2015            0.0            0.0       1838.921           68.7          700.7          0.000         12.950            0.6
     05/05/2015           2015            0.0            0.0       1840.228           69.3          655.6          0.000          0.508            0.7
     06/05/2015           2015            0.0            0.0       1860.599           70.1          623.3          0.000          0.000            0.8
     07/05/2015           2015            0.0            0.0       1880.616           71.0          601.5          0.000          0.000            0.9
     08/05/2015           2015            0.0            0.0       1902.449           71.8          592.8          0.000          0.000            0.7
     09/05/2015           2015            0.0            0.0       1926.813           72.5          590.4          0.000          0.000            0.6
     10/05/2015           2015            0.0            0.0       1952.755           73.3          546.3          0.000          6.604            0.7
     11/05/2015           2015            0.0            0.0       1978.545           73.9          533.6          0.000          0.000            0.5
     12/05/2015           2015            0.0            0.0       2003.393           74.5          522.8          0.000          0.000            0.4
     13/05/2015           2015            0.0            0.0       2027.355           75.0          514.7          0.000          0.000            0.4
     14/05/2015           2015            0.0            0.0       2049.608           75.6          493.6          0.000         10.160            0.4
     15/05/2015           2015            0.0            0.0       2068.006           76.1          460.9          0.000          4.064            0.6
     16/05/2015           2015            0.0            0.0       2082.441           76.7          428.5          0.000          2.032            0.8
     17/05/2015           2015            0.0            0.0       2093.291           77.4          394.2          0.000          5.842            0.8
     18/05/2015           2015            0.0            0.0       2101.942           78.0          388.2          0.000          0.000            0.5
     19/05/2015           2015            0.0            0.0       2109.937           78.4          384.8          0.000          0.000            0.3
     20/05/2015           2015            0.0            0.0       2117.073           78.7          379.6          0.000         10.160            0.2
     21/05/2015           2015            0.0            0.0       2122.905           79.0          370.4          0.000          0.000            0.3
     22/05/2015           2015            0.0            0.0       2128.246           79.4          360.3          0.000          0.000            0.5
     23/05/2015           2015            0.0            0.0       2133.974           79.9          353.9          0.000          0.000            0.6
     24/05/2015           2015            0.0            0.0       2139.848           80.5          330.1          0.000         17.530            0.6
     25/05/2015           2015            0.0            0.0       2143.877           81.0          303.6          0.000          5.334            0.7
     26/05/2015           2015            0.0            0.0       2140.463           81.8          283.2          0.000         45.970            0.6
     27/05/2015           2015            0.0            0.0       2106.810           82.3          267.9          0.000          0.000            0.8
     28/05/2015           2015            0.0            0.0       2043.906           82.8          246.6          0.000          6.604            0.8
     29/05/2015           2015            0.0            0.0       1978.231           83.4          231.3          0.000          0.000            0.8
     30/05/2015           2015            0.0            0.0       1925.539           83.9          222.7          0.000          0.254            0.7
     31/05/2015           2015            0.0            0.0       1890.548           84.3          218.3          0.000          0.000            0.6
     01/06/2015           2015            0.0            0.0       1873.338           84.8          216.5          0.000          0.000            0.6
     02/06/2015           2015            0.0            0.0       1871.912           85.3          216.5          0.000          0.000            0.6
     03/06/2015           2015            0.0            0.0       1879.280           85.9          199.8          0.000         16.510            0.7
     04/06/2015           2015            0.0            0.0       1890.392           86.5          186.5          0.000          0.000            0.9
     05/06/2015           2015            0.0            0.0       1899.952           87.4          176.7          0.000          1.524            1.1
     06/06/2015           2015            0.0            0.0       1910.300           88.3          170.3          0.000          0.000            1.1
     07/06/2015           2015            0.0            0.0       1922.818           89.3          165.4          0.000          2.032            1.2
     08/06/2015           2015            0.0            0.0       1940.363           90.4          165.3          0.000          0.000            1.2
     09/06/2015           2015            0.0            0.0       1962.203           91.4          165.3          0.000          0.000            1.0
     10/06/2015           2015            0.0            0.0       1987.574           92.6          165.3          0.000          1.016            1.2
     11/06/2015           2015            0.0            0.0       2014.785           93.9          152.0          0.000         12.450            1.3
     12/06/2015           2015            0.0            0.0       2041.674           94.9          141.6          0.000          0.254            1.1
     13/06/2015           2015            0.0            0.0       2065.003           95.8          130.3          0.000          5.842            1.1
     14/06/2015           2015            0.0            0.0       2083.771           96.9          119.8          0.000          5.588            1.2
     15/06/2015           2015            0.0            0.0       2096.750           97.9          110.2          0.000         34.540            1.0
     16/06/2015           2015            0.0            0.0       2094.329           98.7          104.4          0.000          0.000            1.0
     17/06/2015           2015            0.0            0.0       2080.002           99.7          101.0          0.000          0.000            1.2
     18/06/2015           2015            0.0            0.0       2067.459          100.8           99.7          0.000          0.000            1.2
     19/06/2015           2015            0.0            0.0       2061.766          101.8           99.7          0.000          0.000            1.1
     20/06/2015           2015            0.0            0.0       2062.120          103.0           99.7          0.000          2.286            1.2
     21/06/2015           2015            0.0            0.0       2071.019          104.1           99.7          0.000          0.000            1.1
     22/06/2015           2015            0.0            0.0       2083.718          105.5           91.7          0.000          4.572            1.4
     23/06/2015           2015            0.0            0.0       2099.181          106.6           86.4          0.000          0.000            1.1
     24/06/2015           2015            0.0            0.0       2114.933          107.6           79.5          0.000         66.290            0.9
     25/06/2015           2015            0.0            0.0       2111.807          108.3           73.3          0.000          3.048            1.1
     26/06/2015           2015            0.0            0.0       2057.971          109.0           67.4          0.000          6.096            1.0
     27/06/2015           2015            0.0            0.0       1989.944          109.7           63.8          0.000          0.000            1.1
     28/06/2015           2015            0.0            0.0       1928.510          110.6           61.0          0.000          2.286            1.2
     29/06/2015           2015            0.0            0.0       1891.182          111.6           59.9          0.000          0.000            1.2
     30/06/2015           2015            0.0            0.0       1874.013          112.6           59.8          0.000          0.000            1.2
     01/07/2015           2015            0.0            0.0       1873.236          113.7           59.8          0.000          0.508            1.2
     02/07/2015           2015            0.0            0.0       1884.613          114.5           59.8          0.000          0.000            1.0
     03/07/2015           2015            0.0            0.0       1904.585          115.4           59.8          0.000          0.000            0.9
     04/07/2015           2015            0.0            0.0       1930.746          116.2           59.8          0.000          0.000            0.8
     05/07/2015           2015            0.0            0.0       1961.088          117.1           59.8          0.000          0.000            1.0
     06/07/2015           2015            0.0            0.0       1993.413          118.3           55.0          0.000          6.858            1.2
     07/07/2015           2015            0.0            0.0       2025.558          119.2           52.0          0.000          0.000            1.0
     08/07/2015           2015            0.0            0.0       2055.792          119.9           50.3          0.000          0.254            0.8
     09/07/2015           2015            0.0            0.0       2083.035          120.6           48.9          0.000          0.000            0.7
     10/07/2015           2015            0.0            0.0       2106.869          121.4           48.6          0.000          0.000            0.8
     11/07/2015           2015            0.0            0.0       2128.374          122.5           44.7          0.000         58.420            1.0
     12/07/2015           2015            0.0            0.0       2138.883          123.7           42.5          0.000          0.000            1.4
     13/07/2015           2015            0.0            0.0       2132.956          125.2           41.5          0.000          0.000            1.7
     14/07/2015           2015            0.0            0.0       2124.419          126.7           41.5          0.000          0.000            1.6
     15/07/2015           2015            0.0            0.0       2118.957          128.1           41.5          0.000          0.508            1.5
     16/07/2015           2015            0.0            0.0       2115.657          129.4           38.2          0.000         75.950            1.2
     17/07/2015           2015            0.0            0.0       2097.395          130.7           36.3          0.000          0.000            1.6
     18/07/2015           2015            0.0            0.0       2063.429          132.2           35.3          0.000          0.000            1.7
     19/07/2015           2015            0.0            0.0       2030.183          133.5           34.8          0.000          2.032            1.5
     20/07/2015           2015            0.0            0.0       2008.796          134.7           32.0          0.000          5.080            1.4
     21/07/2015           2015            0.0            0.0       1998.658          135.8           30.3          0.000          0.000            1.3
     22/07/2015           2015            0.0            0.0       1998.965          136.8           29.4          0.000          0.000            1.2
     23/07/2015           2015            0.0            0.0       2008.074          137.8           29.3          0.000          0.000            1.0
     24/07/2015           2015            0.0            0.0       2023.792          138.9           29.3          0.000          0.000            1.1
     25/07/2015           2015            0.0            0.0       2043.112          140.1           29.3          0.000          2.032            1.2
     26/07/2015           2015            0.0            0.0       2064.890          141.7           27.0          0.000         19.050            1.6
     27/07/2015           2015            0.0            0.0       2084.792          143.0           24.8          0.000         35.310            1.4
     28/07/2015           2015            0.0            0.0       2085.312          144.0           22.8          0.000         39.620            1.3
     29/07/2015           2015            0.0            0.0       2028.463          145.0           21.6          0.000          0.000            1.4
     30/07/2015           2015            0.0            0.0       1951.512          146.0           21.0          0.000          0.000            1.3
     31/07/2015           2015            0.0            0.0       1897.806          147.1           21.0          0.000          0.000            1.4
     01/08/2015           2015            0.0            0.0       1869.395          148.5           21.0          0.000          0.000            1.5
     02/08/2015           2015            0.0            0.0       1858.239          149.8           19.3          0.000         12.450            1.4
     03/08/2015           2015            0.0            0.0       1862.945          151.0           18.3          0.000          0.000            1.4
     04/08/2015           2015            0.0            0.0       1877.748          152.0           17.4          0.000          0.000            1.2
     05/08/2015           2015            0.0            0.0       1898.243          153.1           17.0          0.000          0.000            1.2
     06/08/2015           2015            0.0            0.0       1923.308          154.2           16.9          0.000          0.000            1.2
     07/08/2015           2015            0.0            0.0       1951.916          155.2           16.9          0.000          0.000            1.1
     08/08/2015           2015            0.0            0.0       1982.573          156.6           16.9          0.000          3.556            1.4
     09/08/2015           2015            0.0            0.0       2013.841          158.0           15.5          0.000         13.460            1.4
     10/08/2015           2015            0.0            0.0       2043.001          159.2           14.3          0.000          7.112            1.3
     11/08/2015           2015            0.0            0.0       2067.277          160.4           13.5          0.000          0.000            1.3
     12/08/2015           2015            0.0            0.0       2087.925          161.5           13.1          0.000          0.000            1.2
