ApsimVersion = 7.9 r4044
Title = ames-2009
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai    dlt_n_min()           Rain
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)        (kg/ha)           (mm)
     01/01/2009           2009            0.0            0.0        695.056           26.6            0.0          0.000            0.1          0.000
     02/01/2009           2009            0.0            0.0        716.369           26.8            0.0          0.000            0.0          0.000
     03/01/2009           2009            0.0            0.0        730.442           26.9            0.0          0.000            0.0          0.000
     04/01/2009           2009            0.0            0.0        741.310           26.9            0.0          0.000           -0.0          0.760
     05/01/2009           2009            0.0            0.0        759.640           26.9            0.0          0.000           -0.0          0.000
     06/01/2009           2009            0.0            0.0        781.646           26.9            0.0          0.000           -0.0          0.000
     07/01/2009           2009            0.0            0.0        803.874           26.9            0.0          0.000           -0.0          0.000
     08/01/2009           2009            0.0            0.0        826.254           26.8            0.0          0.000           -0.0          0.000
     09/01/2009           2009            0.0            0.0        848.375           26.7            0.0          0.000           -0.0          0.000
     10/01/2009           2009            0.0            0.0        751.740           26.8            0.0          0.000           -0.0         12.950
     11/01/2009           2009            0.0            0.0        716.205           26.7            0.0          0.000           -0.0          1.020
     12/01/2009           2009            0.0            0.0        702.364           26.7            0.0          0.000           -0.0          3.300
     13/01/2009           2009            0.0            0.0        701.899           26.6            0.0          0.000           -0.0          1.270
     14/01/2009           2009            0.0            0.0        687.950           26.5            0.0          0.000           -0.0          4.060
     15/01/2009           2009            0.0            0.0        694.113           26.5            0.0          0.000           -0.0          0.000
     16/01/2009           2009            0.0            0.0        703.842           26.4            0.0          0.000           -0.0          0.000
     17/01/2009           2009            0.0            0.0        716.341           26.3            0.0          0.000           -0.0          0.000
     18/01/2009           2009            0.0            0.0        731.922           26.3            0.0          0.000           -0.0          0.000
     19/01/2009           2009            0.0            0.0        748.916           26.2            0.0          0.000           -0.0          0.000
     20/01/2009           2009            0.0            0.0        768.463           26.1            0.0          0.000           -0.0          0.000
     21/01/2009           2009            0.0            0.0        790.761           26.1            0.0          0.000           -0.0          0.000
     22/01/2009           2009            0.0            0.0        824.723           26.0            0.0          0.000           -0.0          0.000
     23/01/2009           2009            0.0            0.0        854.778           25.9            0.0          0.000           -0.0          0.000
     24/01/2009           2009            0.0            0.0        868.872           25.9            0.0          0.000           -0.0          0.000
     25/01/2009           2009            0.0            0.0        902.494           25.8            0.0          0.000           -0.0          1.520
     26/01/2009           2009            0.0            0.0        909.091           25.8            0.0          0.000           -0.0          0.000
     27/01/2009           2009            0.0            0.0        913.880           25.7            0.0          0.000           -0.0          0.510
     28/01/2009           2009            0.0            0.0        920.196           25.7            0.0          0.000           -0.0          0.000
     29/01/2009           2009            0.0            0.0        927.746           25.6            0.0          0.000           -0.0          0.000
     30/01/2009           2009            0.0            0.0        936.363           25.5            0.0          0.000           -0.0          0.000
     31/01/2009           2009            0.0            0.0        952.955           25.5            0.0          0.000           -0.0          0.000
     01/02/2009           2009            0.0            0.0        966.215           25.4            0.0          0.000           -0.0          0.000
     02/02/2009           2009            0.0            0.0        989.052           25.4            0.0          0.000           -0.0          0.000
     03/02/2009           2009            0.0            0.0        997.657           25.3            0.0          0.000           -0.0          0.000
     04/02/2009           2009            0.0            0.0       1002.265           25.3            0.0          0.000           -0.0          0.000
     05/02/2009           2009            0.0            0.0       1010.717           25.2            0.0          0.000           -0.0          0.000
     06/02/2009           2009            0.0            0.0       1021.639           25.2            0.0          0.000           -0.0          0.000
     07/02/2009           2009            0.0            0.0       1034.572           25.1            0.0          0.000            0.0          0.000
     08/02/2009           2009            0.0            0.0       1046.197           25.1            0.0          0.000           -0.0          0.000
     09/02/2009           2009            0.0            0.0       1051.629           25.1            0.0          0.000            0.0          2.540
     10/02/2009           2009            0.0            0.0       1060.195           25.3            0.0          0.000            0.0          0.510
     11/02/2009           2009            0.0            0.0       1070.137           25.3            0.0          0.000            0.0          0.000
     12/02/2009           2009            0.0            0.0       1085.513           25.3            0.0          0.000            0.0          0.000
     13/02/2009           2009            0.0            0.0       1100.010           25.2            0.0          0.000           -0.0          0.250
     14/02/2009           2009            0.0            0.0       1108.908           25.2            0.0          0.000           -0.0          1.520
     15/02/2009           2009            0.0            0.0       1116.719           25.2            0.0          0.000           -0.0          0.000
     16/02/2009           2009            0.0            0.0       1125.955           25.1            0.0          0.000           -0.0          0.000
     17/02/2009           2009            0.0            0.0       1136.735           25.1            0.0          0.000           -0.0          0.000
     18/02/2009           2009            0.0            0.0       1145.971           25.0            0.0          0.000           -0.0          0.510
     19/02/2009           2009            0.0            0.0       1154.152           25.0            0.0          0.000           -0.0          0.000
     20/02/2009           2009            0.0            0.0       1161.734           25.0            0.0          0.000           -0.0          0.000
     21/02/2009           2009            0.0            0.0       1213.684           24.9            0.0          0.000           -0.0          0.000
     22/02/2009           2009            0.0            0.0       1232.503           24.9            0.0          0.000           -0.0          0.000
