ApsimVersion = 7.9 r4044
Title = craw-2014
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai           Rain    dlt_n_min()
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)           (mm)        (kg/ha)
     01/01/2014           2014            0.0            0.0        709.602           40.6            0.0          0.000          1.270            0.0
     02/01/2014           2014            0.0            0.0        717.448           40.6            0.0          0.000          0.000           -0.0
     03/01/2014           2014            0.0            0.0        721.679           40.6            0.0          0.000          0.000           -0.0
     04/01/2014           2014            0.0            0.0        705.291           40.5            0.0          0.000          6.604           -0.0
     05/01/2014           2014            0.0            0.0        668.542           40.4            0.0          0.000          4.318           -0.0
     06/01/2014           2014            0.0            0.0        617.058           40.3            0.0          0.000          0.000           -0.0
     07/01/2014           2014            0.0            0.0        611.090           40.2            0.0          0.000          0.000           -0.0
     08/01/2014           2014            0.0            0.0        613.933           40.1            0.0          0.000          0.000           -0.0
     09/01/2014           2014            0.0            0.0        620.921           40.0            0.0          0.000          0.000           -0.0
     10/01/2014           2014            0.0            0.0        620.352           40.0            0.0          0.000          2.032           -0.0
     11/01/2014           2014            0.0            0.0        623.781           39.9            0.0          0.000          0.000           -0.0
     12/01/2014           2014            0.0            0.0        637.493           39.8            0.0          0.000          0.000           -0.0
     13/01/2014           2014            0.0            0.0        656.408           39.7            0.0          0.000          0.000           -0.0
     14/01/2014           2014            0.0            0.0        668.126           39.6            0.0          0.000          1.016           -0.0
     15/01/2014           2014            0.0            0.0        675.245           39.5            0.0          0.000          0.762           -0.0
     16/01/2014           2014            0.0            0.0        671.577           39.4            0.0          0.000          2.032           -0.0
     17/01/2014           2014            0.0            0.0        672.292           39.3            0.0          0.000          0.000           -0.0
     18/01/2014           2014            0.0            0.0        655.332           39.2            0.0          0.000          3.810           -0.0
     19/01/2014           2014            0.0            0.0        653.684           39.2            0.0          0.000          0.000           -0.0
     20/01/2014           2014            0.0            0.0        651.937           39.1            0.0          0.000          2.286           -0.0
     21/01/2014           2014            0.0            0.0        652.022           39.0            0.0          0.000          0.254           -0.0
     22/01/2014           2014            0.0            0.0        653.851           38.9            0.0          0.000          0.508           -0.0
     23/01/2014           2014            0.0            0.0        659.237           38.8            0.0          0.000          0.000           -0.0
     24/01/2014           2014            0.0            0.0        655.048           38.8            0.0          0.000          2.540           -0.0
     25/01/2014           2014            0.0            0.0        652.732           38.7            0.0          0.000          0.762           -0.0
     26/01/2014           2014            0.0            0.0        641.492           38.6            0.0          0.000          3.302           -0.0
     27/01/2014           2014            0.0            0.0        637.638           38.5            0.0          0.000          0.000           -0.0
     28/01/2014           2014            0.0            0.0        640.996           38.5            0.0          0.000          0.000           -0.0
     29/01/2014           2014            0.0            0.0        650.982           38.4            0.0          0.000          0.000           -0.0
     30/01/2014           2014            0.0            0.0        657.696           38.3            0.0          0.000          1.016           -0.0
     31/01/2014           2014            0.0            0.0        657.123           38.2            0.0          0.000          1.270           -0.0
     01/02/2014           2014            0.0            0.0        636.552           38.2            0.0          0.000          3.810           -0.0
     02/02/2014           2014            0.0            0.0        626.681           38.1            0.0          0.000          0.000           -0.0
     03/02/2014           2014            0.0            0.0        627.172           38.0            0.0          0.000          0.000           -0.0
     04/02/2014           2014            0.0            0.0        591.675           38.0            0.0          0.000          7.620           -0.0
     05/02/2014           2014            0.0            0.0        549.860           37.9            0.0          0.000          3.048           -0.0
     06/02/2014           2014            0.0            0.0        537.151           37.9            0.0          0.000          0.000           -0.0
     07/02/2014           2014            0.0            0.0        541.106           37.8            0.0          0.000          0.000           -0.0
     08/02/2014           2014            0.0            0.0        533.691           37.7            0.0          0.000          2.540           -0.0
     09/02/2014           2014            0.0            0.0        529.992           37.7            0.0          0.000          0.762           -0.0
     10/02/2014           2014            0.0            0.0        533.225           37.6            0.0          0.000          0.000           -0.0
     11/02/2014           2014            0.0            0.0        538.577           37.5            0.0          0.000          0.000           -0.0
     12/02/2014           2014            0.0            0.0        546.031           37.4            0.0          0.000          0.000           -0.0
     13/02/2014           2014            0.0            0.0        564.571           37.4            0.0          0.000          0.254           -0.0
     14/02/2014           2014            0.0            0.0        552.728           37.3            0.0          0.000          3.810           -0.0
     15/02/2014           2014            0.0            0.0        536.068           37.3            0.0          0.000          2.540           -0.0
     16/02/2014           2014            0.0            0.0        546.629           37.2            0.0          0.000          0.000           -0.0
     17/02/2014           2014            0.0            0.0        514.685           37.2            0.0          0.000          8.128           -0.0
     18/02/2014           2014            0.0            0.0        521.661           37.1            0.0          0.000          0.000           -0.0
     19/02/2014           2014            0.0            0.0        524.965           37.0            0.0          0.000          2.540           -0.0
     20/02/2014           2014            0.0            0.0        343.239           37.1            0.0          0.000         23.368           -0.0
     21/02/2014           2014            0.0            0.0        292.837           37.0            0.0          0.000          0.508           -0.0
     22/02/2014           2014            0.0            0.0        308.989           36.9            0.0          0.000          0.000           -0.0
     23/02/2014           2014            0.0            0.0        325.449           36.8            0.0          0.000          0.000           -0.0
     24/02/2014           2014            0.0            0.0        299.014           36.7            0.0          0.000          3.302           -0.0
     25/02/2014           2014            0.0            0.0        308.296           36.6            0.0          0.000          0.254           -0.0
     26/02/2014           2014            0.0            0.0        323.060           36.5            0.0          0.000          0.000           -0.0
     27/02/2014           2014            0.0            0.0        338.627           36.5            0.0          0.000          0.000           -0.0
     28/02/2014           2014            0.0            0.0        365.214           36.4            0.0          0.000          0.000           -0.0
     01/03/2014           2014            0.0            0.0        333.750           36.3            0.0          0.000          3.556           -0.0
     02/03/2014           2014            0.0            0.0        295.635           36.3            0.0          0.000          3.302           -0.0
     03/03/2014           2014            0.0            0.0        311.540           36.2            0.0          0.000          0.000           -0.0
     04/03/2014           2014            0.0            0.0        324.659           36.1            0.0          0.000          0.508           -0.0
     05/03/2014           2014            0.0            0.0        272.027           36.1            0.0          0.000          5.334           -0.0
     06/03/2014           2014            0.0            0.0        291.130           36.0            0.0          0.000          0.000           -0.0
     07/03/2014           2014            0.0            0.0        317.460           35.9            0.0          0.000          0.000           -0.0
     08/03/2014           2014            0.0            0.0        324.690           35.8            0.0          0.000          1.270           -0.0
     09/03/2014           2014            0.0            0.0        370.480           35.7            0.0          0.000          0.000           -0.0
     10/03/2014           2014            0.0            0.0        398.923           35.7            0.0          0.000          0.000            0.0
     11/03/2014           2014            0.0            0.0        402.276           35.6            0.0          0.000          3.810            0.0
     12/03/2014           2014            0.0            0.0        376.544           35.6            0.0          0.000          5.588           -0.0
     13/03/2014           2014            0.0            0.0        391.571           35.5            0.0          0.000          0.000            0.0
     14/03/2014           2014            0.0            0.0        423.920           35.4            0.0          0.000          0.000            0.0
     15/03/2014           2014            0.0            0.0        461.778           35.4            0.0          0.000          0.762            0.0
     16/03/2014           2014            0.0            0.0        429.407           35.4            0.0          0.000          6.858           -0.0
