ApsimVersion = 7.9 r4044
Title = craw-2016
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai           Rain    dlt_n_min()
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)           (mm)        (kg/ha)
     01/01/2016           2016            0.0            0.0        715.583           40.7            0.0          0.000          0.000            0.1
     02/01/2016           2016            0.0            0.0        730.145           40.9            0.0          0.000          0.000            0.0
     03/01/2016           2016            0.0            0.0        738.391           40.9            0.0          0.000          0.000           -0.0
     04/01/2016           2016            0.0            0.0        746.245           40.9            0.0          0.000          0.263           -0.0
     05/01/2016           2016            0.0            0.0        759.560           40.8            0.0          0.000          0.000           -0.0
     06/01/2016           2016            0.0            0.0        767.409           40.8            0.0          0.000          0.527           -0.0
     07/01/2016           2016            0.0            0.0        762.253           40.7            0.0          0.000          3.950           -0.0
     08/01/2016           2016            0.0            0.0        743.255           40.7            0.0          0.000          1.843            0.0
     09/01/2016           2016            0.0            0.0        734.927           40.6            0.0          0.000          0.000           -0.0
     10/01/2016           2016            0.0            0.0        736.194           40.6            0.0          0.000          0.000           -0.0
     11/01/2016           2016            0.0            0.0        739.713           40.5            0.0          0.000          0.000           -0.0
     12/01/2016           2016            0.0            0.0        745.364           40.4            0.0          0.000          0.000           -0.0
     13/01/2016           2016            0.0            0.0        757.601           40.3            0.0          0.000          0.000           -0.0
     14/01/2016           2016            0.0            0.0        769.362           40.2            0.0          0.000          0.000           -0.0
     15/01/2016           2016            0.0            0.0        777.245           40.1            0.0          0.000          0.000           -0.0
     16/01/2016           2016            0.0            0.0        785.890           40.0            0.0          0.000          0.000           -0.0
     17/01/2016           2016            0.0            0.0        792.536           39.9            0.0          0.000          0.000           -0.0
     18/01/2016           2016            0.0            0.0        798.848           39.8            0.0          0.000          0.000           -0.0
     19/01/2016           2016            0.0            0.0        805.047           39.8            0.0          0.000          0.000           -0.0
     20/01/2016           2016            0.0            0.0        809.347           39.7            0.0          0.000          1.317           -0.0
     21/01/2016           2016            0.0            0.0        812.338           39.6            0.0          0.000          0.000           -0.0
     22/01/2016           2016            0.0            0.0        815.985           39.5            0.0          0.000          0.000           -0.0
     23/01/2016           2016            0.0            0.0        821.064           39.4            0.0          0.000          0.000           -0.0
     24/01/2016           2016            0.0            0.0        828.351           39.4            0.0          0.000          0.000           -0.0
     25/01/2016           2016            0.0            0.0        830.724           39.3            0.0          0.000          3.687           -0.0
     26/01/2016           2016            0.0            0.0        828.161           39.2            0.0          0.000          0.000           -0.0
     27/01/2016           2016            0.0            0.0        829.223           39.1            0.0          0.000          0.000           -0.0
     28/01/2016           2016            0.0            0.0        834.901           39.1            0.0          0.000          0.000           -0.0
     29/01/2016           2016            0.0            0.0        844.700           39.0            0.0          0.000          0.000           -0.0
     30/01/2016           2016            0.0            0.0        857.663           38.9            0.0          0.000          0.000            0.0
     31/01/2016           2016            0.0            0.0        870.694           38.9            0.0          0.000          1.580            0.0
     01/02/2016           2016            0.0            0.0        880.743           38.8            0.0          0.000          0.000            0.0
     02/02/2016           2016            0.0            0.0        860.075           38.8            0.0          0.000         11.850           -0.0
     03/02/2016           2016            0.0            0.0        828.762           38.7            0.0          0.000          0.263           -0.0
     04/02/2016           2016            0.0            0.0        809.780           38.7            0.0          0.000          0.000           -0.0
