ApsimVersion = 7.9 r4044
Title = lewi-2014
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai           Rain    dlt_n_min()
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)           (mm)        (kg/ha)
     01/01/2014           2014            0.0            0.0       2042.637           31.1         2000.0          0.000          0.000            0.1
     02/01/2014           2014            0.0            0.0       1900.062           31.6         2000.0          0.000          1.780            0.0
     03/01/2014           2014            0.0            0.0       1874.076           31.9         2000.0          0.000          0.000           -0.0
     04/01/2014           2014            0.0            0.0       1854.320           32.0         2000.0          0.000          0.000           -0.0
     05/01/2014           2014            0.0            0.0       1841.214           32.2         2000.0          0.000          0.000           -0.0
     06/01/2014           2014            0.0            0.0       1832.715           32.2         2000.0          0.000          0.000           -0.0
     07/01/2014           2014            0.0            0.0       1826.620           32.3         2000.0          0.000          0.000           -0.0
     08/01/2014           2014            0.0            0.0       1813.111           32.3         2000.0          0.000          0.000           -0.0
     09/01/2014           2014            0.0            0.0       1826.968           32.3         2000.0          0.000          0.000           -0.0
     10/01/2014           2014            0.0            0.0       1816.622           32.3         2000.0          0.000          0.000           -0.0
     11/01/2014           2014            0.0            0.0       1807.741           32.3         2000.0          0.000          0.000           -0.0
     12/01/2014           2014            0.0            0.0       1800.231           32.3         2000.0          0.000          0.000           -0.0
     13/01/2014           2014            0.0            0.0       1794.014           32.3         1994.1          0.000          0.000           -0.0
     14/01/2014           2014            0.0            0.0       1788.536           32.3         1992.5          0.000          0.000           -0.0
     15/01/2014           2014            0.0            0.0       1783.475           32.3         1992.5          0.000          0.000           -0.0
     16/01/2014           2014            0.0            0.0       1778.649           32.3         1992.5          0.000          0.000           -0.0
     17/01/2014           2014            0.0            0.0       1773.953           32.3         1992.5          0.000          0.000           -0.0
     18/01/2014           2014            0.0            0.0       1769.279           32.3         1992.5          0.000          0.000           -0.0
     19/01/2014           2014            0.0            0.0       1764.389           32.3         1992.5          0.000          0.000           -0.0
     20/01/2014           2014            0.0            0.0       1758.028           32.3         1985.0          0.000          0.000           -0.0
     21/01/2014           2014            0.0            0.0       1707.698           32.3         1985.0          0.000          0.000           -0.0
     22/01/2014           2014            0.0            0.0       1476.399           32.3         1985.0          0.000          0.000           -0.0
     23/01/2014           2014            0.0            0.0       1476.713           32.3         1985.0          0.000          0.000           -0.0
     24/01/2014           2014            0.0            0.0       1475.895           32.3         1985.0          0.000          0.000           -0.0
     25/01/2014           2014            0.0            0.0       1474.470           32.2         1985.0          0.000          0.000           -0.0
     26/01/2014           2014            0.0            0.0       1472.963           32.2         1984.7          0.000          0.000           -0.0
     27/01/2014           2014            0.0            0.0       1471.726           32.2         1984.7          0.000          0.000           -0.0
     28/01/2014           2014            0.0            0.0       1470.682           32.2         1984.7          0.000          0.000           -0.0
     29/01/2014           2014            0.0            0.0       1469.545           32.1         1984.7          0.000          0.000           -0.0
     30/01/2014           2014            0.0            0.0       1468.243           32.1         1984.7          0.000          0.000           -0.0
     31/01/2014           2014            0.0            0.0       1466.899           32.1         1984.7          0.000          0.000           -0.0
     01/02/2014           2014            0.0            0.0       1465.393           32.1         1984.7          0.000          1.270           -0.0
     02/02/2014           2014            0.0            0.0       1463.235           32.0         1984.7          0.000          0.000           -0.0
     03/02/2014           2014            0.0            0.0       1460.457           32.0         1984.7          0.000          0.000           -0.0
     04/02/2014           2014            0.0            0.0       1457.152           32.0         1984.7          0.000          1.520           -0.0
     05/02/2014           2014            0.0            0.0       1451.625           32.0         1984.7          0.000          4.830           -0.0
     06/02/2014           2014            0.0            0.0       1444.317           32.0         1984.7          0.000          0.000           -0.0
     07/02/2014           2014            0.0            0.0       1436.494           31.9         1984.7          0.000          0.000           -0.0
     08/02/2014           2014            0.0            0.0       1428.969           31.9         1984.7          0.000          0.000           -0.0
     09/02/2014           2014            0.0            0.0       1421.843           31.9         1984.7          0.000          1.020           -0.0
     10/02/2014           2014            0.0            0.0       1415.208           31.8         1984.7          0.000          0.000           -0.0
     11/02/2014           2014            0.0            0.0       1409.170           31.8         1984.7          0.000          0.000           -0.0
     12/02/2014           2014            0.0            0.0       1403.790           31.8         1984.7          0.000          0.000           -0.0
     13/02/2014           2014            0.0            0.0       1399.087           31.8         1984.7          0.000          0.000           -0.0
     14/02/2014           2014            0.0            0.0       1394.712           31.7         1984.7          0.000          2.540           -0.0
     15/02/2014           2014            0.0            0.0       1390.435           31.7         1984.7          0.000          0.000           -0.0
     16/02/2014           2014            0.0            0.0       1386.691           31.7         1984.7          0.000          0.000           -0.0
     17/02/2014           2014            0.0            0.0       1383.196           31.7         1984.7          0.000          3.050           -0.0
     18/02/2014           2014            0.0            0.0       1379.581           31.6         1980.5          0.000          0.000           -0.0
