ApsimVersion = 7.9 r4044
Title = nash-2014
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai           Rain    dlt_n_min()
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)           (mm)        (kg/ha)
     01/01/2014           2014            0.0            0.0        712.098           47.3         2000.0          0.000          5.000            0.0
     02/01/2014           2014            0.0            0.0        739.573           47.4         2000.0          0.000          0.000            0.0
     03/01/2014           2014            0.0            0.0        769.218           47.3         2000.0          0.000          0.000           -0.0
     04/01/2014           2014            0.0            0.0        800.361           47.1         2000.0          0.000          0.000           -0.0
     05/01/2014           2014            0.0            0.0        830.530           47.0         2000.0          0.000          0.000           -0.0
     06/01/2014           2014            0.0            0.0        858.078           46.8         2000.0          0.000          0.000           -0.0
     07/01/2014           2014            0.0            0.0        883.490           46.6         2000.0          0.000          0.000           -0.0
     08/01/2014           2014            0.0            0.0        908.842           46.5         2000.0          0.000          0.000           -0.0
     09/01/2014           2014            0.0            0.0        932.187           46.3         2000.0          0.000          0.000           -0.0
     10/01/2014           2014            0.0            0.0        952.525           46.2         2000.0          0.000          0.000           -0.0
     11/01/2014           2014            0.0            0.0        964.738           46.1         2000.0          0.000          1.100           -0.0
     12/01/2014           2014            0.0            0.0        977.391           46.0         2000.0          0.000          0.000           -0.0
     13/01/2014           2014            0.0            0.0        988.176           45.9         2000.0          0.000          0.263           -0.0
     14/01/2014           2014            0.0            0.0        994.099           45.8         2000.0          0.000          0.000           -0.0
     15/01/2014           2014            0.0            0.0       1035.035           45.7         2000.0          0.000          0.000           -0.0
     16/01/2014           2014            0.0            0.0       1041.000           45.6         2000.0          0.000          0.000           -0.0
     17/01/2014           2014            0.0            0.0       1043.076           45.6         2000.0          0.000          0.000           -0.0
     18/01/2014           2014            0.0            0.0       1042.555           45.5         2000.0          0.000          2.500           -0.0
     19/01/2014           2014            0.0            0.0       1038.535           45.4         2000.0          0.000          1.900           -0.0
     20/01/2014           2014            0.0            0.0       1035.512           45.4         2000.0          0.000          0.000           -0.0
     21/01/2014           2014            0.0            0.0       1032.452           45.3         2000.0          0.000          1.000           -0.0
     22/01/2014           2014            0.0            0.0       1030.395           45.2         2000.0          0.000          0.000           -0.0
     23/01/2014           2014            0.0            0.0       1030.153           45.2         2000.0          0.000          0.000           -0.0
     24/01/2014           2014            0.0            0.0       1031.295           45.1         2000.0          0.000          0.000           -0.0
     25/01/2014           2014            0.0            0.0       1029.440           45.0         2000.0          0.000          2.100           -0.0
     26/01/2014           2014            0.0            0.0       1017.739           45.0         2000.0          0.000          4.500           -0.0
