ApsimVersion = 7.9 r4044
Title = nash-2008
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai           Rain    dlt_n_min()
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)           (mm)        (kg/ha)
     01/01/2008           2008            0.0            0.0        724.372           47.3         2000.0          0.000          0.700            0.0
     02/01/2008           2008            0.0            0.0        761.804           47.5         2000.0          0.000          0.000            0.0
     03/01/2008           2008            0.0            0.0        795.387           47.5         2000.0          0.000          0.000            0.0
     04/01/2008           2008            0.0            0.0        827.371           47.4         2000.0          0.000          0.000           -0.0
     05/01/2008           2008            0.0            0.0        857.034           47.4         2000.0          0.000          0.000           -0.0
     06/01/2008           2008            0.0            0.0        884.897           47.3         1999.2          0.000          0.000            0.0
     07/01/2008           2008            0.0            0.0        912.616           47.3         1998.9          0.000          0.000            0.0
     08/01/2008           2008            0.0            0.0        917.152           47.4         1998.9          0.000          4.200            0.0
     09/01/2008           2008            0.0            0.0        923.577           47.3         1998.9          0.000          0.000            0.0
     10/01/2008           2008            0.0            0.0        937.483           47.3         1998.9          0.000          0.000            0.0
     11/01/2008           2008            0.0            0.0        953.462           47.3         1998.9          0.000          0.000           -0.0
     12/01/2008           2008            0.0            0.0        968.469           47.2         1998.9          0.000          0.000           -0.0
     13/01/2008           2008            0.0            0.0        976.111           47.2         1998.9          0.000          1.000           -0.0
     14/01/2008           2008            0.0            0.0        981.379           47.1         1998.9          0.000          0.500           -0.0
     15/01/2008           2008            0.0            0.0        987.933           47.1         1998.9          0.000          0.000           -0.0
     16/01/2008           2008            0.0            0.0        993.283           47.0         1998.9          0.000          0.000           -0.0
     17/01/2008           2008            0.0            0.0       1030.597           46.9         1998.9          0.000          5.000           -0.0
     18/01/2008           2008            0.0            0.0       1021.345           46.9         1998.9          0.000          2.000           -0.0
     19/01/2008           2008            0.0            0.0       1015.362           46.8         1998.9          0.000          0.000           -0.0
     20/01/2008           2008            0.0            0.0       1013.253           46.7         1998.9          0.000          0.000           -0.0
     21/01/2008           2008            0.0            0.0       1011.201           46.6         1998.9          0.000          1.200           -0.0
     22/01/2008           2008            0.0            0.0       1003.643           46.6         1998.9          0.000          4.200           -0.0
     23/01/2008           2008            0.0            0.0        998.900           46.5         1998.9          0.000          0.000           -0.0
     24/01/2008           2008            0.0            0.0        996.964           46.4         1998.9          0.000          0.000           -0.0
     25/01/2008           2008            0.0            0.0        996.901           46.3         1998.9          0.000          0.000           -0.0
     26/01/2008           2008            0.0            0.0        993.895           46.2         1998.9          0.000          3.000           -0.0
     27/01/2008           2008            0.0            0.0        982.807           46.1         1998.9          0.000          0.000           -0.0
     28/01/2008           2008            0.0            0.0        876.790           45.9         1993.7          0.000          0.000           -0.0
     29/01/2008           2008            0.0            0.0        907.681           45.8         1993.7          0.000          0.000           -0.0
     30/01/2008           2008            0.0            0.0        927.895           45.7         1993.7          0.000          1.500           -0.0
     31/01/2008           2008            0.0            0.0        942.993           45.5         1993.7          0.000          0.000           -0.0
     01/02/2008           2008            0.0            0.0        959.265           45.4         1993.7          0.000          0.000           -0.0
     02/02/2008           2008            0.0            0.0        974.240           45.3         1993.7          0.000          0.000           -0.0
     03/02/2008           2008            0.0            0.0        986.846           45.2         1993.7          0.000          0.000           -0.0
     04/02/2008           2008            0.0            0.0        993.971           45.1         1993.7          0.000          0.000           -0.0
     05/02/2008           2008            0.0            0.0       1030.845           45.1         1993.7          0.000          5.500           -0.0
     06/02/2008           2008            0.0            0.0       1022.330           45.0         1993.7          0.000          1.500           -0.0
     07/02/2008           2008            0.0            0.0       1016.925           44.9         1993.7          0.000          0.000           -0.0
     08/02/2008           2008            0.0            0.0       1015.466           44.8         1993.7          0.000          0.000           -0.0
     09/02/2008           2008            0.0            0.0       1015.632           44.8         1993.7          0.000          0.000           -0.0
     10/02/2008           2008            0.0            0.0       1016.361           44.7         1993.7          0.000          0.000           -0.0
     11/02/2008           2008            0.0            0.0       1017.269           44.6         1993.7          0.000          0.000           -0.0
     12/02/2008           2008            0.0            0.0       1008.669           44.6         1993.7          0.000          6.500           -0.0
     13/02/2008           2008            0.0            0.0       1001.676           44.5         1993.7          0.000          0.000           -0.0
     14/02/2008           2008            0.0            0.0        997.897           44.4         1993.7          0.000          0.500           -0.0
     15/02/2008           2008            0.0            0.0        988.529           44.3         1993.7          0.000          3.000           -0.0
     16/02/2008           2008            0.0            0.0        861.005           44.1         1993.7          0.000          0.000           -0.0
     17/02/2008           2008            0.0            0.0        885.880           44.0         1993.7          0.000          0.000           -0.0
     18/02/2008           2008            0.0            0.0        903.861           43.8         1993.7          0.000          1.800           -0.0
     19/02/2008           2008            0.0            0.0        920.311           43.7         1993.7          0.000          0.000           -0.0
     20/02/2008           2008            0.0            0.0        934.456           43.5         1993.7          0.000          0.700           -0.0
     21/02/2008           2008            0.0            0.0        949.473           43.4         1993.7          0.000          0.000           -0.0
     22/02/2008           2008            0.0            0.0        964.501           43.3         1993.7          0.000          0.000           -0.0
     23/02/2008           2008            0.0            0.0        978.801           43.2         1993.7          0.000          0.000           -0.0
     24/02/2008           2008            0.0            0.0        992.122           43.1         1993.7          0.000          0.000           -0.0
     25/02/2008           2008            0.0            0.0       1029.758           43.1         1993.7          0.000          0.000           -0.0
     26/02/2008           2008            0.0            0.0       1040.739           43.0         1993.7          0.000          0.000           -0.0
     27/02/2008           2008            0.0            0.0       1043.719           42.9         1993.7          0.000          0.000           -0.0
     28/02/2008           2008            0.0            0.0       1045.756           42.9         1993.7          0.000          0.000           -0.0
     29/02/2008           2008            0.0            0.0       1043.531           42.8         1993.7          0.000          4.000           -0.0
     01/03/2008           2008            0.0            0.0       1040.523           42.8         1993.7          0.000          0.000           -0.0
     02/03/2008           2008            0.0            0.0       1040.917           42.7         1990.6          0.000          0.000           -0.0
     03/03/2008           2008            0.0            0.0       1036.819           42.7         1990.6          0.000          5.000           -0.0
     04/03/2008           2008            0.0            0.0       1032.080           42.6         1990.6          0.000          0.000           -0.0
     05/03/2008           2008            0.0            0.0       1029.598           42.5         1990.6          0.000          0.000           -0.0
     06/03/2008           2008            0.0            0.0       1026.210           42.5         1990.6          0.000          2.000           -0.0
     07/03/2008           2008            0.0            0.0       1023.435           42.4         1990.6          0.000          0.000           -0.0
     08/03/2008           2008            0.0            0.0       1022.731           42.3         1990.6          0.000          0.000           -0.0
     09/03/2008           2008            0.0            0.0       1023.387           42.3         1990.6          0.000          0.000           -0.0
     10/03/2008           2008            0.0            0.0       1025.081           42.2         1990.6          0.000          0.000           -0.0
     11/03/2008           2008            0.0            0.0       1029.248           42.1         1990.6          0.000          0.000           -0.0
     12/03/2008           2008            0.0            0.0       1034.098           42.1         1989.0          0.000          0.000           -0.0
     13/03/2008           2008            0.0            0.0       1040.258           42.0         1980.9          0.000          0.000            0.0
     14/03/2008           2008            0.0            0.0       1047.529           42.0         1980.0          0.000          0.000            0.0
     15/03/2008           2008            0.0            0.0       1054.190           41.9         1980.0          0.000          0.000           -0.0
     16/03/2008           2008            0.0            0.0       1060.097           41.8         1979.8          0.000          0.000           -0.0
     17/03/2008           2008            0.0            0.0       1064.878           41.8         1979.5          0.000          0.000            0.0
     18/03/2008           2008            0.0            0.0       1065.582           41.7         1978.5          0.000          3.000            0.0
     19/03/2008           2008            0.0            0.0       1066.911           41.7         1975.8          0.000          0.000            0.0
     20/03/2008           2008            0.0            0.0       1071.278           41.7         1971.4          0.000          0.000            0.0
     21/03/2008           2008            0.0            0.0       1075.808           41.7         1971.3          0.000          0.000            0.0
     22/03/2008           2008            0.0            0.0       1077.939           41.6         1971.3          0.000          1.800            0.0
     23/03/2008           2008            0.0            0.0       1078.102           41.5         1971.3          0.000          0.000           -0.0
     24/03/2008           2008            0.0            0.0       1081.106           41.5         1971.3          0.000          0.000           -0.0
     25/03/2008           2008            0.0            0.0       1087.065           41.4         1969.8          0.000          0.000            0.0
     26/03/2008           2008            0.0            0.0       1095.519           41.4         1968.9          0.000          0.000            0.0
     27/03/2008           2008            0.0            0.0       1103.880           41.4         1968.9          0.000          0.000            0.0
     28/03/2008           2008            0.0            0.0       1109.936           41.3         1968.9          0.000          3.200           -0.0
     29/03/2008           2008            0.0            0.0       1116.637           41.3         1968.7          0.000          0.000            0.0
     30/03/2008           2008            0.0            0.0       1123.556           41.3         1968.1          0.000          0.000            0.0
     31/03/2008           2008            0.0            0.0       1129.431           41.3         1968.0          0.000          0.000            0.0
     01/04/2008           2008            0.0            0.0       1136.279           41.3         1968.0          0.000          0.254            0.0
     02/04/2008           2008            0.0            0.0       1145.391           41.3         1968.0          0.000          0.000            0.0
     03/04/2008           2008            0.0            0.0       1154.441           41.3         1968.0          0.000          0.508            0.0
     04/04/2008           2008            0.0            0.0       1164.743           41.4         1968.0          0.000          0.254            0.0
     05/04/2008           2008            0.0            0.0       1179.376           41.8         1968.0          0.000          0.000            0.1
