ApsimVersion = 7.9 r4044
Title = suth-2003
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai           Rain    dlt_n_min()
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)           (mm)        (kg/ha)
     01/01/2003           2003            0.0            0.0        704.130           79.3         2000.0          0.000          0.000            0.1
     02/01/2003           2003            0.0            0.0        718.129           79.3         2000.0          0.000          0.000            0.0
     03/01/2003           2003            0.0            0.0        730.653           79.2         2000.0          0.000          0.000            0.0
     04/01/2003           2003            0.0            0.0        742.706           79.1         1999.5          0.000          0.510            0.0
     05/01/2003           2003            0.0            0.0        755.201           78.9         1999.5          0.000          0.000            0.0
     06/01/2003           2003            0.0            0.0        768.403           78.8         1999.5          0.000          0.000            0.0
     07/01/2003           2003            0.0            0.0        787.309           78.7         1991.8          0.000          0.000            0.0
     08/01/2003           2003            0.0            0.0        810.607           78.6         1976.5          0.000          0.000            0.1
     09/01/2003           2003            0.0            0.0        830.247           78.5         1976.5          0.000          0.000            0.0
     10/01/2003           2003            0.0            0.0        847.031           78.4         1976.5          0.000          0.000            0.0
     11/01/2003           2003            0.0            0.0        861.864           78.2         1976.5          0.000          0.000           -0.0
     12/01/2003           2003            0.0            0.0        899.648           78.1         1976.5          0.000          0.000           -0.0
     13/01/2003           2003            0.0            0.0        923.966           77.9         1976.5          0.000          0.000           -0.0
     14/01/2003           2003            0.0            0.0        929.611           77.8         1976.5          0.000          0.000           -0.0
     15/01/2003           2003            0.0            0.0        935.658           77.6         1976.5          0.000          0.000           -0.0
     16/01/2003           2003            0.0            0.0        939.023           77.4         1976.5          0.000          0.760           -0.0
     17/01/2003           2003            0.0            0.0        943.692           77.3         1976.5          0.000          0.000           -0.0
     18/01/2003           2003            0.0            0.0        949.529           77.1         1976.5          0.000          0.000           -0.0
     19/01/2003           2003            0.0            0.0        956.562           76.9         1976.5          0.000          0.000           -0.0
     20/01/2003           2003            0.0            0.0        962.697           76.8         1976.5          0.000          0.000           -0.0
     21/01/2003           2003            0.0            0.0        974.031           76.6         1976.5          0.000          0.000           -0.0
     22/01/2003           2003            0.0            0.0        987.772           76.5         1976.5          0.000          0.000           -0.0
     23/01/2003           2003            0.0            0.0        990.859           76.3         1976.5          0.000          0.000           -0.0
     24/01/2003           2003            0.0            0.0        994.031           76.1         1976.5          0.000          0.000           -0.0
     25/01/2003           2003            0.0            0.0        996.271           76.0         1976.5          0.000          0.510           -0.0
     26/01/2003           2003            0.0            0.0        998.964           75.9         1976.5          0.000          0.000           -0.0
     27/01/2003           2003            0.0            0.0        999.949           75.7         1976.5          0.000          1.270           -0.0
     28/01/2003           2003            0.0            0.0        996.993           75.6         1976.5          0.000          2.540           -0.0
     29/01/2003           2003            0.0            0.0        995.361           75.5         1976.5          0.000          1.020           -0.0
     30/01/2003           2003            0.0            0.0        996.845           75.3         1976.5          0.000          0.000           -0.0
     31/01/2003           2003            0.0            0.0        999.062           75.2         1976.5          0.000          0.250           -0.0
     01/02/2003           2003            0.0            0.0       1003.745           75.0         1973.8          0.000          0.000           -0.0
     02/02/2003           2003            0.0            0.0       1008.389           74.9         1972.0          0.000          0.000           -0.0
     03/02/2003           2003            0.0            0.0       1012.673           74.7         1972.0          0.000          0.000           -0.0
     04/02/2003           2003            0.0            0.0       1016.666           74.6         1972.0          0.000          0.000           -0.0
