ApsimVersion = 7.9 r4044
Title = ames-2013
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai    dlt_n_min()           Rain
     23/05/2013           2013            0.0            0.0       1306.877           56.6            0.0          0.000            0.5          0.000
     24/05/2013           2013            0.0            0.0       1320.232           57.3            0.0          0.000            0.5          0.000
     25/05/2013           2013            0.0            0.0       1328.126           58.0            0.0          0.000            0.3         31.750
     26/05/2013           2013            0.0            0.0       1305.715           58.5            0.0          0.000            0.3         15.240
     27/05/2013           2013            0.0            0.0       1269.763           59.1            0.0          0.000            0.4         24.638
     28/05/2013           2013            0.0            0.0       1205.375           59.9            0.0          0.000            0.6          6.096
     29/05/2013           2013            0.0            0.0       1175.427           60.7            0.0          0.000            0.7          9.398
     30/05/2013           2013            0.0            0.0       1170.366           61.4            0.0          0.000            0.7          0.762
     31/05/2013           2013            0.0            0.0       1175.627           62.1            0.0          0.000            0.7          0.000
     01/06/2013           2013            0.0            0.0       1183.644           62.7            0.0          0.000            0.6          0.000
     02/06/2013           2013            0.0            0.0       1192.742           63.2            0.0          0.000            0.5          0.000
     03/06/2013           2013            0.0            0.0       1204.248           63.7            0.0          0.000            0.5          0.000
     04/06/2013           2013            0.0            0.0       1206.030           64.1            0.0          0.000            0.5          9.144
     05/06/2013           2013            0.0            0.0       1198.916           64.6            0.0          0.000            0.5          6.858
     06/06/2013           2013            0.0            0.0       1200.814           65.0            0.0          0.000            0.5          0.000
     07/06/2013           2013            0.0            0.0       1206.848           65.5            0.0          0.000            0.5          0.000
     08/06/2013           2013            0.0            0.0       1205.393           65.9            0.0          0.000            0.5          7.874
     09/06/2013           2013            0.0            0.0       1204.985           66.4            0.0          0.000            0.5          1.016
     10/06/2013           2013            0.0            0.0       1209.404           66.9            0.0          0.000            0.6          0.000
     11/06/2013           2013            0.0            0.0       1219.310           67.7            0.0          0.000            0.9          0.000
     12/06/2013           2013            0.0            0.0       1229.689           68.7            0.0          0.000            1.0          4.064
     13/06/2013           2013            0.0            0.0       1246.365           69.6            0.0          0.000            1.0          0.000
     14/06/2013           2013            0.0            0.0       1254.622           70.5            0.0          0.000            0.8          9.652
     15/06/2013           2013            0.0            0.0       1253.147           71.3            0.0          0.000            0.9          5.334
     16/06/2013           2013            0.0            0.0       1259.938           72.2            0.0          0.000            1.0          0.000
     17/06/2013           2013            0.0            0.0       1266.545           73.2            0.0          0.000            1.1          0.000
     18/06/2013           2013            0.0            0.0       1273.738           74.3            0.0          0.000            1.1          0.000
     19/06/2013           2013            0.0            0.0       1282.308           75.4            0.0          0.000            1.2          0.000
     20/06/2013           2013            0.0            0.0       1292.372           76.7            0.0          0.000            1.3          0.000
     21/06/2013           2013            0.0            0.0       1303.873           78.1            0.0          0.000            1.4          0.000
     22/06/2013           2013            0.0            0.0       1316.801           79.4            0.0          0.000            1.3          0.000
     23/06/2013           2013            0.0            0.0       1330.523           80.7            0.0          0.000            1.3          6.096
     24/06/2013           2013            0.0            0.0       1340.289           81.6            0.0          0.000            1.0         17.526
     25/06/2013           2013            0.0            0.0       1342.929           82.6            0.0          0.000            1.1          1.016
     26/06/2013           2013            0.0            0.0       1347.971           83.9            0.0          0.000            1.4          0.000
     27/06/2013           2013            0.0            0.0       1355.930           85.2            0.0          0.000            1.4          0.508
     28/06/2013           2013            0.0            0.0       1366.802           86.4            0.0          0.000            1.3          0.000
     29/06/2013           2013            0.0            0.0       1379.782           87.5            0.0          0.000            1.1          0.508
     30/06/2013           2013            0.0            0.0       1394.226           88.4            0.0          0.000            1.0          0.000
     01/07/2013           2013            0.0            0.0       1409.603           89.1            0.0          0.000            0.9          0.000
     02/07/2013           2013            0.0            0.0       1425.374           90.0            0.0          0.000            0.9          0.000
     03/07/2013           2013            0.0            0.0       1441.579           90.9            0.0          0.000            1.0          0.000
     04/07/2013           2013            0.0            0.0       1458.781           92.0            0.0          0.000            1.1          0.000
     05/07/2013           2013            0.0            0.0       1476.786           93.2            0.0          0.000            1.2          0.000
     06/07/2013           2013            0.0            0.0       1495.218           94.6            0.0          0.000            1.3          0.000
     07/07/2013           2013            0.0            0.0       1513.596           96.1            0.0          0.000            1.4          0.000
     08/07/2013           2013            0.0            0.0       1531.444           97.6            0.0          0.000            1.4          0.000
     09/07/2013           2013            0.0            0.0       1548.377           99.2            0.0          0.000            1.5          1.524
     10/07/2013           2013            0.0            0.0       1565.388          100.6            0.0          0.000            1.4          0.000
     11/07/2013           2013            0.0            0.0       1579.938          101.9            0.0          0.000            1.3          0.000
     12/07/2013           2013            0.0            0.0       1592.311          103.3            0.0          0.000            1.3          0.000
     13/07/2013           2013            0.0            0.0       1602.630          104.4            0.0          0.000            1.2          0.000
     14/07/2013           2013            0.0            0.0       1611.219          105.6            0.0          0.000            1.2          0.000
     15/07/2013           2013            0.0            0.0       1618.433          106.9            0.0          0.000            1.3          0.000
     16/07/2013           2013            0.0            0.0       1624.575          108.5            0.0          0.000            1.5          0.000
     17/07/2013           2013            0.0            0.0       1629.879          110.2            0.0          0.000            1.6          0.000
     18/07/2013           2013            0.0            0.0       1634.514          112.0            0.0          0.000            1.7          0.000
     19/07/2013           2013            0.0            0.0       1638.673          113.7            0.0          0.000            1.7          0.000
     20/07/2013           2013            0.0            0.0       1643.147          115.2            0.0          0.000            1.5          0.000
     21/07/2013           2013            0.0            0.0       1648.437          116.5            0.0          0.000            1.4          0.000
     22/07/2013           2013            0.0            0.0       1653.603          118.1            0.0          0.000            1.6         22.098
     23/07/2013           2013            0.0            0.0       1660.359          119.2            0.0          0.000            1.4          0.000
     24/07/2013           2013            0.0            0.0       1668.087          120.2            0.0          0.000            1.1          0.000
     25/07/2013           2013            0.0            0.0       1676.975          121.1            0.0          0.000            1.0          0.254
     26/07/2013           2013            0.0            0.0       1690.120          122.0            0.0          0.000            1.0          0.000
     27/07/2013           2013            0.0            0.0       1709.942          122.8            0.0          0.000            0.8          0.000
     28/07/2013           2013            0.0            0.0       1734.158          123.6            0.0          0.000            0.8          0.000
     29/07/2013           2013            0.0            0.0       1758.874          124.4            0.0          0.000            0.8          0.000
     30/07/2013           2013            0.0            0.0       1784.101          125.1            0.0          0.000            0.8          2.032
     31/07/2013           2013            0.0            0.0       1787.328          126.0            0.0          0.000            0.9          0.000
     01/08/2013           2013            0.0            0.0       1789.750          127.0            0.0          0.000            1.0          0.000
     02/08/2013           2013            0.0            0.0       1792.579          128.0            0.0          0.000            1.0          0.000
     03/08/2013           2013            0.0            0.0       1795.947          129.0            0.0          0.000            1.0          0.000
     04/08/2013           2013            0.0            0.0       1799.816          130.0            0.0          0.000            1.0          0.000
     05/08/2013           2013            0.0            0.0       1804.057          131.1            0.0          0.000            1.0          0.000
     06/08/2013           2013            0.0            0.0       1808.572          132.3            0.0          0.000            1.1          0.000
     07/08/2013           2013            0.0            0.0       1813.548          133.5            0.0          0.000            1.1          0.000
     08/08/2013           2013            0.0            0.0       1818.811          134.6            0.0          0.000            1.1          0.000
     09/08/2013           2013            0.0            0.0       1824.230          135.6            0.0          0.000            1.0          0.000
     10/08/2013           2013            0.0            0.0       1829.734          136.7            0.0          0.000            1.1          0.000
     11/08/2013           2013            0.0            0.0       1835.051          137.7            0.0          0.000            1.2         30.734
     12/08/2013           2013            0.0            0.0       1834.407          138.3            0.0          0.000            1.0         20.066
     13/08/2013           2013            0.0            0.0       1817.585          138.9            0.0          0.000            1.0          0.508
     14/08/2013           2013            0.0            0.0       1798.061          139.6            0.0          0.000            0.9          0.000
     15/08/2013           2013            0.0            0.0       1784.742          140.2            0.0          0.000            0.9          0.000
     16/08/2013           2013            0.0            0.0       1777.157          141.0            0.0          0.000            0.9          0.000
     17/08/2013           2013            0.0            0.0       1773.405          141.7            0.0          0.000            0.8          0.000
     18/08/2013           2013            0.0            0.0       1771.707          142.5            0.0          0.000            0.8          0.000
     19/08/2013           2013            0.0            0.0       1771.096          143.3            0.0          0.000            0.9          0.000
     20/08/2013           2013            0.0            0.0       1771.102          144.3            0.0          0.000            1.0          0.000
     21/08/2013           2013            0.0            0.0       1771.491          145.5            0.0          0.000            1.1          0.000
     22/08/2013           2013            0.0            0.0       1772.139          146.8            0.0          0.000            1.1          0.000
     23/08/2013           2013            0.0            0.0       1772.983          148.0            0.0          0.000            1.1          0.000
     24/08/2013           2013            0.0            0.0       1773.990          149.2            0.0          0.000            1.2          0.000
     25/08/2013           2013            0.0            0.0       1775.150          150.6            0.0          0.000            1.3          0.000
     26/08/2013           2013            0.0            0.0       1776.469          152.0            0.0          0.000            1.4          0.000
     27/08/2013           2013            0.0            0.0       1777.965          153.6            0.0          0.000            1.5          0.000
     28/08/2013           2013            0.0            0.0       1779.669          155.2            0.0          0.000            1.5          0.000
     29/08/2013           2013            0.0            0.0       1781.626          156.7            0.0          0.000            1.5          0.000
     30/08/2013           2013            0.0            0.0       1783.893          158.2            0.0          0.000            1.5          0.000
     31/08/2013           2013            0.0            0.0       1786.541          159.7            0.0          0.000            1.5          0.000
     01/09/2013           2013            0.0            0.0       1789.272          160.9            0.0          0.000            1.3          2.032
     02/09/2013           2013            0.0            0.0       1793.036          161.9            0.0          0.000            1.1          0.000
     03/09/2013           2013            0.0            0.0       1797.185          162.9            0.0          0.000            1.0          0.000
     04/09/2013           2013            0.0            0.0       1801.707          163.9            0.0          0.000            1.1          0.000
     05/09/2013           2013            0.0            0.0       1806.438          165.0            0.0          0.000            1.2          0.000
     06/09/2013           2013            0.0            0.0       1811.541          166.3            0.0          0.000            1.2          0.000
     07/09/2013           2013            0.0            0.0       1816.971          167.5            0.0          0.000            1.2          0.000
     08/09/2013           2013            0.0            0.0       1822.552          168.6            0.0          0.000            1.2          0.000
     09/09/2013           2013            0.0            0.0       1828.196          169.9            0.0          0.000            1.3          0.000
     10/09/2013           2013            0.0            0.0       1833.948          171.3            0.0          0.000            1.4          0.000
     11/09/2013           2013            0.0            0.0       1840.176          172.6            0.0          0.000            1.3          0.000
     12/09/2013           2013            0.0            0.0       1846.631          173.7            0.0          0.000            1.1          0.000
     13/09/2013           2013            0.0            0.0       1825.840          174.5            0.0          0.000            1.0          0.000
     14/09/2013           2013            0.0            0.0       1832.103          175.3            0.0          0.000            0.8          0.000
     15/09/2013           2013            0.0            0.0       1835.656          176.0            0.0          0.000            0.7          0.000
     16/09/2013           2013            0.0            0.0       1838.028          176.5            0.0          0.000            0.7          0.000
     17/09/2013           2013            0.0            0.0       1840.209          177.2            0.0          0.000            0.7          7.874
     18/09/2013           2013            0.0            0.0       1842.675          178.0            0.0          0.000            0.9          0.508
     19/09/2013           2013            0.0            0.0       1844.581          179.0            0.0          0.000            1.0          0.000
     20/09/2013           2013            0.0            0.0       1846.125          179.7            0.0          0.000            0.7          0.508
     21/09/2013           2013            0.0            0.0       1847.536          180.2            0.0          0.000            0.6          0.508
     22/09/2013           2013            0.0            0.0       1848.903          180.8            0.0          0.000            0.6          0.254
     23/09/2013           2013            0.0            0.0       1850.279          181.4            0.0          0.000            0.6          0.254
     24/09/2013           2013            0.0            0.0       1851.753          182.0            0.0          0.000            0.6          0.000
     25/09/2013           2013            0.0            0.0       1853.417          182.6            0.0          0.000            0.6          0.000
     26/09/2013           2013            0.0            0.0       1855.177          183.4            0.0          0.000            0.7          0.000
     27/09/2013           2013            0.0            0.0       1857.017          184.3            0.0          0.000            0.8          0.000
     28/09/2013           2013            0.0            0.0       1858.930          185.0            0.0          0.000            0.7          0.762
     29/09/2013           2013            0.0            0.0       1860.907          185.5            0.0          0.000            0.6          0.254
     30/09/2013           2013            0.0            0.0       1862.940          186.1            0.0          0.000            0.6          0.000
     01/10/2013           2013            0.0            0.0       1865.024          186.8            0.0          0.000            0.7          0.000
     02/10/2013           2013            0.0            0.0       1867.141          187.6            0.0          0.000            0.8          0.000
     03/10/2013           2013            0.0            0.0       1869.274          188.4            0.0          0.000            0.8          0.000
     04/10/2013           2013            0.0            0.0       1871.419          189.4            0.0          0.000            1.0          5.588
     05/10/2013           2013            0.0            0.0       1873.520          190.0            0.0          0.000            0.7          0.762
     06/10/2013           2013            0.0            0.0       1875.538          190.4            0.0          0.000            0.5          0.508
     07/10/2013           2013            0.0            0.0       1877.441          190.8            0.0          0.000            0.5          0.508
     08/10/2013           2013            0.0            0.0       1879.230          191.2            0.0          0.000            0.5          0.000
     09/10/2013           2013            0.0            0.0       1880.937          191.7            0.0          0.000            0.5          0.254
     10/10/2013           2013            0.0            0.0       1882.605          192.2            0.0          0.000            0.5          0.000
     11/10/2013           2013            0.0            0.0       1884.267          192.7            0.0          0.000            0.5          0.000
     12/10/2013           2013            0.0            0.0       1885.944          193.1            0.0          0.000            0.5          0.000
     13/10/2013           2013            0.0            0.0       1887.650          193.5            0.0          0.000            0.4          0.000
     14/10/2013           2013            0.0            0.0       1889.385          193.9            0.0          0.000            0.4          0.000
     15/10/2013           2013            0.0            0.0       1891.141          194.2            0.0          0.000            0.3          0.254
     16/10/2013           2013            0.0            0.0       1892.900          194.4            0.0          0.000            0.3          0.000
     17/10/2013           2013            0.0            0.0       1894.641          194.6            0.0          0.000            0.2          0.000
     18/10/2013           2013            0.0            0.0       1896.348          194.8            0.0          0.000            0.2          0.000
     19/10/2013           2013            0.0            0.0       1898.014          195.0            0.0          0.000            0.2          0.000
     20/10/2013           2013            0.0            0.0       1899.630          195.2            0.0          0.000            0.2          0.000
     21/10/2013           2013            0.0            0.0       1901.208          195.4            0.0          0.000            0.2          1.524
     22/10/2013           2013            0.0            0.0       1902.589          195.5            0.0          0.000            0.1          5.080
     23/10/2013           2013            0.0            0.0       1903.592          195.6            0.0          0.000            0.1          0.508
     24/10/2013           2013            0.0            0.0       1904.076          195.7            0.0          0.000            0.1          0.000
     25/10/2013           2013            0.0            0.0       1904.049          195.8            0.0          0.000            0.1          0.000
     26/10/2013           2013            0.0            0.0       1903.633          195.9            0.0          0.000            0.1          0.000
     27/10/2013           2013            0.0            0.0       1903.001          196.0            0.0          0.000            0.1          0.000
     28/10/2013           2013            0.0            0.0       1902.305          196.1            0.0          0.000            0.1          0.000
     29/10/2013           2013            0.0            0.0       1901.633          196.2            0.0          0.000            0.2          0.000
     30/10/2013           2013            0.0            0.0       1900.972          196.4            0.0          0.000            0.3          0.000
     31/10/2013           2013            0.0            0.0       1900.246          196.6            0.0          0.000            0.2          0.000
     01/11/2013           2013            0.0            0.0       1899.395          196.8            0.0          0.000            0.2          0.000
     02/11/2013           2013            0.0            0.0       1898.430          196.9            0.0          0.000            0.2          0.000
     03/11/2013           2013            0.0            0.0       1897.406          197.1            0.0          0.000            0.2          0.000
     04/11/2013           2013            0.0            0.0       1896.303          197.2            0.0          0.000            0.2          3.050
     05/11/2013           2013            0.0            0.0       1893.874          197.1            0.0          0.000            0.1         14.480
     06/11/2013           2013            0.0            0.0       1886.458          196.9            0.0          0.000            0.1          8.890
     07/11/2013           2013            0.0            0.0       1871.097          196.8            0.0          0.000            0.1          0.000
     08/11/2013           2013            0.0            0.0       1854.861          196.6            0.0          0.000            0.1          0.000
