ApsimVersion = 7.9 r4044
Title = nash-2002
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai           Rain    dlt_n_min()
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)           (mm)        (kg/ha)
     01/01/2002           2002            0.0            0.0        726.517           47.4         2000.0          0.000          0.000            0.0
     02/01/2002           2002            0.0            0.0        765.978           47.6         2000.0          0.000          0.000            0.0
     03/01/2002           2002            0.0            0.0        800.345           47.6         2000.0          0.000          0.000            0.0
     04/01/2002           2002            0.0            0.0        832.831           47.6         2000.0          0.000          0.000           -0.0
     05/01/2002           2002            0.0            0.0        862.437           47.5         2000.0          0.000          0.000           -0.0
     06/01/2002           2002            0.0            0.0        889.834           47.5         2000.0          0.000          0.000           -0.0
     07/01/2002           2002            0.0            0.0        916.506           47.4         2000.0          0.000          0.000           -0.0
     08/01/2002           2002            0.0            0.0        944.334           47.4         1995.6          0.000          0.000           -0.0
     09/01/2002           2002            0.0            0.0        969.456           47.5         1986.4          0.000          0.000            0.0
     10/01/2002           2002            0.0            0.0        988.950           47.5         1986.1          0.000          0.000            0.0
     11/01/2002           2002            0.0            0.0        997.769           47.7         1984.6          0.000          0.000            0.0
     12/01/2002           2002            0.0            0.0       1040.645           47.8         1984.6          0.000          0.000            0.0
     13/01/2002           2002            0.0            0.0       1047.597           47.8         1984.2          0.000          0.000            0.0
     14/01/2002           2002            0.0            0.0       1048.950           47.9         1984.2          0.000          2.500            0.0
     15/01/2002           2002            0.0            0.0       1047.696           48.0         1984.2          0.000          0.000            0.0
     16/01/2002           2002            0.0            0.0       1047.090           48.0         1984.2          0.000          0.000           -0.0
     17/01/2002           2002            0.0            0.0       1045.599           48.0         1984.2          0.000          1.500           -0.0
     18/01/2002           2002            0.0            0.0       1044.005           47.9         1984.2          0.000          0.000           -0.0
     19/01/2002           2002            0.0            0.0       1043.566           47.9         1984.2          0.000          0.000           -0.0
     20/01/2002           2002            0.0            0.0       1045.028           47.8         1984.2          0.000          0.000           -0.0
     21/01/2002           2002            0.0            0.0       1048.083           47.7         1984.2          0.000          0.000           -0.0
     22/01/2002           2002            0.0            0.0       1052.299           47.7         1975.0          0.000          0.000            0.0
     23/01/2002           2002            0.0            0.0       1056.048           47.7         1975.0          0.000          0.000            0.0
     24/01/2002           2002            0.0            0.0       1060.126           47.6         1975.0          0.000          0.000           -0.0
     25/01/2002           2002            0.0            0.0       1065.078           47.6         1971.9          0.000          0.000            0.0
     26/01/2002           2002            0.0            0.0       1071.130           47.8         1959.4          0.000          0.000            0.0
     27/01/2002           2002            0.0            0.0       1077.602           48.0         1952.6          0.000          0.000            0.1
     28/01/2002           2002            0.0            0.0       1083.047           48.1         1952.6          0.000          0.000            0.0
     29/01/2002           2002            0.0            0.0       1087.038           48.1         1952.6          0.000          0.000            0.0
     30/01/2002           2002            0.0            0.0       1087.210           48.1         1952.6          0.000          2.591            0.0
     31/01/2002           2002            0.0            0.0       1071.724           48.2         1952.6          0.000          7.722           -0.0
     01/02/2002           2002            0.0            0.0       1059.077           48.1         1952.6          0.000          0.000           -0.0
     02/02/2002           2002            0.0            0.0       1052.646           48.0         1952.6          0.000          0.000           -0.0
     03/02/2002           2002            0.0            0.0       1050.133           48.0         1952.6          0.000          0.000           -0.0
     04/02/2002           2002            0.0            0.0       1049.480           47.9         1952.6          0.000          0.000           -0.0
     05/02/2002           2002            0.0            0.0       1049.884           47.8         1952.6          0.000          0.000           -0.0
     06/02/2002           2002            0.0            0.0       1051.224           47.7         1952.6          0.000          0.000           -0.0
     07/02/2002           2002            0.0            0.0       1054.014           47.7         1952.6          0.000          0.000           -0.0
     08/02/2002           2002            0.0            0.0       1058.432           47.6         1952.6          0.000          0.000           -0.0
     09/02/2002           2002            0.0            0.0       1060.551           47.5         1947.8          0.000          2.769            0.0
     10/02/2002           2002            0.0            0.0       1061.004           47.5         1947.8          0.000          0.000           -0.0
     11/02/2002           2002            0.0            0.0       1062.350           47.4         1947.8          0.000          0.000           -0.0
     12/02/2002           2002            0.0            0.0       1064.479           47.3         1947.8          0.000          0.000           -0.0
     13/02/2002           2002            0.0            0.0       1068.320           47.2         1947.8          0.000          0.000           -0.0
     14/02/2002           2002            0.0            0.0       1073.184           47.2         1943.9          0.000          0.000            0.0
     15/02/2002           2002            0.0            0.0       1079.138           47.2         1941.5          0.000          0.000            0.0
     16/02/2002           2002            0.0            0.0       1086.117           47.2         1940.4          0.000          0.000            0.0
     17/02/2002           2002            0.0            0.0       1094.133           47.1         1940.3          0.000          0.000            0.0
     18/02/2002           2002            0.0            0.0       1096.055           47.2         1924.8          0.000          5.131            0.0
     19/02/2002           2002            0.0            0.0       1074.359           47.4         1913.8          0.000         13.792            0.0
     20/02/2002           2002            0.0            0.0       1049.330           47.5         1913.6          0.000          0.000            0.0
     21/02/2002           2002            0.0            0.0       1037.618           47.5         1913.6          0.000          0.000            0.0
     22/02/2002           2002            0.0            0.0       1034.072           47.4         1913.6          0.000          0.000            0.0
     23/02/2002           2002            0.0            0.0       1036.167           47.5         1895.5          0.000          0.000            0.0
     24/02/2002           2002            0.0            0.0       1040.084           47.6         1884.5          0.000          0.000            0.1
     25/02/2002           2002            0.0            0.0       1043.552           47.6         1884.5          0.000          0.000            0.0
     26/02/2002           2002            0.0            0.0       1046.133           47.6         1884.5          0.000          0.000            0.0
     27/02/2002           2002            0.0            0.0       1048.253           47.5         1884.5          0.000          0.000           -0.0
     28/02/2002           2002            0.0            0.0       1050.334           47.5         1884.5          0.000          0.000           -0.0
     01/03/2002           2002            0.0            0.0       1043.255           47.4         1884.5          0.000          7.188           -0.0
     02/03/2002           2002            0.0            0.0       1034.791           47.4         1884.5          0.000          0.000           -0.0
     03/03/2002           2002            0.0            0.0       1028.741           47.3         1884.5          0.000          0.000           -0.0
     04/03/2002           2002            0.0            0.0       1020.720           47.2         1884.5          0.000          3.429           -0.0
     05/03/2002           2002            0.0            0.0       1015.388           47.1         1884.5          0.000          0.000           -0.0
     06/03/2002           2002            0.0            0.0       1014.215           47.1         1884.5          0.000          0.000           -0.0
     07/03/2002           2002            0.0            0.0       1014.993           47.0         1884.5          0.000          0.000           -0.0
     08/03/2002           2002            0.0            0.0       1008.162           46.9         1875.8          0.000          5.867            0.0
     09/03/2002           2002            0.0            0.0       1004.625           46.8         1875.8          0.000          0.000           -0.0
     10/03/2002           2002            0.0            0.0       1004.277           46.7         1875.8          0.000          0.000           -0.0
     11/03/2002           2002            0.0            0.0       1007.174           46.6         1875.7          0.000          0.000           -0.0
     12/03/2002           2002            0.0            0.0       1012.840           46.5         1874.0          0.000          0.000            0.0
     13/03/2002           2002            0.0            0.0       1018.302           46.5         1873.1          0.000          0.000            0.0
     14/03/2002           2002            0.0            0.0       1022.873           46.4         1872.6          0.000          0.000            0.0
     15/03/2002           2002            0.0            0.0       1026.892           46.3         1872.6          0.000          0.000           -0.0
     16/03/2002           2002            0.0            0.0       1033.798           46.2         1872.6          0.000          0.000           -0.0
     17/03/2002           2002            0.0            0.0       1038.356           46.2         1872.5          0.000          0.000            0.0
     18/03/2002           2002            0.0            0.0       1043.037           46.1         1871.2          0.000          0.000            0.0
     19/03/2002           2002            0.0            0.0       1045.795           46.1         1870.8          0.000          0.800            0.0
     20/03/2002           2002            0.0            0.0       1049.401           46.1         1869.5          0.000          1.000            0.0
     21/03/2002           2002            0.0            0.0       1052.854           46.0         1869.5          0.000          0.000            0.0
     22/03/2002           2002            0.0            0.0       1056.579           45.9         1869.5          0.000          0.000           -0.0
     23/03/2002           2002            0.0            0.0       1062.351           45.9         1869.5          0.000          0.000           -0.0
     24/03/2002           2002            0.0            0.0       1068.566           45.8         1869.5          0.000          0.000           -0.0
     25/03/2002           2002            0.0            0.0       1074.788           45.7         1869.5          0.000          0.000           -0.0
     26/03/2002           2002            0.0            0.0       1082.764           45.7         1869.5          0.000          0.000           -0.0
     27/03/2002           2002            0.0            0.0       1092.611           45.6         1869.5          0.000          0.000            0.0
     28/03/2002           2002            0.0            0.0       1104.655           45.7         1869.5          0.000          0.000            0.0
     29/03/2002           2002            0.0            0.0       1118.411           45.9         1869.5          0.000          0.000            0.1
     30/03/2002           2002            0.0            0.0       1132.686           46.0         1869.5          0.000          0.000            0.0
     31/03/2002           2002            0.0            0.0       1147.222           46.1         1869.5          0.000          0.000            0.0
     01/04/2002           2002            0.0            0.0       1160.412           46.1         1869.5          0.000          0.000            0.0
     02/04/2002           2002            0.0            0.0       1172.011           46.1         1869.5          0.000          0.000            0.0
     03/04/2002           2002            0.0            0.0       1182.314           46.0         1869.5          0.000          0.000           -0.0
     04/04/2002           2002            0.0            0.0       1192.718           46.0         1869.5          0.000          0.000           -0.0
     05/04/2002           2002            0.0            0.0       1206.935           45.9         1869.5          0.000          0.000            0.0
     06/04/2002           2002            0.0            0.0       1226.182           45.9         1869.5          0.000          0.000            0.0
     07/04/2002           2002            0.0            0.0       1245.157           46.1         1869.5          0.000          0.762            0.1
     08/04/2002           2002            0.0            0.0       1255.555           46.3         1869.5          0.000          3.810            0.1
     09/04/2002           2002            0.0            0.0       1266.658           46.5         1869.5          0.000          0.000            0.1
     10/04/2002           2002            0.0            0.0       1285.021           47.1         1869.5          0.000          0.000            0.2
     11/04/2002           2002            0.0            0.0       1271.275           47.9         1811.2          0.000         21.082            0.2
     12/04/2002           2002            0.0            0.0       1213.048           48.5         1779.1          0.000          0.254            0.2
     13/04/2002           2002            0.0            0.0       1185.632           49.1         1752.9          0.000          0.000            0.2
     14/04/2002           2002            0.0            0.0       1179.759           50.0         1696.2          0.000          0.000            0.3
     15/04/2002           2002            0.0            0.0       1188.520           51.6         1647.4          0.000          0.000            0.7
     16/04/2002           2002            0.0            0.0       1202.882           53.6         1605.2          0.000          3.556            0.9
     17/04/2002           2002            0.0            0.0       1226.094           55.4         1596.9          0.000          0.254            0.7
     18/04/2002           2002            0.0            0.0       1234.232           57.0         1473.8          0.000         15.748            0.6
     19/04/2002           2002            0.0            0.0       1220.803           58.1         1447.8          0.000          0.000            0.4
     20/04/2002           2002            0.0            0.0       1212.781           58.9         1433.4          0.000          1.270            0.3
     21/04/2002           2002            0.0            0.0       1192.659           59.5         1431.1          0.000          8.128            0.1
     22/04/2002           2002            0.0            0.0       1179.333           59.9         1425.7          0.000          0.000            0.1
     23/04/2002           2002            0.0            0.0       1177.251           60.2         1404.5          0.000          0.000            0.2
     24/04/2002           2002            0.0            0.0       1178.424           60.7         1040.4          0.000          4.064            0.2
     25/04/2002           2002            0.0            0.0       1185.498           61.0         1036.2          0.000          0.000            0.1
     26/04/2002           2002            0.0            0.0       1200.940           61.3         1032.6          0.000          0.000            0.1
     27/04/2002           2002            0.0            0.0       1179.645           61.7         1025.7          0.000         36.830            0.1
     28/04/2002           2002            0.0            0.0       1106.446           61.9         1021.4          0.000          0.254            0.1
     29/04/2002           2002            0.0            0.0       1083.251           62.1         1004.5          0.000          0.000            0.1
     30/04/2002           2002            0.0            0.0       1083.769           62.4          987.7          0.000          0.000            0.2
     01/05/2002           2002            0.0            0.0       1079.304           62.8          977.5          0.000          8.382            0.2
     02/05/2002           2002            0.0            0.0       1077.911           63.1          971.2          0.000          0.000            0.1
     03/05/2002           2002            0.0            0.0       1084.949           63.3          961.5          0.000          0.000            0.2
     04/05/2002           2002            0.0            0.0       1097.689           63.7          948.7          0.000          0.000            0.3
     05/05/2002           2002            0.0            0.0       1109.232           64.1          911.2          0.000          5.080            0.3
     06/05/2002           2002            0.0            0.0       1122.560           64.7          862.1          0.000          0.000            0.5
     07/05/2002           2002            0.0            0.0       1138.496           65.3          844.6          0.000          0.000            0.5
     08/05/2002           2002            0.0            0.0       1157.447           66.0          826.0          0.000          0.000            0.6
     09/05/2002           2002            0.0            0.0       1182.438           66.6          824.4          0.000          0.000            0.4
     10/05/2002           2002            0.0            0.0       1215.055           67.0          824.4          0.000          0.000            0.3
     11/05/2002           2002            0.0            0.0       1221.664           67.5          807.8          0.000         22.352            0.2
     12/05/2002           2002            0.0            0.0       1191.368           67.8          797.7          0.000          0.000            0.2
     13/05/2002           2002            0.0            0.0       1176.363           68.1          783.1          0.000          0.000            0.3
     14/05/2002           2002            0.0            0.0       1178.781           68.4          772.7          0.000          0.000            0.3
     15/05/2002           2002            0.0            0.0       1194.403           68.9          760.8          0.000          0.000            0.5
     16/05/2002           2002            0.0            0.0       1218.500           69.4          756.6          0.000          0.000            0.5
     17/05/2002           2002            0.0            0.0       1250.359           69.9          756.6          0.000          0.000            0.4
     18/05/2002           2002            0.0            0.0       1291.502           70.2          756.6          0.000          0.000            0.3
     19/05/2002           2002            0.0            0.0       1340.796           70.6          756.6          0.000          0.000            0.3
