ApsimVersion = 7.9 r4044
Title = lewi-2010
           Date           year          yield        biomass     watertable          no3()   surfaceom_wt            lai           Rain    dlt_n_min()
   (dd/mm/yyyy)         (year)        (kg/ha)        (kg/ha)           (mm)        (kg/ha)        (kg/ha)      (m^2/m^2)           (mm)        (kg/ha)
     01/01/2010           2010            0.0            0.0       2042.635           31.1         2000.0          0.000          0.000            0.0
     02/01/2010           2010            0.0            0.0       1901.104           31.4         2000.0          0.000          0.000           -0.0
     03/01/2010           2010            0.0            0.0       1874.457           31.6         2000.0          0.000          1.270           -0.0
     04/01/2010           2010            0.0            0.0       1854.580           31.8         2000.0          0.000          0.000           -0.0
     05/01/2010           2010            0.0            0.0       1841.429           31.8         2000.0          0.000          0.000           -0.0
     06/01/2010           2010            0.0            0.0       1832.861           31.9         2000.0          0.000          0.000           -0.0
     07/01/2010           2010            0.0            0.0       1826.993           32.0         2000.0          0.000          5.590           -0.0
     08/01/2010           2010            0.0            0.0       1813.482           32.0         2000.0          0.000          0.000           -0.0
     09/01/2010           2010            0.0            0.0       1825.479           32.0         2000.0          0.000          0.000           -0.0
     10/01/2010           2010            0.0            0.0       1813.781           32.0         2000.0          0.000          0.000           -0.0
     11/01/2010           2010            0.0            0.0       1803.797           31.9         2000.0          0.000          0.000           -0.0
     12/01/2010           2010            0.0            0.0       1795.572           31.9         2000.0          0.000          0.000           -0.0
     13/01/2010           2010            0.0            0.0       1788.392           31.9         2000.0          0.000          0.000           -0.0
     14/01/2010           2010            0.0            0.0       1781.806           31.9         2000.0          0.000          0.000           -0.0
     15/01/2010           2010            0.0            0.0       1775.587           31.9         2000.0          0.000          0.000           -0.0
     16/01/2010           2010            0.0            0.0       1769.543           31.8         2000.0          0.000          0.000           -0.0
     17/01/2010           2010            0.0            0.0       1763.243           31.8         2000.0          0.000          0.000           -0.0
     18/01/2010           2010            0.0            0.0       1749.607           31.8         2000.0          0.000          0.000           -0.0
     19/01/2010           2010            0.0            0.0       1476.579           31.7         2000.0          0.000          0.000           -0.0
     20/01/2010           2010            0.0            0.0       1470.151           31.8         2000.0          0.000         11.940           -0.0
     21/01/2010           2010            0.0            0.0       1456.791           31.8         2000.0          0.000          5.840           -0.0
     22/01/2010           2010            0.0            0.0       1439.075           31.8         2000.0          0.000          0.000           -0.0
     23/01/2010           2010            0.0            0.0       1419.901           31.8         1993.7          0.000          5.080           -0.0
     24/01/2010           2010            0.0            0.0       1400.790           31.7         1993.7          0.000          1.270           -0.0
     25/01/2010           2010            0.0            0.0       1383.936           31.7         1993.7          0.000          1.270           -0.0
     26/01/2010           2010            0.0            0.0       1370.077           31.7         1993.7          0.000          0.000           -0.0
     27/01/2010           2010            0.0            0.0       1359.236           31.6         1993.7          0.000          0.000           -0.0
     28/01/2010           2010            0.0            0.0       1350.981           31.6         1993.7          0.000          0.000           -0.0
     29/01/2010           2010            0.0            0.0       1344.754           31.6         1993.7          0.000          0.000           -0.0
     30/01/2010           2010            0.0            0.0       1340.059           31.5         1993.7          0.000          0.000           -0.0
     31/01/2010           2010            0.0            0.0       1336.508           31.5         1993.7          0.000          0.000           -0.0
     01/02/2010           2010            0.0            0.0       1333.802           31.4         1993.7          0.000          0.000           -0.0
     02/02/2010           2010            0.0            0.0       1331.675           31.4         1993.7          0.000          0.250           -0.0
     03/02/2010           2010            0.0            0.0       1330.008           31.4         1993.7          0.000          0.000           -0.0
     04/02/2010           2010            0.0            0.0       1328.747           31.3         1993.7          0.000          0.000           -0.0
     05/02/2010           2010            0.0            0.0       1327.055           31.3         1993.7          0.000          4.830           -0.0
     06/02/2010           2010            0.0            0.0       1324.153           31.3         1993.7          0.000          0.760           -0.0
     07/02/2010           2010            0.0            0.0       1320.505           31.2         1993.7          0.000          1.270           -0.0
     08/02/2010           2010            0.0            0.0       1316.158           31.2         1993.7          0.000          2.540           -0.0
     09/02/2010           2010            0.0            0.0       1311.656           31.2         1993.7          0.000          0.250           -0.0
     10/02/2010           2010            0.0            0.0       1307.647           31.1         1993.7          0.000          0.000           -0.0
     11/02/2010           2010            0.0            0.0       1305.013           31.1         1993.7          0.000          0.000           -0.0
     12/02/2010           2010            0.0            0.0       1303.289           31.0         1993.7          0.000          0.000           -0.0
     13/02/2010           2010            0.0            0.0       1302.197           31.0         1993.7          0.000          0.000           -0.0
     14/02/2010           2010            0.0            0.0       1301.541           31.0         1993.7          0.000          0.000           -0.0
     15/02/2010           2010            0.0            0.0       1300.946           30.9         1993.7          0.000          1.020           -0.0
     16/02/2010           2010            0.0            0.0       1300.388           30.9         1993.7          0.000          0.000           -0.0
     17/02/2010           2010            0.0            0.0       1299.958           30.8         1993.7          0.000          0.000           -0.0
     18/02/2010           2010            0.0            0.0       1299.833           30.8         1993.7          0.000          0.000           -0.0
     19/02/2010           2010            0.0            0.0       1299.967           30.8         1993.7          0.000          0.000           -0.0
     20/02/2010           2010            0.0            0.0       1299.835           30.7         1993.7          0.000          3.300           -0.0
     21/02/2010           2010            0.0            0.0       1298.944           30.7         1993.7          0.000          0.000           -0.0
