set_id,outfile,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,TTsum,till
1104,ames_CC_270.out,1996-12-31,1996,245.658,245.658,0,7.9,7.9,1516.843,129,198,255,4.914,748.558,321.444,1.994,1.911,1.752,1368.231,1176.3,10.5,0.352,0.306,0,normal
1104,ames_CC_270.out,1997-12-31,1997,51.192,0,51.192,0,0,1511.925,129,186,258,3.866,597.951,219.366,1,1.927,1,1404.402,4034.3,33.9,0.345,0.344,0.248,normal
1104,ames_CC_270.out,1998-12-31,1998,242.246,242.246,0,7.9,7.9,1176.724,126,192,244,3.772,751.498,307.794,1.994,1.905,1.679,1406.155,483.4,5.5,0.341,0.342,0.248,normal
1104,ames_CC_270.out,1999-12-31,1999,211.066,211.066,0,7.9,7.9,1440.989,146,207,269,4.195,728.074,288.434,1.994,1.888,1.813,1205.382,1220.1,9.1,0.341,0.366,0.248,normal
1104,ames_CC_270.out,2000-12-31,2000,145.666,145.666,0,7.4,7.4,1532.023,132,200,255,3.804,639.594,252.677,1.993,1.945,1.883,1574.685,2409,20.7,0.352,0.315,0,normal
1104,ames_CC_270.out,2001-12-31,2001,193.368,193.368,0,6.5,6.5,1534.213,134,199,248,4.364,648.539,272.247,1.994,1.935,1.738,1496.932,1940.4,18.1,0.343,0.354,0,normal
1104,ames_CC_270.out,2002-12-31,2002,220.287,220.287,0,7.9,7.9,1517.044,130,195,248,4.745,720.685,320.955,1.994,1.945,1.787,1497.165,1585.2,13.5,0.339,0.347,0,normal
1104,ames_CC_270.out,2003-12-31,2003,204.96,204.96,0,7.8,7.8,1234.553,126,198,253,3.685,649.097,323.995,1.991,1.889,1.744,1280.565,3493.4,30,0.349,0.342,0,normal
1104,ames_CC_270.out,2004-12-31,2004,236.817,236.817,0,8,8,1513.316,127,201,266,4.01,642.704,266.23,1.994,1.909,1.857,1308.088,1921.5,16.6,0.346,0.352,0,normal
1104,ames_CC_270.out,2005-12-31,2005,237.898,237.898,0,8,8,1524.876,131,199,253,4.974,736.147,353.98,1.994,1.936,1.764,1467.889,1980.8,17.1,0.347,0.338,0.808,normal
1104,ames_CC_270.out,2006-12-31,2006,213.382,213.382,0,8,8,1584.262,138,201,256,4.837,664.361,312.683,1.985,1.97,1.78,1676.535,2213.9,19.4,0.355,0.35,0,normal
1104,ames_CC_270.out,2007-12-31,2007,206.367,206.367,0,8,8,1560.016,139,203,256,5.115,709.446,314.026,1.992,1.947,1.8,1497.272,1594.4,14.8,0.349,0.365,0,normal
1104,ames_CC_270.out,2008-12-31,2008,206.398,206.398,0,7.4,7.4,1261.842,142,211,279,3.876,655.711,273.919,1.994,1.833,1.803,1091.634,2330.1,20.4,0.355,0.369,0,normal
1104,ames_CC_270.out,2009-12-31,2009,208.561,208.561,0,8,8,1508.5,133,203,266,4.198,594.362,244.599,1.994,1.923,1.86,1342.361,2723.5,23.1,0.357,0.353,0,normal
1104,ames_CC_270.out,2010-12-31,2010,159.98,159.98,0,8,8,949.398,127,195,243,2.82,654.635,222.674,1.994,1.786,1.743,861.465,1361.6,11.7,0.349,0.339,0,normal
1104,ames_CC_270.out,2011-12-31,2011,200.215,200.215,0,7.9,7.9,1506.952,139,204,260,4.2,608.241,234.125,1.994,1.922,1.772,1461.876,2080.2,16.8,0.349,0.338,0.729,normal
1104,ames_CC_270.out,2012-12-31,2012,199.467,199.467,0,7.9,7.9,1563.162,137,195,244,4.682,859.892,421.75,1.757,1.993,1.773,1812.272,636.9,5.6,0.344,0.353,0,normal
1104,ames_CC_270.out,2013-12-31,2013,139.956,139.956,0,7.9,7.9,1538.438,150,211,265,4.561,663.652,306.756,1.987,1.964,1.861,1582.777,2668.1,26.3,0.337,0.355,0,normal
1104,ames_CC_270.out,2014-12-31,2014,152.83,152.83,0,7.9,7.9,1102.019,134,203,262,2.656,582.334,193.29,1.994,1.814,1.8,895.792,2037.9,21.4,0.352,0.359,0,normal
1104,ames_CC_270.out,2015-12-31,2015,212.905,212.905,0,8.9,8.9,1332.595,141,206,263,4.481,718.793,279.273,1.993,1.868,1.865,1180.224,1031.4,8.6,0.375,0.332,0.454,normal
1104,ames_CC_270.out,2016-12-31,2016,200.343,200.343,0,8.6,8.6,1555.707,127,192,243,5.144,686.833,289.309,1.994,1.919,1.742,1372.93,1523.9,12.7,0.351,0.332,0.074,normal
1104,ames_CS_270.out,1996-12-31,1996,64.78,0,64.78,0,0,1501.621,?,187,269,6.229,758.574,257.763,1,1,1,1312.189,1159.2,10.3,0.352,0.307,0,normal
1104,ames_CS_270.out,1997-12-31,1997,238.92,238.92,0,7.9,7.9,1560.579,127.000,196,250,5.297,786.581,357.938,1.979,1.972,1.727,1783.345,966.4,11.5,0.347,0.32,0,normal
1104,ames_CS_270.out,1998-12-31,1998,43.801,0,43.801,0,0,1183.398,127.000,182,247,3.79,587.406,199.713,1,1.902,1,1124.59,4177.9,28.6,0.336,0.356,0,normal
1104,ames_CS_270.out,1999-12-31,1999,221.857,221.857,0,7.9,7.9,1518.746,146.000,207,269,4.437,831.408,305.915,1.994,1.914,1.825,1321.297,199.6,2,0.341,0.352,0,normal
1104,ames_CS_270.out,2000-12-31,2000,48.722,0,48.722,0,0,1545.898,146.000,186,254,4.466,696.453,231.908,1,1.956,1,1632.851,2577.8,22.3,0.349,0.313,0,normal
1104,ames_CS_270.out,2001-12-31,2001,211.291,211.291,0,7.5,7.5,1548.526,134.000,199,248,4.844,726.932,307.872,1.991,1.949,1.743,1631.399,487.9,5.2,0.347,0.337,0,normal
1104,ames_CS_270.out,2002-12-31,2002,43.58,0,43.58,0,0,1349.462,134.000,183,251,3.392,563.743,214.233,1,1.834,1,1114.412,5819,65.3,0.335,0.361,0,normal
1104,ames_CS_270.out,2003-12-31,2003,233.497,233.497,0,7.8,7.8,1517.207,126.000,198,253,4.274,808.481,382.591,1.981,1.938,1.752,1547.451,835.2,8.5,0.349,0.316,0,normal
1104,ames_CS_270.out,2004-12-31,2004,43.886,0,43.886,0,0,1526.662,126.000,196,0,3.629,643.979,165.441,1,1.957,1,1210.216,2729.9,23.6,0.341,0.342,0,normal
1104,ames_CS_270.out,2005-12-31,2005,256.138,256.138,0,8,8,1566.635,131.000,199,253,5.363,872.842,395.929,1.978,1.964,1.771,1702.131,336.2,5.6,0.347,0.311,0,normal
1104,ames_CS_270.out,2006-12-31,2006,61.663,0,61.663,0,0,1590.62,131.000,193,275,6.483,675.309,288.185,1,1.917,1,1648.646,2816.8,25.7,0.351,0.345,0,normal
1104,ames_CS_270.out,2007-12-31,2007,221.583,221.583,0,8,8,1576.774,139.000,203,256,5.255,825.045,337.011,1.984,1.962,1.805,1637.88,324.1,4.4,0.349,0.347,0,normal
1104,ames_CS_270.out,2008-12-31,2008,52.965,0,52.965,0,0,1248.987,139.000,195,0,4.181,623.048,217.184,1,1.833,1,948.677,2905.7,25.7,0.354,0.363,0,normal
1104,ames_CS_270.out,2009-12-31,2009,239.223,239.223,0,8,8,1517.449,133.000,203,266,4.724,752.032,282.258,1.994,1.958,1.869,1584.034,345.5,4.2,0.357,0.329,0,normal
1104,ames_CS_270.out,2010-12-31,2010,44.807,0,44.807,0,0,1094.021,133.000,182,244,4.812,717.27,228.585,1,1.873,1,849.163,1582.1,13.6,0.347,0.348,0,normal
1104,ames_CS_270.out,2011-12-31,2011,215.316,215.316,0,7.9,7.9,1508.812,139.000,204,260,4.553,679.838,259.734,1.994,1.941,1.776,1576.659,851.2,9.4,0.349,0.323,0,normal
1104,ames_CS_270.out,2012-12-31,2012,61.319,0,61.319,0,0,1605.596,139.000,185,252,6.092,861.994,369.985,0.935,1.966,1,1824.798,1326,11.6,0.341,0.349,0,normal
1104,ames_CS_270.out,2013-12-31,2013,152.74,152.74,0,7.9,7.9,1563.62,150.000,211,265,4.904,826.411,352.742,1.9,1.98,1.865,1721.37,412.3,4.5,0.334,0.315,0,normal
1104,ames_CS_270.out,2014-12-31,2014,51.686,0,51.686,0,0,1365.331,150.000,190,270,5.668,642.459,214.922,1,1.999,1,934.2,2050.1,19.8,0.35,0.352,0,normal
1104,ames_CS_270.out,2015-12-31,2015,222.969,222.969,0,8.9,8.9,1511.275,141.000,206,263,4.772,805.9,292.818,1.993,1.891,1.868,1327.54,250.7,3.1,0.375,0.304,0,normal
1104,ames_CS_270.out,2016-12-31,2016,56.869,0,56.869,0,0,1527.5,141.000,184,251,5.96,754.793,261.46,1,1.854,1,1355.306,1136,9.4,0.348,0.341,0,normal
1104,ames_SC_270.out,1996-12-31,1996,245.658,245.658,0,7.9,7.9,1516.843,129,198,255,4.914,748.558,321.444,1.994,1.911,1.752,1368.231,1176.3,10.5,0.352,0.306,0,normal
1104,ames_SC_270.out,1997-12-31,1997,51.192,0,51.192,0,0,1511.925,129,186,258,3.866,597.951,219.366,1,1.927,1,1404.402,4034.3,33.9,0.345,0.344,0.248,normal
1104,ames_SC_270.out,1998-12-31,1998,242.246,242.246,0,7.9,7.9,1176.724,126,192,244,3.772,751.498,307.794,1.994,1.905,1.679,1406.155,483.4,5.5,0.341,0.342,0.248,normal
1104,ames_SC_270.out,1999-12-31,1999,50.119,0,50.119,0,0,1372.927,126,190,266,3.995,743.119,214.889,1,1.866,1,1087.229,1528.6,11.4,0.338,0.368,0.248,normal
1104,ames_SC_270.out,2000-12-31,2000,159.679,159.679,0,7.4,7.4,1531.108,132,200,255,4.214,751.767,292.234,1.992,1.975,1.893,1758.035,567.2,6.8,0.352,0.199,0.248,normal
1104,ames_SC_270.out,2001-12-31,2001,61.817,0,61.817,0,0,1559.187,132,190,263,5.618,671.525,284.591,1,2,1,1447.803,3241,31,0.341,0.357,0.248,normal
1104,ames_SC_270.out,2002-12-31,2002,236.346,236.346,0,7.9,7.9,1527.92,130,195,248,4.935,809.952,345.379,1.986,1.961,1.789,1668.352,477.2,5.6,0.339,0.336,0.248,normal
1104,ames_SC_270.out,2003-12-31,2003,69.427,0,69.427,0,0,1509.094,130,190,267,6.729,674.308,321.448,0.999,1.878,1,1236.655,3815.9,32.5,0.346,0.343,0.248,normal
1104,ames_SC_270.out,2004-12-31,2004,260.761,260.761,0,8,8,1530.683,127,201,266,4.408,746.564,296.189,1.994,1.939,1.866,1470.246,443,5.3,0.346,0.34,0.248,normal
1104,ames_SC_270.out,2005-12-31,2005,66.683,0,66.683,0,0,1510,127,191,262,6.588,743.866,319.068,1,2,1,1372.123,2364.7,20.4,0.344,0.324,0.248,normal
1104,ames_SC_270.out,2006-12-31,2006,232.95,232.95,0,8,8,1603.333,138,201,256,4.825,778.201,340.887,1.954,1.983,1.783,1805.003,433.6,5.2,0.355,0.334,0.248,normal
1104,ames_SC_270.out,2007-12-31,2007,64.761,0,64.761,0,0,1575.202,138,193,264,7.57,721.77,317.845,1,1.822,1,1440.587,2608.9,23.3,0.347,0.36,0.248,normal
1104,ames_SC_270.out,2008-12-31,2008,230.249,230.249,0,7.4,7.4,1353.612,142,211,280,4.238,790.792,319.089,1.994,1.863,1.81,1208.052,474.8,5.1,0.355,0.351,0.248,normal
1104,ames_SC_270.out,2009-12-31,2009,59.951,0,59.951,0,0,1501.577,142,190,0,5.709,561.614,227.499,1,1.876,1,1256.225,3654.3,31.1,0.357,0.362,0.248,normal
1104,ames_SC_270.out,2010-12-31,2010,174.992,174.992,0,8,8,1060.14,127,195,243,3.037,722.867,243.454,1.994,1.802,1.748,945.068,432.9,5.7,0.349,0.328,0.248,normal
1104,ames_SC_270.out,2011-12-31,2011,50.462,0,50.462,0,0,1538.376,127,193,270,4.359,647.621,192.019,1,1.823,1,1407.913,1814.6,14.6,0.343,0.336,0.248,normal
1104,ames_SC_270.out,2012-12-31,2012,200.666,200.666,0,7.9,7.9,1565.128,137,195,244,4.712,935.182,425.388,1.728,1.995,1.774,1845.988,91.5,1.2,0.344,0.341,0.248,normal
1104,ames_SC_270.out,2013-12-31,2013,34.921,0,34.921,0,0,1527.07,137,200,270,4.329,624.114,187.476,0.996,2,1,1638.706,1529.2,15,0.334,0.36,0.248,normal
1104,ames_SC_270.out,2014-12-31,2014,186.487,186.487,0,7.9,7.9,1266.436,134,203,262,3.289,710.177,236.09,1.994,1.854,1.809,1109.591,320.9,4.1,0.352,0.34,0.248,normal
1104,ames_SC_270.out,2015-12-31,2015,56.571,0,56.571,0,0,1313.175,134,196,268,5.387,737.926,246.528,1,1.76,1,1029.463,1312.1,10.9,0.374,0.344,0.248,normal
1104,ames_SC_270.out,2016-12-31,2016,213.153,213.153,0,8.6,8.6,1585.672,127,192,243,5.274,765.928,308.553,1.987,1.93,1.745,1520.57,327.7,4,0.351,0.301,0.248,normal
