set_id,outfile,Date,year,CropYield,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,TTsum,till
1107,nash_CC_270.out,1997-12-31,1997,44.921,0,44.921,0,0,1508.206,?,191,276,3.646,739.508,177.865,1,1,1,1574.738,1202.7,10.7,0.286,0.276,0,normal
1107,nash_CC_270.out,1998-12-31,1998,208.214,208.214,0,8,8,1268.745,126.000,193,247,3.23,699.933,270.823,1.994,1.861,1.714,1631.323,412.2,5.9,0.297,0.295,0,normal
1107,nash_CC_270.out,1999-12-31,1999,57.247,0,57.247,0,0,1338.995,126.000,185,266,4.593,724.448,254.349,1,1.76,1,1133.011,2152.4,17.7,0.283,0.308,0,normal
1107,nash_CC_270.out,2000-12-31,2000,226.188,226.188,0,8,8,1513.862,126.000,196,254,3.904,739.172,309.709,1.99,1.936,1.761,2123.118,761.2,8.9,0.319,0.244,0,normal
1107,nash_CC_270.out,2001-12-31,2001,51.31,0,51.31,0,0,1545.944,126.000,188,270,4.178,628.248,231.355,1,1.956,1,1670.01,2894.8,22.6,0.281,0.302,0,normal
1107,nash_CC_270.out,2002-12-31,2002,250.23,250.23,0,8,8,1434.5,128.000,192,247,4.794,782.813,336.807,1.942,1.978,1.733,2212.517,418.3,5,0.291,0.285,0,normal
1107,nash_CC_270.out,2003-12-31,2003,60.459,0,60.459,0,0,1406.934,128.000,190,0,5.46,655.544,299.077,0.949,1.932,1,1673.437,2842.8,21.8,0.267,0.306,0,normal
1107,nash_CC_270.out,2004-12-31,2004,213.086,213.086,0,8,8,1226.359,129.000,200,263,3.311,695.935,256.515,1.994,1.858,1.795,1509.43,719.5,8.5,0.297,0.288,0,normal
1107,nash_CC_270.out,2005-12-31,2005,228.193,228.193,0,8.7,8.7,1310.073,128.000,198,254,3.851,686.992,306.505,1.994,1.844,1.805,1382.906,2271.5,19.4,0.303,0.311,0,normal
1107,nash_CC_270.out,2006-12-31,2006,180.433,180.433,0,8.7,8.7,1520.904,127.000,199,256,4.643,648.095,294.787,1.991,1.921,1.833,1854.076,2157.1,17.8,0.313,0.305,11.877,normal
1107,nash_CC_270.out,2007-12-31,2007,223.335,223.335,0,8.7,8.7,1470.112,130.000,198,254,4.788,647.14,309.367,1.993,1.855,1.859,1372.814,3203.1,29.7,0.307,0.31,2.562,normal
1107,nash_CC_270.out,2008-12-31,2008,215.775,215.775,0,8.7,8.7,1302.112,137.000,207,270,3.944,627.96,273.384,1.994,1.86,1.873,1482.297,2713.1,22.8,0.315,0.335,0,normal
1107,nash_CC_270.out,2009-12-31,2009,218.65,218.65,0,8.7,0,1331.298,116.000,194,258,4.098,635.345,296.559,1.995,1.854,1.76,1532.029,2645.3,22.6,0.32,0.286,0,normal
1107,nash_CC_270.out,2010-12-31,2010,200.247,200.247,0,8.9,8.9,1162.504,117.000,192,243,3.435,614.66,288.089,1.994,1.802,1.795,1213.571,4049.1,34.3,0.311,0.309,2.127,normal
1107,nash_CC_270.out,2011-12-31,2011,211.613,211.613,0,8.7,8.7,1403.595,131.000,201,255,4.157,636.261,284.682,1.994,1.883,1.806,1603.612,2749.7,20,0.301,0.317,1.254,normal
1107,nash_CC_270.out,2012-12-31,2012,225.258,225.258,0,8.7,8.7,1512.483,125.000,192,244,4.977,800.984,382.973,1.717,1.97,1.859,2010.239,1444.8,12.3,0.291,0.302,0,normal
1107,nash_CC_270.out,2013-12-31,2013,196.367,196.367,0,8.7,8.7,1427.376,139.000,207,270,4.748,707.401,366.678,1.864,1.909,1.819,1817.938,1871.8,18.6,0.239,0.322,0.846,normal
1107,nash_CC_270.out,2014-12-31,2014,178.42,178.42,0,8.7,8.7,1305.566,136.000,206,272,3.252,506.158,237.964,1.994,1.838,1.868,1384.146,4377,41.1,0.313,0.33,0,normal
1107,nash_CC_270.out,2015-12-31,2015,207.424,207.424,0,8.7,8.7,1238.828,125.000,199,257,3.648,670.128,285.99,1.994,1.839,1.823,1411.895,2214.2,18.9,0.315,0.305,1.506,normal
1107,nash_CC_270.out,2016-12-31,2016,150.103,150.103,0,8.7,8.7,1018.101,116.000,192,245,3.23,610.612,229.418,1.994,1.747,1.743,1007.74,2191.1,18.6,0.312,0.296,0.329,normal
1107,nash_CC_270.out,2017-12-31,2017,43.141,43.141,0,8.7,8.7,1214.652,130.000,199,261,2.522,534.749,145.223,1.994,1.816,1.544,1212.149,2130.7,17.1,0.299,0.302,2.374,normal
1107,nash_CC_270.out,2018-12-31,2018,35.232,35.232,0,8.7,8.7,957.807,128.000,192,248,1.555,501.371,94.075,1.994,1.746,1.488,885.853,2494.4,20.5,0.312,0.3,1.378,normal
1107,nash_CC_270.out,2019-12-31,2019,202.913,202.913,0,8.7,8.7,1475.616,136.000,202,263,3.85,643.157,263.31,1.994,1.876,1.792,1607.474,1144.3,9.9,0.306,0.306,0,normal
1107,nash_CS_270.out,1997-12-31,1997,221.526,221.526,0,8,8,1418.255,128,199,260,3.89,689.168,265.013,1.994,1.869,1.799,1584.403,1225.8,10.9,0.292,0.27,0,normal
1107,nash_CS_270.out,1998-12-31,1998,61.256,0,61.256,0,0,1382.549,128,183,254,5.636,676.57,279.055,1,1.847,1,1478.11,2485.8,20.4,0.292,0.302,1.659,normal
1107,nash_CS_270.out,1999-12-31,1999,215.686,215.686,0,8,8,1396.335,126,194,247,4.016,751.322,284.661,1.993,1.816,1.643,1227.745,537.5,5.1,0.298,0.304,1.659,normal
1107,nash_CS_270.out,2000-12-31,2000,44.848,0,44.848,0,0,1413.262,126,189,272,3.489,712.105,202.239,1,1.852,1,1687.43,2330.6,14.8,0.317,0.285,1.659,normal
1107,nash_CS_270.out,2001-12-31,2001,238.381,238.381,0,8,8,1474.799,127,195,247,4.83,737.865,340.267,1.864,1.953,1.72,2034.463,326.9,3.9,0.286,0.281,1.659,normal
1107,nash_CS_270.out,2002-12-31,2002,7.549,0,7.549,0,0,1501.867,127,185,257,0.358,709.876,32.103,1,1.952,1,1484.695,2701.2,18.5,0.281,0.31,1.659,normal
1107,nash_CS_270.out,2003-12-31,2003,238.605,238.605,0,8,0,1515.003,128,199,253,4.208,797.814,353.738,1.851,1.949,1.753,2094.517,133.8,1.2,0.267,0.245,1.659,normal
1107,nash_CS_270.out,2004-12-31,2004,43.157,0,43.157,0,0,1312.537,128,190,0,3.418,572.103,168.385,1,1.998,1,1228.969,3270.5,22.3,0.291,0.308,1.659,normal
